id,kind,priority,status,scope,reviewerQuestion,evidenceRequired,acceptanceCriteria,linkedModuleIds,linkedSubModuleIds,linkedComponentWordIds,linkedRequirementIds,linkedInterfaceIds,linkedCalculationIds,blockers
assumption_resolution:interface:energy_storage_source:energy_conversion_transduction:dc_bus,assumption_resolution,major,needs_review,energy_storage_source -> energy_conversion_transduction,"Can the energy_storage_source -> energy_conversion_transduction assumption be accepted for architecture review, or must it be replaced with evidence?","Review the interface carrier, direction, capacity, safety margin and failure mode before detailed design or sourcing.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",,,,,dc_bus,,
assumption_resolution:interface:energy_storage_source:environmental_interface:thermal_loop,assumption_resolution,major,needs_review,energy_storage_source -> environmental_interface,"Can the energy_storage_source -> environmental_interface assumption be accepted for architecture review, or must it be replaced with evidence?","Review the interface carrier, direction, capacity, safety margin and failure mode before detailed design or sourcing.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",,,,,thermal_loop,,
assumption_resolution:metric:capex_gbp,assumption_resolution,major,needs_review,Estimated CAPEX,"Can the Estimated CAPEX assumption be accepted for architecture review, or must it be replaced with evidence?",Admit source-backed BoM pricing before treating this cost metric as a claim.,"Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",,,,,,,
assumption_resolution:metric:headline_output,assumption_resolution,major,needs_review,Annual MWh delivered,"Can the Annual MWh delivered assumption be accepted for architecture review, or must it be replaced with evidence?","Review the formula, input values and operating envelope before treating this metric as a performance claim.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",,,,,,,
assumption_resolution:metric:opex_annual_gbp,assumption_resolution,major,needs_review,Estimated annual OPEX,"Can the Estimated annual OPEX assumption be accepted for architecture review, or must it be replaced with evidence?",Admit source-backed BoM pricing before treating this cost metric as a claim.,"Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",,,,,,,
assumption_resolution:sanity:bess_c_rate,assumption_resolution,major,needs_review,BESS C-Rate,"Can the BESS C-Rate assumption be accepted for architecture review, or must it be replaced with evidence?","Supply an engineering calculation, reviewer note, test plan or datasheet-backed rationale for this envelope.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",energy_storage_source; energy_conversion_transduction; power_distribution; control_compute_communication,,,capacity_mwh; power_mw,,,
assumption_resolution:sanity:bess_container_energy_density,assumption_resolution,major,needs_review,Container-Level Energy Density,"Can the Container-Level Energy Density assumption be accepted for architecture review, or must it be replaced with evidence?","Supply an engineering calculation, reviewer note, test plan or datasheet-backed rationale for this envelope.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",energy_storage_source; energy_conversion_transduction; power_distribution; structure_containment; maintenance_serviceability,,,capacity_mwh; mass_kg,,,
assumption_resolution:sanity:bess_duration,assumption_resolution,major,needs_review,Rated Duration,"Can the Rated Duration assumption be accepted for architecture review, or must it be replaced with evidence?","Supply an engineering calculation, reviewer note, test plan or datasheet-backed rationale for this envelope.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",energy_storage_source; energy_conversion_transduction; power_distribution; control_compute_communication,,,capacity_mwh; power_mw,,,
calculation_envelope:bess_nameplate_annual_throughput_mwh,calculation_envelope,major,needs_review,BESS annual nameplate throughput,"Does the BESS annual nameplate throughput calculation support the architecture envelope, or does the concept need revision?","Confirm cycles per year, usable depth of discharge, round-trip efficiency and degradation assumptions.","Inputs match the parsed brief or a named assumption. Formula is appropriate for a first-pass engineering screen. Reviewer either accepts the envelope, supplies corrected inputs or marks the concept for revision.",energy_storage_source; energy_conversion_transduction; power_distribution,,,capacity_mwh,,bess_nameplate_annual_throughput_mwh,
calculation_envelope:bess_discharge_duration_h,calculation_envelope,major,ready_for_review,BESS discharge duration,"Does the BESS discharge duration calculation support the architecture envelope, or does the concept need revision?","Confirm use case, PCS rating, usable energy window, C-rate limits and warranty throughput.","Inputs match the parsed brief or a named assumption. Formula is appropriate for a first-pass engineering screen. Reviewer either accepts the envelope, supplies corrected inputs or marks the concept for revision.",energy_storage_source; energy_conversion_transduction; power_distribution; control_compute_communication,,,capacity_mwh; power_mw,,bess_discharge_duration_h,
calculation_envelope:bess_system_energy_density_wh_per_kg,calculation_envelope,major,ready_for_review,BESS system energy density,"Does the BESS system energy density calculation support the architecture envelope, or does the concept need revision?","Review cell mass, racks, enclosure, HVAC, fire protection, transformer/PCS boundary and shipping mass allowance.","Inputs match the parsed brief or a named assumption. Formula is appropriate for a first-pass engineering screen. Reviewer either accepts the envelope, supplies corrected inputs or marks the concept for revision.",energy_storage_source; energy_conversion_transduction; power_distribution; structure_containment; maintenance_serviceability,,,capacity_mwh; mass_kg,,bess_system_energy_density_wh_per_kg,
interface_contract:energy_storage_source:control_compute_communication:bms_network,interface_contract,major,ready_for_review,Energy Storage Source -> Control Compute And Communication via bms_network,Is the bms_network interface between Energy Storage Source and Control Compute And Communication correctly owned and physically carried?,"Interface-review evidence naming both endpoint owners, carrier submodules, capacity limits and any deferred checks.","Both endpoint modules declare the interface. At least one carrier submodule is named on each endpoint. Capacity, media, protocol or mechanical constraints are identified for the next design pass.",energy_storage_source; control_compute_communication,bms_slave; bms_master,bms_slave_pcb; afe_monitor_ic; ntc_thermistor_harness; isolated_can_transceiver; conformal_coating; bms_master_controller; isolation_interface; contactor_driver_output; soc_estimation_firmware,,bms_network,,Both endpoints expose the required interface through at least one submodule carrier.
interface_contract:energy_storage_source:energy_conversion_transduction:dc_bus,interface_contract,major,ready_for_review,Energy Storage Source -> Power Conversion System via dc_bus,Is the dc_bus interface between Energy Storage Source and Power Conversion System correctly owned and physically carried?,"Interface-review evidence naming both endpoint owners, carrier submodules, capacity limits and any deferred checks.","Both endpoint modules declare the interface. At least one carrier submodule is named on each endpoint. Capacity, media, protocol or mechanical constraints are identified for the next design pass.",energy_storage_source; energy_conversion_transduction,cell_string; dc_string_output; pcs_inverter,lfp_prismatic_cells; cell_to_cell_busbar; cell_terminal_hardware_set; cell_insulation_pad; module_fuse; dc_contactor_or_breaker; precharge_resistor; hv_fuse_holder; pack_current_sensor; service_disconnect; pcs_inverter; igbt_power_module; dc_link_capacitor_bank; gate_driver_board; inverter_control_board; liquid_cooled_heatsink,,dc_bus,,Both endpoints expose the required interface through at least one submodule carrier.
interface_contract:energy_storage_source:environmental_interface:thermal_loop,interface_contract,major,ready_for_review,Energy Storage Source -> Environmental Interface via thermal_loop,Is the thermal_loop interface between Energy Storage Source and Environmental Interface correctly owned and physically carried?,"Interface-review evidence naming both endpoint owners, carrier submodules, capacity limits and any deferred checks.","Both endpoint modules declare the interface. At least one carrier submodule is named on each endpoint. Capacity, media, protocol or mechanical constraints are identified for the next design pass.",energy_storage_source; environmental_interface,cell_string; rack_thermal_interface; hvac_unit; ventilation_path; heat_rejection_coil,lfp_prismatic_cells; cell_to_cell_busbar; cell_terminal_hardware_set; cell_insulation_pad; module_fuse; rack_cold_plate_manifold; thermally_conductive_gap_pad; coolant_quick_connector_pair; rack_drip_tray; leak_detection_rope; container_hvac_unit; air_filter_element; condensate_drain_kit; hvac_controller; intake_louvre; exhaust_louvre; ec_fan_assembly; airflow_baffle; dry_cooler_coil; ec_condenser_fan; fan_contactor; coil_guard_grille; drain_safe_condensate_pan,,thermal_loop,,Both endpoints expose the required interface through at least one submodule carrier.
module_allocation:control_compute_communication,module_allocation,major,ready_for_review,Control Compute And Communication,"Does Control Compute And Communication have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,control_compute_communication,bms_master; ems_controller; communications_gateway; cybersecurity_monitoring,bms_master_controller; isolation_interface; contactor_driver_output; soc_estimation_firmware; industrial_controller; i_o_expansion_module; network_switch; cellular_router; modbus_tcp_gateway; scada_protocol_adapter; time_synchronisation_module; cybersecurity_firewall; vpn_access_appliance; syslog_collector; account_key_switch; firmware_escrow_tag; configuration_backup_module,power_mw,bms_network; modbus_tcp; sensor_bus; alarm_bus; site_scada; service_access; hardwired_trip,bess_c_rate; bess_duration,
module_allocation:energy_conversion_transduction,module_allocation,major,ready_for_review,Power Conversion System,"Does Power Conversion System have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,energy_conversion_transduction,pcs_inverter; transformer_stage; grid_filter; grid_protection_relay,pcs_inverter; igbt_power_module; dc_link_capacitor_bank; gate_driver_board; inverter_control_board; liquid_cooled_heatsink; cast_resin_transformer; hv_winding; lv_winding; temperature_probe; anti_vibration_mount; grid_filter_choke; ac_filter_capacitor; emi_filter_assembly; protective_earth_bar; grid_protection_relay; voltage_sensing_fuse_set; relay_test_block; trip_circuit_monitor; g99_settings_label,capacity_mwh; power_mw,dc_bus; ac_bus; modbus_tcp; thermal_path; hardwired_trip; protective_earth,bess_c_rate; bess_duration; bess_container_energy_density,
module_allocation:energy_storage_source,module_allocation,major,ready_for_review,Energy Storage Source,"Does Energy Storage Source have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,energy_storage_source,cell_string; rack_structure; bms_slave; dc_string_output; module_interconnect_harness; rack_thermal_interface,lfp_prismatic_cells; cell_to_cell_busbar; cell_terminal_hardware_set; cell_insulation_pad; module_fuse; module_steel_frame; compression_plate; compression_tie_rod_set; module_top_cover; rack_label_plate; bms_slave_pcb; afe_monitor_ic; ntc_thermistor_harness; isolated_can_transceiver; conformal_coating; dc_contactor_or_breaker; precharge_resistor; hv_fuse_holder; pack_current_sensor; service_disconnect; cell_voltage_sense_loom; rack_can_drop_cable; harness_strain_relief_rail; low_smoke_cable_sleeve; rack_cold_plate_manifold; thermally_conductive_gap_pad; coolant_quick_connector_pair; rack_drip_tray; leak_detection_rope,capacity_mwh,dc_bus; thermal_loop; bms_network; mechanical_mounts; bms_tap_harness; service_access; sensor_harness; hardwired_trip,bess_c_rate; bess_duration; bess_container_energy_density,
module_allocation:environmental_interface,module_allocation,major,ready_for_review,Environmental Interface,"Does Environmental Interface have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,environmental_interface,hvac_unit; ventilation_path; thermal_insulation; heat_rejection_coil,container_hvac_unit; air_filter_element; condensate_drain_kit; hvac_controller; intake_louvre; exhaust_louvre; ec_fan_assembly; airflow_baffle; insulation_panel; vapour_barrier_film; thermal_break_strip; seal_gasket_set; dry_cooler_coil; ec_condenser_fan; fan_contactor; coil_guard_grille; drain_safe_condensate_pan,,thermal_loop; thermal_path; electrical_power; sensor_bus; service_access; fire_boundary,,
module_allocation:hmi_ergonomics,module_allocation,major,ready_for_review,Operator HMI And Labelling,"Does Operator HMI And Labelling have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,hmi_ergonomics,local_hmi; external_labelling; operator_workflow; remote_notification,industrial_touchscreen; panel_pc; key_switch; alarm_buzzer_beacon; high_voltage_warning_label; arc_flash_boundary_label; fire_suppression_instruction_placard; asset_qr_label; laminated_isolation_checklist; inspection_log_holder; status_stack_light; manual_reset_station; operator_notification_relay; sms_alarm_output_module; alarm_acknowledgement_button; escalation_contact_label; remote_reset_inhibit_relay,,site_scada; service_access; alarm_bus,,
module_allocation:maintenance_serviceability,module_allocation,major,ready_for_review,Maintenance And Serviceability,"Does Maintenance And Serviceability have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,maintenance_serviceability,access_doors; service_lighting; lifting_handling; commissioning_ports,lockable_access_door; door_seal_gasket; panic_release_latch; door_stay_arm; led_service_luminaire; emergency_light_fitting; maintenance_receptacle; lighting_switchgear; certified_lifting_lug; forklift_pocket_reinforcement; removable_rack_guide; service_trolley_interface; insulated_test_socket; coolant_sampling_port; laptop_service_port; lockout_hasp_rail; commissioning_torque_log_plate,mass_kg,service_access; lifting_points; protective_earth; sensor_bus; dc_bus; electrical_power; mechanical_mounts,bess_container_energy_density,
module_allocation:mass_fluid_transport_process,module_allocation,major,ready_for_review,Coolant Circulation Process,"Does Coolant Circulation Process have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,mass_fluid_transport_process,pump_station; filtration_treatment; expansion_air_removal; heat_exchanger_manifold,thermal_management_loop; coolant_circulation_pump; pump_vfd; check_valve; isolation_valve; coolant_filter_housing; replaceable_filter_cartridge; glycol_concentration_sensor; fill_and_drain_manifold; expansion_vessel; automatic_air_vent; pressure_relief_valve; low_pressure_switch; plate_heat_exchanger; temperature_balancing_valve; purge_valve_set; service_bypass_loop; insulated_hose_set,,thermal_loop; sensor_bus; service_access; electrical_power,,
module_allocation:power_distribution,module_allocation,major,ready_for_review,DC And AC Power Distribution,"Does DC And AC Power Distribution have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,power_distribution,dc_busbars; ac_switchgear; auxiliary_power; earthing_lightning,copper_dc_busbar; busbar_support_insulator; busbar_shroud; torque_witness_marker; moulded_case_circuit_breaker; ac_contactor; metering_ct_set; terminal_block_assembly; auxiliary_transformer; 24_v_dc_power_supply; miniature_circuit_breaker_bank; ups_module; main_earth_bar; earth_stud_array; lightning_surge_counter; equipotential_bonding_strap; earth_continuity_test_point,capacity_mwh; power_mw,dc_bus; ac_bus; electrical_power; protective_earth; hardwired_trip; service_access,bess_c_rate; bess_duration; bess_container_energy_density,
module_allocation:safety_protection,module_allocation,major,ready_for_review,Safety Protection And Interlocks,"Does Safety Protection And Interlocks have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,safety_protection,fire_suppression; emergency_stop; surge_fault_protection; deflagration_venting,fire_detection_suppression; clean_agent_cylinder; release_solenoid; nozzle_pipework; pressure_switch; e_stop_mushroom_button; safety_relay; dc_shunt_trip_output; ac_breaker_trip_coil; dc_surge_protection_device; ac_surge_protection_device; arc_flash_label_set; protective_earth_bonding_kit; pressure_relief_vent_panel; vent_microswitch; flame_arrestor_mesh; vent_weather_hood; post_event_inspection_tag,,alarm_bus; hardwired_trip; fire_boundary; dc_bus; ac_bus; service_access; protective_earth,,
module_allocation:sensing_instrumentation,module_allocation,major,ready_for_review,Sensing And Instrumentation,"Does Sensing And Instrumentation have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,sensing_instrumentation,electrical_measurement; environmental_sensors; thermal_sensors; event_recording,dc_voltage_transducer; hall_current_sensor; insulation_monitoring_device; auxiliary_metering_transducer; temperature_humidity_sensor; hydrogen_detector; smoke_aspirating_detector; door_position_switch; coolant_inlet_thermistor; coolant_outlet_thermistor; flow_meter; pressure_transducer; fault_recorder_module; event_timestamp_logger; digital_input_card; local_historian_buffer; calibration_certificate_holder,,sensor_bus; alarm_bus; bms_network; site_scada; dc_bus; thermal_loop,,
module_allocation:structure_containment,module_allocation,major,ready_for_review,Container Structure And Fit-Out,"Does Container Structure And Fit-Out have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,structure_containment,container_shell; internal_partitions; rack_mounting; cable_penetration_sealing,corten_steel_side_panel; corner_casting; marine_plywood_floor; roof_panel; steel_stud_frame; fire_rated_board; mineral_wool_insulation; intumescent_sealant; floor_reinforcement_plate; rack_mounting_rail; vibration_isolator; anchor_bolt_set; gland_plate_assembly; firestop_collar_set; emc_cable_gland; rain_drip_shield; penetration_schedule_label,mass_kg,mechanical_mounts; service_access; fire_boundary; lifting_points; protective_earth,bess_container_energy_density,
submodule_allocation:control_compute_communication:bms_master,submodule_allocation,major,ready_for_review,Control Compute And Communication / BMS master controller,Do the component candidates and interfaces assigned to BMS master controller make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,bms_master,bms_master_controller; isolation_interface; contactor_driver_output; soc_estimation_firmware,power_mw,bms_network; hardwired_trip,bess_c_rate; bess_duration,
submodule_allocation:control_compute_communication:communications_gateway,submodule_allocation,major,ready_for_review,Control Compute And Communication / Communications gateway,Do the component candidates and interfaces assigned to Communications gateway make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,communications_gateway,modbus_tcp_gateway; scada_protocol_adapter; time_synchronisation_module; cybersecurity_firewall,power_mw,site_scada; modbus_tcp,bess_c_rate; bess_duration,
submodule_allocation:control_compute_communication:cybersecurity_monitoring,submodule_allocation,major,ready_for_review,Control Compute And Communication / Cybersecurity monitoring,Do the component candidates and interfaces assigned to Cybersecurity monitoring make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,cybersecurity_monitoring,vpn_access_appliance; syslog_collector; account_key_switch; firmware_escrow_tag; configuration_backup_module,power_mw,site_scada; modbus_tcp; service_access,bess_c_rate; bess_duration,
submodule_allocation:control_compute_communication:ems_controller,submodule_allocation,major,ready_for_review,Control Compute And Communication / EMS controller,Do the component candidates and interfaces assigned to EMS controller make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,ems_controller,industrial_controller; i_o_expansion_module; network_switch; cellular_router,power_mw,modbus_tcp; site_scada,bess_c_rate; bess_duration,
submodule_allocation:energy_conversion_transduction:grid_filter,submodule_allocation,major,ready_for_review,Power Conversion System / Grid filter,Do the component candidates and interfaces assigned to Grid filter make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_conversion_transduction,grid_filter,grid_filter_choke; ac_filter_capacitor; emi_filter_assembly; protective_earth_bar,capacity_mwh; power_mw,ac_bus; protective_earth,bess_c_rate; bess_duration; bess_container_energy_density,
submodule_allocation:energy_conversion_transduction:grid_protection_relay,submodule_allocation,major,ready_for_review,Power Conversion System / Grid protection relay,Do the component candidates and interfaces assigned to Grid protection relay make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_conversion_transduction,grid_protection_relay,grid_protection_relay; voltage_sensing_fuse_set; relay_test_block; trip_circuit_monitor; g99_settings_label,capacity_mwh; power_mw,ac_bus; modbus_tcp; hardwired_trip; protective_earth,bess_c_rate; bess_duration; bess_container_energy_density,
submodule_allocation:energy_conversion_transduction:pcs_inverter,submodule_allocation,major,ready_for_review,Power Conversion System / PCS inverter bridge,Do the component candidates and interfaces assigned to PCS inverter bridge make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_conversion_transduction,pcs_inverter,pcs_inverter; igbt_power_module; dc_link_capacitor_bank; gate_driver_board; inverter_control_board; liquid_cooled_heatsink,capacity_mwh; power_mw,dc_bus; ac_bus; modbus_tcp,bess_c_rate; bess_duration; bess_container_energy_density,
submodule_allocation:energy_conversion_transduction:transformer_stage,submodule_allocation,major,ready_for_review,Power Conversion System / Transformer stage,Do the component candidates and interfaces assigned to Transformer stage make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_conversion_transduction,transformer_stage,cast_resin_transformer; hv_winding; lv_winding; temperature_probe; anti_vibration_mount,capacity_mwh; power_mw,ac_bus; thermal_path,bess_c_rate; bess_duration; bess_container_energy_density,
submodule_allocation:energy_storage_source:bms_slave,submodule_allocation,major,ready_for_review,Energy Storage Source / BMS slave board,Do the component candidates and interfaces assigned to BMS slave board make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_storage_source,bms_slave,bms_slave_pcb; afe_monitor_ic; ntc_thermistor_harness; isolated_can_transceiver; conformal_coating,capacity_mwh,bms_network; sensor_harness,bess_c_rate; bess_duration; bess_container_energy_density,
