lineId,componentWordId,description,critical,field,value,status,sourceRef,sourceQuote,retrievedAt,nextAction
structure_containment_tail_control_structure_tail_boom_assembly,tail_boom_assembly,tail boom assembly,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_tail_boom_assembly,tail_boom_assembly,tail boom assembly,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_tail_boom_assembly,tail_boom_assembly,tail boom assembly,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_tail_boom_assembly,tail_boom_assembly,tail boom assembly,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_tail_boom_assembly,tail_boom_assembly,tail boom assembly,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_elevator_surface,elevator_surface,elevator surface,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_elevator_surface,elevator_surface,elevator surface,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_elevator_surface,elevator_surface,elevator surface,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_elevator_surface,elevator_surface,elevator surface,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_elevator_surface,elevator_surface,elevator surface,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_rudder_surface,rudder_surface,rudder surface,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_rudder_surface,rudder_surface,rudder surface,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_rudder_surface,rudder_surface,rudder surface,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_rudder_surface,rudder_surface,rudder surface,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_rudder_surface,rudder_surface,rudder surface,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_control_hinge_set,control_hinge_set,control hinge set,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_control_hinge_set,control_hinge_set,control hinge set,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_control_hinge_set,control_hinge_set,control hinge set,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_control_hinge_set,control_hinge_set,control hinge set,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_tail_control_structure_control_hinge_set,control_hinge_set,control hinge set,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_payload_bay_frame,payload_bay_frame,payload bay frame,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_payload_bay_frame,payload_bay_frame,payload bay frame,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_payload_bay_frame,payload_bay_frame,payload bay frame,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_payload_bay_frame,payload_bay_frame,payload bay frame,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_payload_bay_frame,payload_bay_frame,payload bay frame,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_avionics_tray,avionics_tray,avionics tray,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_avionics_tray,avionics_tray,avionics tray,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_avionics_tray,avionics_tray,avionics tray,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_avionics_tray,avionics_tray,avionics tray,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_avionics_tray,avionics_tray,avionics tray,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_access_panel_latch_set,access_panel_latch_set,access panel latch set,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_access_panel_latch_set,access_panel_latch_set,access panel latch set,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_access_panel_latch_set,access_panel_latch_set,access panel latch set,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_access_panel_latch_set,access_panel_latch_set,access panel latch set,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_access_panel_latch_set,access_panel_latch_set,access panel latch set,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_mass_balance_bracket,mass_balance_bracket,mass balance bracket,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_mass_balance_bracket,mass_balance_bracket,mass balance bracket,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_mass_balance_bracket,mass_balance_bracket,mass balance bracket,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_mass_balance_bracket,mass_balance_bracket,mass balance bracket,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_payload_bay_structure_mass_balance_bracket,mass_balance_bracket,mass balance bracket,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_skin_array_solar_cell_array,solar_cell_array,Solar cell array,true,supplier,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_harvesting_solar_skin_array_solar_cell_array,solar_cell_array,Solar cell array,true,manufacturer,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_harvesting_solar_skin_array_solar_cell_array,solar_cell_array,Solar cell array,true,mpn,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_harvesting_solar_skin_array_solar_cell_array,solar_cell_array,Solar cell array,true,unit_cost_gbp,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_harvesting_solar_skin_array_solar_cell_array,solar_cell_array,Solar cell array,true,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_skin_array_cell_interconnect_ribbon,cell_interconnect_ribbon,cell interconnect ribbon,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_skin_array_cell_interconnect_ribbon,cell_interconnect_ribbon,cell interconnect ribbon,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_skin_array_cell_interconnect_ribbon,cell_interconnect_ribbon,cell interconnect ribbon,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_skin_array_cell_interconnect_ribbon,cell_interconnect_ribbon,cell interconnect ribbon,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_skin_array_cell_interconnect_ribbon,cell_interconnect_ribbon,cell interconnect ribbon,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_skin_array_transparent_encapsulation_film,transparent_encapsulation_film,transparent encapsulation film,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_skin_array_transparent_encapsulation_film,transparent_encapsulation_film,transparent encapsulation film,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_skin_array_transparent_encapsulation_film,transparent_encapsulation_film,transparent encapsulation film,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_skin_array_transparent_encapsulation_film,transparent_encapsulation_film,transparent encapsulation film,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_skin_array_transparent_encapsulation_film,transparent_encapsulation_film,transparent encapsulation film,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_skin_array_solar_string_bypass_diode,solar_string_bypass_diode,solar string bypass diode,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_skin_array_solar_string_bypass_diode,solar_string_bypass_diode,solar string bypass diode,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_skin_array_solar_string_bypass_diode,solar_string_bypass_diode,solar string bypass diode,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_skin_array_solar_string_bypass_diode,solar_string_bypass_diode,solar string bypass diode,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_skin_array_solar_string_bypass_diode,solar_string_bypass_diode,solar string bypass diode,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_mppt_conversion_mppt_power_tracker,mppt_power_tracker,MPPT power tracker,true,supplier,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_harvesting_mppt_conversion_mppt_power_tracker,mppt_power_tracker,MPPT power tracker,true,manufacturer,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_harvesting_mppt_conversion_mppt_power_tracker,mppt_power_tracker,MPPT power tracker,true,mpn,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_harvesting_mppt_conversion_mppt_power_tracker,mppt_power_tracker,MPPT power tracker,true,unit_cost_gbp,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_harvesting_mppt_conversion_mppt_power_tracker,mppt_power_tracker,MPPT power tracker,true,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_mppt_conversion_solar_input_current_sensor,solar_input_current_sensor,solar input current sensor,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_mppt_conversion_solar_input_current_sensor,solar_input_current_sensor,solar input current sensor,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_mppt_conversion_solar_input_current_sensor,solar_input_current_sensor,solar input current sensor,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_mppt_conversion_solar_input_current_sensor,solar_input_current_sensor,solar input current sensor,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_mppt_conversion_solar_input_current_sensor,solar_input_current_sensor,solar input current sensor,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_mppt_conversion_solar_voltage_tap_loom,solar_voltage_tap_loom,solar voltage tap loom,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_mppt_conversion_solar_voltage_tap_loom,solar_voltage_tap_loom,solar voltage tap loom,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_mppt_conversion_solar_voltage_tap_loom,solar_voltage_tap_loom,solar voltage tap loom,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_mppt_conversion_solar_voltage_tap_loom,solar_voltage_tap_loom,solar voltage tap loom,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_mppt_conversion_solar_voltage_tap_loom,solar_voltage_tap_loom,solar voltage tap loom,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_mppt_conversion_mppt_heat_spreader,mppt_heat_spreader,MPPT heat spreader,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_mppt_conversion_mppt_heat_spreader,mppt_heat_spreader,MPPT heat spreader,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_mppt_conversion_mppt_heat_spreader,mppt_heat_spreader,MPPT heat spreader,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_mppt_conversion_mppt_heat_spreader,mppt_heat_spreader,MPPT heat spreader,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_mppt_conversion_mppt_heat_spreader,mppt_heat_spreader,MPPT heat spreader,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_solar_string_monitor_board,solar_string_monitor_board,solar string monitor board,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_solar_string_monitor_board,solar_string_monitor_board,solar string monitor board,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_solar_string_monitor_board,solar_string_monitor_board,solar string monitor board,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_solar_string_monitor_board,solar_string_monitor_board,solar string monitor board,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_solar_string_monitor_board,solar_string_monitor_board,solar string monitor board,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_uv_exposure_witness_coupon,uv_exposure_witness_coupon,UV exposure witness coupon,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_uv_exposure_witness_coupon,uv_exposure_witness_coupon,UV exposure witness coupon,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_uv_exposure_witness_coupon,uv_exposure_witness_coupon,UV exposure witness coupon,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_uv_exposure_witness_coupon,uv_exposure_witness_coupon,UV exposure witness coupon,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_uv_exposure_witness_coupon,uv_exposure_witness_coupon,UV exposure witness coupon,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_wing_surface_temperature_sensor,wing_surface_temperature_sensor,wing surface temperature sensor,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_wing_surface_temperature_sensor,wing_surface_temperature_sensor,wing surface temperature sensor,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_wing_surface_temperature_sensor,wing_surface_temperature_sensor,wing surface temperature sensor,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_wing_surface_temperature_sensor,wing_surface_temperature_sensor,wing surface temperature sensor,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_wing_surface_temperature_sensor,wing_surface_temperature_sensor,wing surface temperature sensor,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_solar_inspection_connector,solar_inspection_connector,solar inspection connector,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_solar_inspection_connector,solar_inspection_connector,solar inspection connector,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_solar_inspection_connector,solar_inspection_connector,solar inspection connector,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_solar_inspection_connector,solar_inspection_connector,solar inspection connector,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_harvesting_solar_health_monitoring_solar_inspection_connector,solar_inspection_connector,solar inspection connector,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_stratospheric_battery_pack_stratospheric_battery_pack,stratospheric_battery_pack,Stratospheric battery pack,true,supplier,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_storage_source_stratospheric_battery_pack_stratospheric_battery_pack,stratospheric_battery_pack,Stratospheric battery pack,true,manufacturer,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_storage_source_stratospheric_battery_pack_stratospheric_battery_pack,stratospheric_battery_pack,Stratospheric battery pack,true,mpn,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_storage_source_stratospheric_battery_pack_stratospheric_battery_pack,stratospheric_battery_pack,Stratospheric battery pack,true,unit_cost_gbp,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_storage_source_stratospheric_battery_pack_stratospheric_battery_pack,stratospheric_battery_pack,Stratospheric battery pack,true,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_stratospheric_battery_pack_battery_management_board,battery_management_board,battery management board,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_stratospheric_battery_pack_battery_management_board,battery_management_board,battery management board,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_stratospheric_battery_pack_battery_management_board,battery_management_board,battery management board,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_stratospheric_battery_pack_battery_management_board,battery_management_board,battery management board,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_stratospheric_battery_pack_battery_management_board,battery_management_board,battery management board,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_stratospheric_battery_pack_lightweight_battery_enclosure,lightweight_battery_enclosure,lightweight battery enclosure,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_stratospheric_battery_pack_lightweight_battery_enclosure,lightweight_battery_enclosure,lightweight battery enclosure,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_stratospheric_battery_pack_lightweight_battery_enclosure,lightweight_battery_enclosure,lightweight battery enclosure,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_stratospheric_battery_pack_lightweight_battery_enclosure,lightweight_battery_enclosure,lightweight battery enclosure,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_stratospheric_battery_pack_lightweight_battery_enclosure,lightweight_battery_enclosure,lightweight battery enclosure,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_stratospheric_battery_pack_cell_heater_film,cell_heater_film,cell heater film,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_stratospheric_battery_pack_cell_heater_film,cell_heater_film,cell heater film,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_stratospheric_battery_pack_cell_heater_film,cell_heater_film,cell heater film,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_stratospheric_battery_pack_cell_heater_film,cell_heater_film,cell heater film,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_stratospheric_battery_pack_cell_heater_film,cell_heater_film,cell heater film,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_battery_insulation_sleeve,battery_insulation_sleeve,battery insulation sleeve,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_battery_insulation_sleeve,battery_insulation_sleeve,battery insulation sleeve,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_battery_insulation_sleeve,battery_insulation_sleeve,battery insulation sleeve,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_battery_insulation_sleeve,battery_insulation_sleeve,battery insulation sleeve,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_battery_insulation_sleeve,battery_insulation_sleeve,battery insulation sleeve,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_phase_change_thermal_buffer,phase_change_thermal_buffer,phase-change thermal buffer,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_phase_change_thermal_buffer,phase_change_thermal_buffer,phase-change thermal buffer,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_phase_change_thermal_buffer,phase_change_thermal_buffer,phase-change thermal buffer,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_phase_change_thermal_buffer,phase_change_thermal_buffer,phase-change thermal buffer,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_phase_change_thermal_buffer,phase_change_thermal_buffer,phase-change thermal buffer,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_battery_temperature_sensor_harness,battery_temperature_sensor_harness,battery temperature sensor harness,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_battery_temperature_sensor_harness,battery_temperature_sensor_harness,battery temperature sensor harness,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_battery_temperature_sensor_harness,battery_temperature_sensor_harness,battery temperature sensor harness,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_battery_temperature_sensor_harness,battery_temperature_sensor_harness,battery temperature sensor harness,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_battery_temperature_sensor_harness,battery_temperature_sensor_harness,battery temperature sensor harness,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_battery_vent_path,battery_vent_path,battery vent path,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_battery_vent_path,battery_vent_path,battery vent path,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_battery_vent_path,battery_vent_path,battery vent path,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_battery_vent_path,battery_vent_path,battery vent path,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_battery_thermal_zone_battery_vent_path,battery_vent_path,battery vent path,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_reserve_monitoring_coulomb_counter_module,coulomb_counter_module,coulomb counter module,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_reserve_monitoring_coulomb_counter_module,coulomb_counter_module,coulomb counter module,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_reserve_monitoring_coulomb_counter_module,coulomb_counter_module,coulomb counter module,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_reserve_monitoring_coulomb_counter_module,coulomb_counter_module,coulomb counter module,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_reserve_monitoring_coulomb_counter_module,coulomb_counter_module,coulomb counter module,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_reserve_monitoring_reserve_energy_estimator,reserve_energy_estimator,reserve energy estimator,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_reserve_monitoring_reserve_energy_estimator,reserve_energy_estimator,reserve energy estimator,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_reserve_monitoring_reserve_energy_estimator,reserve_energy_estimator,reserve energy estimator,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_reserve_monitoring_reserve_energy_estimator,reserve_energy_estimator,reserve energy estimator,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_reserve_monitoring_reserve_energy_estimator,reserve_energy_estimator,reserve energy estimator,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_reserve_monitoring_battery_isolation_contactor,battery_isolation_contactor,battery isolation contactor,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_reserve_monitoring_battery_isolation_contactor,battery_isolation_contactor,battery isolation contactor,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_reserve_monitoring_battery_isolation_contactor,battery_isolation_contactor,battery isolation contactor,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_reserve_monitoring_battery_isolation_contactor,battery_isolation_contactor,battery isolation contactor,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
