batchId,batchSequence,batchKind,batchTitle,batchStatus,itemId,closureRowId,action,priority,status,componentWordId,description,searchTerms,requiredEvidence,acceptanceCriteria,rejectionCriteria,targetOutcome,blocksProcurement,sourceArtifacts
sourcing-batch:2:critical_source_collection,2,critical_source_collection,Collect Critical Source Evidence,active,critical_source_collection:11:tpm_security_module,bom-close:safety_protection_secure_boot_tpm_security_module,collect_source_evidence,blocker,ready,tpm_security_module,TPM security module,TPM security module; TPM security module manufacturer part number; TPM security module catalogue price GBP; TPM security module datasheet; TPM security module edge AI appliance; TPM security module rack server,supplierName; manufacturer; mpn; unitCostGbp; evidence.ref; evidence.quote; retrievedAt,"Sourcing admission accepts the row.; BoM provenance manifest shows supplier, manufacturer, MPN and unit cost as source_backed.; BoM evidence trace leaves critical_unsourced/rejected_evidence for this line.",LLM-estimated supplier/manufacturer/MPN/cost.; benchmark average without source evidence.; test-fixture:// source used as production evidence.; placeholder URL or stale retrieval timestamp.,source evidence admitted,yes,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.source-reference-quality-gate.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:2:critical_source_collection,2,critical_source_collection,Collect Critical Source Evidence,active,critical_source_collection:12:1u_rack_chassis,bom-close:structure_containment_rack_chassis_1u_rack_chassis,collect_source_evidence,blocker,ready,1u_rack_chassis,1U rack chassis,1U rack chassis; 1U rack chassis manufacturer part number; 1U rack chassis catalogue price GBP; 1U rack chassis datasheet; 1U rack chassis edge AI appliance; 1U rack chassis rack server,supplierName; manufacturer; mpn; unitCostGbp; evidence.ref; evidence.quote; retrievedAt,"Sourcing admission accepts the row.; BoM provenance manifest shows supplier, manufacturer, MPN and unit cost as source_backed.; BoM evidence trace leaves critical_unsourced/rejected_evidence for this line.",LLM-estimated supplier/manufacturer/MPN/cost.; benchmark average without source evidence.; test-fixture:// source used as production evidence.; placeholder URL or stale retrieval timestamp.,source evidence admitted,yes,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.source-reference-quality-gate.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:1:accelerator_carrier_board,bom-close:compute_acceleration_accelerator_module_accelerator_carrier_board,defer_candidate_sourcing,minor,deferred,accelerator_carrier_board,accelerator carrier board,accelerator carrier board; accelerator carrier board manufacturer part number; accelerator carrier board catalogue price GBP; accelerator carrier board datasheet; accelerator carrier board edge AI appliance; accelerator carrier board rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:2:accelerator_retention_latch,bom-close:compute_acceleration_accelerator_module_accelerator_retention_latch,defer_candidate_sourcing,minor,deferred,accelerator_retention_latch,accelerator retention latch,accelerator retention latch; accelerator retention latch manufacturer part number; accelerator retention latch catalogue price GBP; accelerator retention latch datasheet; accelerator retention latch edge AI appliance; accelerator retention latch rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:3:pcie_edge_connector,bom-close:compute_acceleration_accelerator_module_pcie_edge_connector,defer_candidate_sourcing,minor,deferred,pcie_edge_connector,PCIe edge connector,PCIe edge connector; PCIe edge connector manufacturer part number; PCIe edge connector catalogue price GBP; PCIe edge connector datasheet; PCIe edge connector edge AI appliance; PCIe edge connector rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:4:boot_flash_device,bom-close:compute_acceleration_cpu_memory_complex_boot_flash_device,defer_candidate_sourcing,minor,deferred,boot_flash_device,boot flash device,boot flash device; boot flash device manufacturer part number; boot flash device catalogue price GBP; boot flash device datasheet; boot flash device edge AI appliance; boot flash device rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:5:clock_distribution_device,bom-close:compute_acceleration_signal_power_integrity_clock_distribution_device,defer_candidate_sourcing,minor,deferred,clock_distribution_device,clock distribution device,clock distribution device; clock distribution device manufacturer part number; clock distribution device catalogue price GBP; clock distribution device datasheet; clock distribution device edge AI appliance; clock distribution device rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:6:high_current_vrm_module,bom-close:compute_acceleration_signal_power_integrity_high_current_vrm_module,defer_candidate_sourcing,minor,deferred,high_current_vrm_module,high-current VRM module,high-current VRM module; high-current VRM module manufacturer part number; high-current VRM module catalogue price GBP; high-current VRM module datasheet; high-current VRM module edge AI appliance; high-current VRM module rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:7:pcie_retimer_set,bom-close:compute_acceleration_signal_power_integrity_pcie_retimer_set,defer_candidate_sourcing,minor,deferred,pcie_retimer_set,PCIe retimer set,PCIe retimer set; PCIe retimer set manufacturer part number; PCIe retimer set catalogue price GBP; PCIe retimer set datasheet; PCIe retimer set edge AI appliance; PCIe retimer set rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:8:power_integrity_capacitor_bank,bom-close:compute_acceleration_signal_power_integrity_power_integrity_capacitor_bank,defer_candidate_sourcing,minor,deferred,power_integrity_capacitor_bank,power integrity capacitor bank,power integrity capacitor bank; power integrity capacitor bank manufacturer part number; power integrity capacitor bank catalogue price GBP; power integrity capacitor bank datasheet; power integrity capacitor bank edge AI appliance; power integrity capacitor bank rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:9:bios_firmware_image,bom-close:control_compute_communication_host_control_bios_firmware_image,defer_candidate_sourcing,minor,deferred,bios_firmware_image,BIOS firmware image,BIOS firmware image; BIOS firmware image manufacturer part number; BIOS firmware image catalogue price GBP; BIOS firmware image datasheet; BIOS firmware image edge AI appliance; BIOS firmware image rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:10:management_ethernet_phy,bom-close:control_compute_communication_host_control_management_ethernet_phy,defer_candidate_sourcing,minor,deferred,management_ethernet_phy,management Ethernet PHY,management Ethernet PHY; management Ethernet PHY manufacturer part number; management Ethernet PHY catalogue price GBP; management Ethernet PHY datasheet; management Ethernet PHY edge AI appliance; management Ethernet PHY rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:11:platform_configuration_eeprom,bom-close:control_compute_communication_host_control_platform_configuration_eeprom,defer_candidate_sourcing,minor,deferred,platform_configuration_eeprom,platform configuration EEPROM,platform configuration EEPROM; platform configuration EEPROM manufacturer part number; platform configuration EEPROM catalogue price GBP; platform configuration EEPROM datasheet; platform configuration EEPROM edge AI appliance; platform configuration EEPROM rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:12:debug_access_lockout,bom-close:control_compute_communication_remote_management_debug_access_lockout,defer_candidate_sourcing,minor,deferred,debug_access_lockout,debug access lockout,debug access lockout; debug access lockout manufacturer part number; debug access lockout catalogue price GBP; debug access lockout datasheet; debug access lockout edge AI appliance; debug access lockout rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:13:firmware_signing_key_slot,bom-close:control_compute_communication_remote_management_firmware_signing_key_slot,defer_candidate_sourcing,minor,deferred,firmware_signing_key_slot,firmware signing key slot,firmware signing key slot; firmware signing key slot manufacturer part number; firmware signing key slot catalogue price GBP; firmware signing key slot datasheet; firmware signing key slot edge AI appliance; firmware signing key slot rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:14:out_of_band_management_port,bom-close:control_compute_communication_remote_management_out_of_band_management_port,defer_candidate_sourcing,minor,deferred,out_of_band_management_port,out-of-band management port,out-of-band management port; out-of-band management port manufacturer part number; out-of-band management port catalogue price GBP; out-of-band management port datasheet; out-of-band management port edge AI appliance; out-of-band management port rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:15:serial_console_header,bom-close:control_compute_communication_remote_management_serial_console_header,defer_candidate_sourcing,minor,deferred,serial_console_header,serial console header,serial console header; serial console header manufacturer part number; serial console header catalogue price GBP; serial console header datasheet; serial console header edge AI appliance; serial console header rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:16:accelerator_driver_bundle,bom-close:control_compute_communication_runtime_orchestration_accelerator_driver_bundle,defer_candidate_sourcing,minor,deferred,accelerator_driver_bundle,accelerator driver bundle,accelerator driver bundle; accelerator driver bundle manufacturer part number; accelerator driver bundle catalogue price GBP; accelerator driver bundle datasheet; accelerator driver bundle edge AI appliance; accelerator driver bundle rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:17:configuration_manifest,bom-close:control_compute_communication_runtime_orchestration_configuration_manifest,defer_candidate_sourcing,minor,deferred,configuration_manifest,configuration manifest,configuration manifest; configuration manifest manufacturer part number; configuration manifest catalogue price GBP; configuration manifest datasheet; configuration manifest edge AI appliance; configuration manifest rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:18:inference_runtime_image,bom-close:control_compute_communication_runtime_orchestration_inference_runtime_image,defer_candidate_sourcing,minor,deferred,inference_runtime_image,inference runtime image,inference runtime image; inference runtime image manufacturer part number; inference runtime image catalogue price GBP; inference runtime image datasheet; inference runtime image edge AI appliance; inference runtime image rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:19:watchdog_service,bom-close:control_compute_communication_runtime_orchestration_watchdog_service,defer_candidate_sourcing,minor,deferred,watchdog_service,watchdog service,watchdog service; watchdog service manufacturer part number; watchdog service catalogue price GBP; watchdog service datasheet; watchdog service edge AI appliance; watchdog service rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:20:crash_dump_region,bom-close:data_storage_log_buffer_crash_dump_region,defer_candidate_sourcing,minor,deferred,crash_dump_region,crash dump region,crash dump region; crash dump region manufacturer part number; crash dump region catalogue price GBP; crash dump region datasheet; crash dump region edge AI appliance; crash dump region rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:21:event_log_partition,bom-close:data_storage_log_buffer_event_log_partition,defer_candidate_sourcing,minor,deferred,event_log_partition,event log partition,event log partition; event log partition manufacturer part number; event log partition catalogue price GBP; event log partition datasheet; event log partition edge AI appliance; event log partition rack server,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
