id,sequence,kind,priority,status,subjectId,scope,issue,acquisitionTarget,requiredFields,disallowedEvidence,intakeArtifacts,acceptanceCriteria,blocksBom,blocksPublish
acquire:11:sourcing:high_speed_nic,11,sourcing,blocker,ready_for_intake,high_speed_nic,High-speed NIC,Required class-critical line must be sourced before BoM can pass.,supplier_catalogue_or_quote,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,LLM-estimated cost; benchmark average without supplier evidence; class-pack default; test-fixture:// source,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv,Sourcing admission accepts the row.; BoM ledger carries supplier/manufacturer/MPN/cost only from admitted evidence.; BoM provenance manifest shows source_backed for claimed fields.,yes,yes
acquire:12:sourcing:nvme_ssd,12,sourcing,blocker,ready_for_intake,nvme_ssd,NVMe SSD,Required class-critical line must be sourced before BoM can pass.,supplier_catalogue_or_quote,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,LLM-estimated cost; benchmark average without supplier evidence; class-pack default; test-fixture:// source,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv,Sourcing admission accepts the row.; BoM ledger carries supplier/manufacturer/MPN/cost only from admitted evidence.; BoM provenance manifest shows source_backed for claimed fields.,yes,yes
acquire:13:sourcing:bmc_management_controller,13,sourcing,blocker,ready_for_intake,bmc_management_controller,BMC management controller,Required class-critical line must be sourced before BoM can pass.,supplier_catalogue_or_quote,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,LLM-estimated cost; benchmark average without supplier evidence; class-pack default; test-fixture:// source,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv,Sourcing admission accepts the row.; BoM ledger carries supplier/manufacturer/MPN/cost only from admitted evidence.; BoM provenance manifest shows source_backed for claimed fields.,yes,yes
acquire:14:sourcing:redundant_power_supply,14,sourcing,blocker,ready_for_intake,redundant_power_supply,Redundant power supply,Required class-critical line must be sourced before BoM can pass.,supplier_catalogue_or_quote,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,LLM-estimated cost; benchmark average without supplier evidence; class-pack default; test-fixture:// source,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv,Sourcing admission accepts the row.; BoM ledger carries supplier/manufacturer/MPN/cost only from admitted evidence.; BoM provenance manifest shows source_backed for claimed fields.,yes,yes
acquire:15:sourcing:fan_wall_assembly,15,sourcing,blocker,ready_for_intake,fan_wall_assembly,Fan wall assembly,Required class-critical line must be sourced before BoM can pass.,supplier_catalogue_or_quote,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,LLM-estimated cost; benchmark average without supplier evidence; class-pack default; test-fixture:// source,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv,Sourcing admission accepts the row.; BoM ledger carries supplier/manufacturer/MPN/cost only from admitted evidence.; BoM provenance manifest shows source_backed for claimed fields.,yes,yes
acquire:16:sourcing:heatsink_cold_plate,16,sourcing,blocker,ready_for_intake,heatsink_cold_plate,Heatsink cold plate,Required class-critical line must be sourced before BoM can pass.,supplier_catalogue_or_quote,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,LLM-estimated cost; benchmark average without supplier evidence; class-pack default; test-fixture:// source,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv,Sourcing admission accepts the row.; BoM ledger carries supplier/manufacturer/MPN/cost only from admitted evidence.; BoM provenance manifest shows source_backed for claimed fields.,yes,yes
acquire:17:sourcing:tpm_security_module,17,sourcing,blocker,ready_for_intake,tpm_security_module,TPM security module,Required class-critical line must be sourced before BoM can pass.,supplier_catalogue_or_quote,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,LLM-estimated cost; benchmark average without supplier evidence; class-pack default; test-fixture:// source,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv,Sourcing admission accepts the row.; BoM ledger carries supplier/manufacturer/MPN/cost only from admitted evidence.; BoM provenance manifest shows source_backed for claimed fields.,yes,yes
acquire:18:verification:design_review:structure_containment,18,verification,major,ready_for_intake,design_review:structure_containment,Rack Structure Containment,Review Rack Structure Containment architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:19:verification:calculation:structure_containment,19,verification,major,ready_for_intake,calculation:structure_containment,Rack Structure Containment,Verify Rack Structure Containment requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:20:verification:design_review:compute_acceleration,20,verification,major,ready_for_intake,design_review:compute_acceleration,Compute Acceleration,Review Compute Acceleration architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:21:verification:calculation:compute_acceleration,21,verification,major,ready_for_intake,calculation:compute_acceleration,Compute Acceleration,Verify Compute Acceleration requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:22:verification:design_review:network_io,22,verification,major,ready_for_intake,design_review:network_io,Network IO,Review Network IO architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:23:verification:design_review:data_storage,23,verification,major,ready_for_intake,design_review:data_storage,Data Storage,Review Data Storage architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:24:verification:design_review:control_compute_communication,24,verification,major,ready_for_intake,design_review:control_compute_communication,Control Compute Communication,Review Control Compute Communication architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:25:verification:calculation:control_compute_communication,25,verification,major,ready_for_intake,calculation:control_compute_communication,Control Compute Communication,Verify Control Compute Communication requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:26:verification:design_review:power_distribution,26,verification,major,ready_for_intake,design_review:power_distribution,Power Distribution,Review Power Distribution architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:27:verification:calculation:power_distribution,27,verification,major,ready_for_intake,calculation:power_distribution,Power Distribution,Verify Power Distribution requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:28:verification:design_review:environmental_interface,28,verification,major,ready_for_intake,design_review:environmental_interface,Thermal Airflow Interface,Review Thermal Airflow Interface architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:29:verification:calculation:environmental_interface,29,verification,major,ready_for_intake,calculation:environmental_interface,Thermal Airflow Interface,Verify Thermal Airflow Interface requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:30:verification:design_review:sensing_instrumentation,30,verification,major,ready_for_intake,design_review:sensing_instrumentation,Telemetry Instrumentation,Review Telemetry Instrumentation architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:31:verification:design_review:safety_protection,31,verification,major,ready_for_intake,design_review:safety_protection,Security And Safety Protection,Review Security And Safety Protection architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:32:verification:calculation:safety_protection,32,verification,major,ready_for_intake,calculation:safety_protection,Security And Safety Protection,Verify Security And Safety Protection requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:33:verification:design_review:maintenance_serviceability,33,verification,major,ready_for_intake,design_review:maintenance_serviceability,Field Maintenance Serviceability,Review Field Maintenance Serviceability architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:34:verification:calculation:maintenance_serviceability,34,verification,major,ready_for_intake,calculation:maintenance_serviceability,Field Maintenance Serviceability,Verify Field Maintenance Serviceability requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:35:verification:interface_review:control_compute_communication:compute_acceleration:pcie_fabric,35,verification,major,ready_for_intake,interface_review:control_compute_communication:compute_acceleration:pcie_fabric,Control Compute Communication -> Compute Acceleration,Verify pcie_fabric interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:36:verification:interface_review:power_distribution:compute_acceleration:gpu_power_bus,36,verification,major,ready_for_intake,interface_review:power_distribution:compute_acceleration:gpu_power_bus,Power Distribution -> Compute Acceleration,Verify gpu_power_bus interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:37:verification:interface_review:network_io:control_compute_communication:inference_network,37,verification,major,ready_for_intake,interface_review:network_io:control_compute_communication:inference_network,Network IO -> Control Compute Communication,Verify inference_network interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:38:verification:interface_review:data_storage:control_compute_communication:storage_bus,38,verification,major,ready_for_intake,interface_review:data_storage:control_compute_communication:storage_bus,Data Storage -> Control Compute Communication,Verify storage_bus interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:39:verification:interface_review:environmental_interface:compute_acceleration:thermal_path,39,verification,major,ready_for_intake,interface_review:environmental_interface:compute_acceleration:thermal_path,Thermal Airflow Interface -> Compute Acceleration,Verify thermal_path interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:40:verification:interface_review:sensing_instrumentation:control_compute_communication:sensor_bus,40,verification,major,ready_for_intake,interface_review:sensing_instrumentation:control_compute_communication:sensor_bus,Telemetry Instrumentation -> Control Compute Communication,Verify sensor_bus interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:41:verification:interface_review:safety_protection:power_distribution:hardwired_trip,41,verification,major,ready_for_intake,interface_review:safety_protection:power_distribution:hardwired_trip,Security And Safety Protection -> Power Distribution,Verify hardwired_trip interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:42:verification:interface_review:structure_containment:environmental_interface:airflow_path,42,verification,major,ready_for_intake,interface_review:structure_containment:environmental_interface:airflow_path,Rack Structure Containment -> Thermal Airflow Interface,Verify airflow_path interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:43:verification:compliance_review:IEC-62368-1,43,verification,major,ready_for_intake,compliance_review:IEC-62368-1,System Compliance,Plan evidence for IEC-62368-1,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:44:verification:compliance_review:CE-EMC,44,verification,major,ready_for_intake,compliance_review:CE-EMC,System Compliance,Plan evidence for CE-EMC,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
