id,kind,status,basis,scope,claim,provenanceRefs,sourceRefs,reviewerEvidenceRefs,linkedRequirementIds,linkedModuleIds,linkedComponentWordIds,blocksBom,blocksPublish,nextAction
bom_source_field:safety_protection_abort_recovery_recovery_beacon:mpn,bom_source_field,source_required,assumption,Recovery beacon / mpn,mpn is required but not source-backed.,,,,,safety_protection,recovery_beacon,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:safety_protection_abort_recovery_recovery_beacon:supplier,bom_source_field,source_required,assumption,Recovery beacon / supplier,supplier is required but not source-backed.,,,,,safety_protection,recovery_beacon,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:safety_protection_abort_recovery_recovery_beacon:unit_cost_gbp,bom_source_field,source_required,assumption,Recovery beacon / unit_cost_gbp,unit_cost_gbp is required but not source-backed.,,,,,safety_protection,recovery_beacon,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:safety_protection_leak_detection_leak_detection_sensor:manufacturer,bom_source_field,source_required,assumption,Leak detection sensor / manufacturer,manufacturer is required but not source-backed.,,,,depth_rating_m,safety_protection,leak_detection_sensor,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:safety_protection_leak_detection_leak_detection_sensor:mpn,bom_source_field,source_required,assumption,Leak detection sensor / mpn,mpn is required but not source-backed.,,,,depth_rating_m,safety_protection,leak_detection_sensor,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:safety_protection_leak_detection_leak_detection_sensor:supplier,bom_source_field,source_required,assumption,Leak detection sensor / supplier,supplier is required but not source-backed.,,,,depth_rating_m,safety_protection,leak_detection_sensor,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:safety_protection_leak_detection_leak_detection_sensor:unit_cost_gbp,bom_source_field,source_required,assumption,Leak detection sensor / unit_cost_gbp,unit_cost_gbp is required but not source-backed.,,,,depth_rating_m,safety_protection,leak_detection_sensor,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_depth_environment_sensors_depth_and_pressure_sensor:manufacturer,bom_source_field,source_required,assumption,Depth and pressure sensor / manufacturer,manufacturer is required but not source-backed.,,,,,sensing_instrumentation,depth_and_pressure_sensor,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_depth_environment_sensors_depth_and_pressure_sensor:mpn,bom_source_field,source_required,assumption,Depth and pressure sensor / mpn,mpn is required but not source-backed.,,,,,sensing_instrumentation,depth_and_pressure_sensor,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_depth_environment_sensors_depth_and_pressure_sensor:supplier,bom_source_field,source_required,assumption,Depth and pressure sensor / supplier,supplier is required but not source-backed.,,,,,sensing_instrumentation,depth_and_pressure_sensor,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_depth_environment_sensors_depth_and_pressure_sensor:unit_cost_gbp,bom_source_field,source_required,assumption,Depth and pressure sensor / unit_cost_gbp,unit_cost_gbp is required but not source-backed.,,,,,sensing_instrumentation,depth_and_pressure_sensor,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_navigation_sensor_suite_dvl:manufacturer,bom_source_field,source_required,assumption,DVL / manufacturer,manufacturer is required but not source-backed.,,,,,sensing_instrumentation,dvl,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_navigation_sensor_suite_dvl:mpn,bom_source_field,source_required,assumption,DVL / mpn,mpn is required but not source-backed.,,,,,sensing_instrumentation,dvl,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_navigation_sensor_suite_dvl:supplier,bom_source_field,source_required,assumption,DVL / supplier,supplier is required but not source-backed.,,,,,sensing_instrumentation,dvl,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_navigation_sensor_suite_dvl:unit_cost_gbp,bom_source_field,source_required,assumption,DVL / unit_cost_gbp,unit_cost_gbp is required but not source-backed.,,,,,sensing_instrumentation,dvl,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_navigation_sensor_suite_inertial_navigation_unit:manufacturer,bom_source_field,source_required,assumption,Inertial navigation unit / manufacturer,manufacturer is required but not source-backed.,,,,,sensing_instrumentation,inertial_navigation_unit,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_navigation_sensor_suite_inertial_navigation_unit:mpn,bom_source_field,source_required,assumption,Inertial navigation unit / mpn,mpn is required but not source-backed.,,,,,sensing_instrumentation,inertial_navigation_unit,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_navigation_sensor_suite_inertial_navigation_unit:supplier,bom_source_field,source_required,assumption,Inertial navigation unit / supplier,supplier is required but not source-backed.,,,,,sensing_instrumentation,inertial_navigation_unit,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_navigation_sensor_suite_inertial_navigation_unit:unit_cost_gbp,bom_source_field,source_required,assumption,Inertial navigation unit / unit_cost_gbp,unit_cost_gbp is required but not source-backed.,,,,,sensing_instrumentation,inertial_navigation_unit,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_payload_sensor_bay_forward_sonar_payload:manufacturer,bom_source_field,source_required,assumption,Forward sonar payload / manufacturer,manufacturer is required but not source-backed.,,,,,sensing_instrumentation,forward_sonar_payload,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_payload_sensor_bay_forward_sonar_payload:mpn,bom_source_field,source_required,assumption,Forward sonar payload / mpn,mpn is required but not source-backed.,,,,,sensing_instrumentation,forward_sonar_payload,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_payload_sensor_bay_forward_sonar_payload:supplier,bom_source_field,source_required,assumption,Forward sonar payload / supplier,supplier is required but not source-backed.,,,,,sensing_instrumentation,forward_sonar_payload,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_payload_sensor_bay_forward_sonar_payload:unit_cost_gbp,bom_source_field,source_required,assumption,Forward sonar payload / unit_cost_gbp,unit_cost_gbp is required but not source-backed.,,,,,sensing_instrumentation,forward_sonar_payload,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:structure_containment_pressure_hull_shell_pressure_hull:manufacturer,bom_source_field,source_required,assumption,Pressure hull / manufacturer,manufacturer is required but not source-backed.,,,,depth_rating_m,structure_containment,pressure_hull,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:structure_containment_pressure_hull_shell_pressure_hull:mpn,bom_source_field,source_required,assumption,Pressure hull / mpn,mpn is required but not source-backed.,,,,depth_rating_m,structure_containment,pressure_hull,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:structure_containment_pressure_hull_shell_pressure_hull:supplier,bom_source_field,source_required,assumption,Pressure hull / supplier,supplier is required but not source-backed.,,,,depth_rating_m,structure_containment,pressure_hull,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:structure_containment_pressure_hull_shell_pressure_hull:unit_cost_gbp,bom_source_field,source_required,assumption,Pressure hull / unit_cost_gbp,unit_cost_gbp is required but not source-backed.,,,,depth_rating_m,structure_containment,pressure_hull,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
component_candidate:actuation_kinematics_thruster_array_thruster_set,component_candidate,source_required,generated_model,Thruster set,Thruster set is an architecture-derived component candidate with quantity 6 each.,model:scratch_universal_architecture.auv,,,endurance_hours,actuation_kinematics,thruster_set,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:control_compute_communication_acoustic_communications_acoustic_modem,component_candidate,source_required,generated_model,Acoustic modem,Acoustic modem is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,control_compute_communication,acoustic_modem,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:control_compute_communication_mission_computer_stack_mission_computer,component_candidate,source_required,generated_model,Mission computer,Mission computer is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,endurance_hours,control_compute_communication,mission_computer,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:energy_storage_source_subsea_battery_pack_battery_pack,component_candidate,source_required,generated_model,Battery pack,Battery pack is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,endurance_hours,energy_storage_source,battery_pack,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:power_distribution_dc_distribution_wet_mate_connector_set,component_candidate,source_required,generated_model,Wet-mate connector set,Wet-mate connector set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,power_distribution,wet_mate_connector_set,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:safety_protection_abort_recovery_recovery_beacon,component_candidate,source_required,generated_model,Recovery beacon,Recovery beacon is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,safety_protection,recovery_beacon,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:safety_protection_leak_detection_leak_detection_sensor,component_candidate,source_required,generated_model,Leak detection sensor,Leak detection sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,depth_rating_m,safety_protection,leak_detection_sensor,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:sensing_instrumentation_depth_environment_sensors_depth_and_pressure_sensor,component_candidate,source_required,generated_model,Depth and pressure sensor,Depth and pressure sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,sensing_instrumentation,depth_and_pressure_sensor,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:sensing_instrumentation_navigation_sensor_suite_dvl,component_candidate,source_required,generated_model,DVL,DVL is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,sensing_instrumentation,dvl,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:sensing_instrumentation_navigation_sensor_suite_inertial_navigation_unit,component_candidate,source_required,generated_model,Inertial navigation unit,Inertial navigation unit is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,sensing_instrumentation,inertial_navigation_unit,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:sensing_instrumentation_payload_sensor_bay_forward_sonar_payload,component_candidate,source_required,generated_model,Forward sonar payload,Forward sonar payload is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,sensing_instrumentation,forward_sonar_payload,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:structure_containment_pressure_hull_shell_pressure_hull,component_candidate,source_required,generated_model,Pressure hull,Pressure hull is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,depth_rating_m,structure_containment,pressure_hull,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
headline_metric:capex_gbp,headline_metric,source_required,assumption,Estimated CAPEX,Estimated CAPEX = 0 GBP.,formula:capex=sum(bom.totalCostGbp); class_pack:auv.class_pack,,,,,,true,true,Admit source-backed BoM costs before treating this cost metric as a claim.
headline_metric:opex_annual_gbp,headline_metric,source_required,assumption,Estimated annual OPEX,Estimated annual OPEX = 0 GBP/year.,formula:opex=capex*0.04,,,,,,true,true,Admit source-backed BoM costs before treating this cost metric as a claim.
component_candidate:actuation_kinematics_drive_electronics_controller_heat_spreader,component_candidate,generated_needs_review,generated_model,controller heat spreader,controller heat spreader is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,actuation_kinematics,controller_heat_spreader,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:actuation_kinematics_drive_electronics_current_sensor_channel_set,component_candidate,generated_needs_review,generated_model,current sensor channel set,current sensor channel set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,actuation_kinematics,current_sensor_channel_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:actuation_kinematics_drive_electronics_thrust_calibration_table,component_candidate,generated_needs_review,generated_model,thrust calibration table,thrust calibration table is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,actuation_kinematics,thrust_calibration_table,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:actuation_kinematics_drive_electronics_thruster_motor_controller_stack,component_candidate,generated_needs_review,generated_model,thruster motor controller stack,thruster motor controller stack is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,actuation_kinematics,thruster_motor_controller_stack,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:actuation_kinematics_thruster_array_motor_phase_harness,component_candidate,generated_needs_review,generated_model,motor phase harness,motor phase harness is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,actuation_kinematics,motor_phase_harness,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:actuation_kinematics_thruster_array_thruster_mounting_bracket,component_candidate,generated_needs_review,generated_model,thruster mounting bracket,thruster mounting bracket is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,actuation_kinematics,thruster_mounting_bracket,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:actuation_kinematics_thruster_array_thruster_nozzle_guard,component_candidate,generated_needs_review,generated_model,thruster nozzle guard,thruster nozzle guard is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,actuation_kinematics,thruster_nozzle_guard,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:actuation_kinematics_trim_surfaces_adjustable_trim_fin,component_candidate,generated_needs_review,generated_model,adjustable trim fin,adjustable trim fin is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,actuation_kinematics,adjustable_trim_fin,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:actuation_kinematics_trim_surfaces_ballast_trim_block,component_candidate,generated_needs_review,generated_model,ballast trim block,ballast trim block is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,actuation_kinematics,ballast_trim_block,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:actuation_kinematics_trim_surfaces_roll_trim_screw_set,component_candidate,generated_needs_review,generated_model,roll trim screw set,roll trim screw set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,actuation_kinematics,roll_trim_screw_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:actuation_kinematics_trim_surfaces_tow_tank_trim_mark,component_candidate,generated_needs_review,generated_model,tow-tank trim mark,tow-tank trim mark is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,actuation_kinematics,tow_tank_trim_mark,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_acoustic_communications_acoustic_isolation_pad,component_candidate,generated_needs_review,generated_model,acoustic isolation pad,acoustic isolation pad is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,control_compute_communication,acoustic_isolation_pad,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_acoustic_communications_acoustic_transducer_mount,component_candidate,generated_needs_review,generated_model,acoustic transducer mount,acoustic transducer mount is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,control_compute_communication,acoustic_transducer_mount,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_acoustic_communications_surface_command_protocol_adapter,component_candidate,generated_needs_review,generated_model,surface command protocol adapter,surface command protocol adapter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,control_compute_communication,surface_command_protocol_adapter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_mission_computer_stack_mission_data_recorder,component_candidate,generated_needs_review,generated_model,mission data recorder,mission data recorder is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,control_compute_communication,mission_data_recorder,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_mission_computer_stack_real_time_control_board,component_candidate,generated_needs_review,generated_model,real-time control board,real-time control board is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,control_compute_communication,real_time_control_board,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_mission_computer_stack_watchdog_supervisor_module,component_candidate,generated_needs_review,generated_model,watchdog supervisor module,watchdog supervisor module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,control_compute_communication,watchdog_supervisor_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_software_health_management_configuration_backup_storage,component_candidate,generated_needs_review,generated_model,configuration backup storage,configuration backup storage is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,control_compute_communication,configuration_backup_storage,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_software_health_management_debug_service_port,component_candidate,generated_needs_review,generated_model,debug service port,debug service port is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,control_compute_communication,debug_service_port,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_software_health_management_failsafe_state_machine,component_candidate,generated_needs_review,generated_model,failsafe state machine,failsafe state machine is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,control_compute_communication,failsafe_state_machine,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_software_health_management_time_sync_module,component_candidate,generated_needs_review,generated_model,time sync module,time sync module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,control_compute_communication,time_sync_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_charging_interface_battery_vent_inspection_plug,component_candidate,generated_needs_review,generated_model,battery vent inspection plug,battery vent inspection plug is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,energy_storage_source,battery_vent_inspection_plug,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_charging_interface_charge_interlock_plug,component_candidate,generated_needs_review,generated_model,charge interlock plug,charge interlock plug is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,energy_storage_source,charge_interlock_plug,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_charging_interface_shore_charger_adapter,component_candidate,generated_needs_review,generated_model,shore charger adapter,shore charger adapter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,energy_storage_source,shore_charger_adapter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_charging_interface_state_of_charge_display_puck,component_candidate,generated_needs_review,generated_model,state-of-charge display puck,state-of-charge display puck is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,energy_storage_source,state_of_charge_display_puck,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_energy_monitoring_battery_telemetry_isolator,component_candidate,generated_needs_review,generated_model,battery telemetry isolator,battery telemetry isolator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,energy_storage_source,battery_telemetry_isolator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_energy_monitoring_coulomb_counter_module,component_candidate,generated_needs_review,generated_model,coulomb counter module,coulomb counter module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,energy_storage_source,coulomb_counter_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_energy_monitoring_energy_reserve_indicator,component_candidate,generated_needs_review,generated_model,energy reserve indicator,energy reserve indicator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.auv,,,,energy_storage_source,energy_reserve_indicator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
