lineId,componentWordId,description,duplicateGroupSize,duplicatePeerLineIds,duplicateResolution,priority,ledgerStatus,quantity,unit,unitCostGbp,totalCostGbp,supplier,manufacturer,mpn,leadTimeWeeks,sourceGrade,evidenceRef,evidenceQuote,retrievedAt,rejectionReasons,nextAction
compute_acceleration_signal_power_integrity_clock_distribution_device,clock_distribution_device,clock distribution device,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
compute_acceleration_signal_power_integrity_power_integrity_capacitor_bank,power_integrity_capacitor_bank,power integrity capacitor bank,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
network_io_high_speed_network_high_speed_nic,high_speed_nic,High-speed NIC,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
network_io_high_speed_network_optical_transceiver_cage,optical_transceiver_cage,optical transceiver cage,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
network_io_high_speed_network_nic_heatsink,nic_heatsink,NIC heatsink,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
network_io_high_speed_network_network_link_led_board,network_link_led_board,network link LED board,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
network_io_timing_ingest_ptp_timing_module,ptp_timing_module,PTP timing module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
network_io_timing_ingest_gpio_trigger_input,gpio_trigger_input,GPIO trigger input,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
network_io_timing_ingest_data_ingest_connector,data_ingest_connector,data ingest connector,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
network_io_timing_ingest_network_bypass_relay,network_bypass_relay,network bypass relay,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
network_io_io_isolation_routing_emi_gasket_strip,emi_gasket_strip,EMI gasket strip,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
network_io_io_isolation_routing_shielded_io_bracket,shielded_io_bracket,shielded IO bracket,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
network_io_io_isolation_routing_cable_strain_relief_comb,cable_strain_relief_comb,cable strain relief comb,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
network_io_io_isolation_routing_service_loop_tie_set,service_loop_tie_set,service loop tie set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
data_storage_nvme_storage_nvme_ssd,nvme_ssd,NVMe SSD,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
data_storage_nvme_storage_m_2_carrier_tray,m_2_carrier_tray,M.2 carrier tray,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
data_storage_nvme_storage_drive_thermal_pad,drive_thermal_pad,drive thermal pad,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
data_storage_nvme_storage_drive_retention_screw_set,drive_retention_screw_set,drive retention screw set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
data_storage_model_cache_model_cache_partition,model_cache_partition,model cache partition,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
data_storage_model_cache_storage_health_monitor,storage_health_monitor,storage health monitor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
data_storage_model_cache_secure_erase_controller,secure_erase_controller,secure erase controller,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
data_storage_model_cache_firmware_recovery_image,firmware_recovery_image,firmware recovery image,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
data_storage_log_buffer_event_log_partition,event_log_partition,event log partition,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
data_storage_log_buffer_write_endurance_counter,write_endurance_counter,write endurance counter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
data_storage_log_buffer_crash_dump_region,crash_dump_region,crash dump region,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
data_storage_log_buffer_log_export_port,log_export_port,log export port,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_host_control_bmc_management_controller,bmc_management_controller,BMC management controller,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
control_compute_communication_host_control_management_ethernet_phy,management_ethernet_phy,management Ethernet PHY,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_host_control_bios_firmware_image,bios_firmware_image,BIOS firmware image,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_host_control_platform_configuration_eeprom,platform_configuration_eeprom,platform configuration EEPROM,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_runtime_orchestration_inference_runtime_image,inference_runtime_image,inference runtime image,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_runtime_orchestration_accelerator_driver_bundle,accelerator_driver_bundle,accelerator driver bundle,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_runtime_orchestration_watchdog_service,watchdog_service,watchdog service,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_runtime_orchestration_configuration_manifest,configuration_manifest,configuration manifest,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_remote_management_out_of_band_management_port,out_of_band_management_port,out-of-band management port,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_remote_management_serial_console_header,serial_console_header,serial console header,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_remote_management_debug_access_lockout,debug_access_lockout,debug access lockout,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_remote_management_firmware_signing_key_slot,firmware_signing_key_slot,firmware signing key slot,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_ac_input_conversion_redundant_power_supply,redundant_power_supply,Redundant power supply,1,,unique_allocation,critical,critical_unpriced,2,each,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
power_distribution_ac_input_conversion_ac_inlet_filter,ac_inlet_filter,AC inlet filter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_ac_input_conversion_input_fuse_holder,input_fuse_holder,input fuse holder,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_ac_input_conversion_power_good_signal_harness,power_good_signal_harness,power-good signal harness,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_dc_rail_distribution_12_v_busbar,12_v_busbar,12 V busbar,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_dc_rail_distribution_accelerator_power_harness,accelerator_power_harness,accelerator power harness,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_dc_rail_distribution_hot_swap_controller,hot_swap_controller,hot-swap controller,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_dc_rail_distribution_fan_power_distribution_loom,fan_power_distribution_loom,fan power distribution loom,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_hold_up_protection_hold_up_capacitor_module,hold_up_capacitor_module,hold-up capacitor module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_hold_up_protection_brownout_detector,brownout_detector,brownout detector,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_hold_up_protection_current_shunt_module,current_shunt_module,current shunt module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_hold_up_protection_efuse_channel_set,efuse_channel_set,eFuse channel set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_forced_air_cooling_fan_wall_assembly,fan_wall_assembly,Fan wall assembly,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
environmental_interface_forced_air_cooling_pwm_fan_controller,pwm_fan_controller,PWM fan controller,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_forced_air_cooling_airflow_straightener,airflow_straightener,airflow straightener,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_forced_air_cooling_replaceable_dust_filter,replaceable_dust_filter,replaceable dust filter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_heat_transfer_heatsink_cold_plate,heatsink_cold_plate,Heatsink cold plate,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
environmental_interface_heat_transfer_thermal_interface_material_set,thermal_interface_material_set,thermal interface material set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_heat_transfer_heatpipe_assembly,heatpipe_assembly,heatpipe assembly,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_heat_transfer_rear_exhaust_duct,rear_exhaust_duct,rear exhaust duct,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_inlet_outlet_management_front_inlet_grille,front_inlet_grille,front inlet grille,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_inlet_outlet_management_rear_exhaust_grille,rear_exhaust_grille,rear exhaust grille,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_inlet_outlet_management_air_seal_foam_kit,air_seal_foam_kit,air seal foam kit,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_inlet_outlet_management_rack_pressure_map_label,rack_pressure_map_label,rack pressure map label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_thermal_sensors_inlet_temperature_sensor,inlet_temperature_sensor,inlet temperature sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_thermal_sensors_accelerator_hotspot_sensor,accelerator_hotspot_sensor,accelerator hotspot sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_thermal_sensors_exhaust_temperature_sensor,exhaust_temperature_sensor,exhaust temperature sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_thermal_sensors_board_humidity_sensor,board_humidity_sensor,board humidity sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_power_fan_telemetry_psu_pmbus_monitor,psu_pmbus_monitor,PSU PMBus monitor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_power_fan_telemetry_rail_current_monitor,rail_current_monitor,rail current monitor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_power_fan_telemetry_fan_tachometer_hub,fan_tachometer_hub,fan tachometer hub,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_power_fan_telemetry_chassis_intrusion_switch,chassis_intrusion_switch,chassis intrusion switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_front_panel_status_front_status_led_board,front_status_led_board,front status LED board,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_front_panel_status_uid_button,uid_button,UID button,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_front_panel_status_alarm_buzzer,alarm_buzzer,alarm buzzer,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_front_panel_status_lcd_status_panel,lcd_status_panel,LCD status panel,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_secure_boot_tpm_security_module,tpm_security_module,TPM security module,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
safety_protection_secure_boot_secure_boot_policy,secure_boot_policy,secure boot policy,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_secure_boot_chassis_tamper_switch,chassis_tamper_switch,chassis tamper switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_secure_boot_recovery_jumper_cover,recovery_jumper_cover,recovery jumper cover,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_thermal_shutdown_thermal_trip_relay,thermal_trip_relay,thermal trip relay,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_thermal_shutdown_overtemperature_latch,overtemperature_latch,overtemperature latch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_thermal_shutdown_fan_failure_interlock,fan_failure_interlock,fan failure interlock,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_thermal_shutdown_hardwired_shutdown_line,hardwired_shutdown_line,hardwired shutdown line,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_electrical_safety_protective_earth_stud,protective_earth_stud,protective earth stud,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_electrical_safety_insulation_barrier_sheet,insulation_barrier_sheet,insulation barrier sheet,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_electrical_safety_finger_safe_psu_cover,finger_safe_psu_cover,finger-safe PSU cover,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_electrical_safety_warning_label_set,warning_label_set,warning label set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_field_replaceable_units_hot_swap_fan_carrier,hot_swap_fan_carrier,hot-swap fan carrier,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_field_replaceable_units_drive_service_handle,drive_service_handle,drive service handle,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_field_replaceable_units_psu_latch_mechanism,psu_latch_mechanism,PSU latch mechanism,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_field_replaceable_units_accelerator_extraction_handle,accelerator_extraction_handle,accelerator extraction handle,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_rack_installation_rack_rail_kit,rack_rail_kit,rack rail kit,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_rack_installation_rear_support_bracket,rear_support_bracket,rear support bracket,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_rack_installation_cable_retention_comb,cable_retention_comb,cable retention comb,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_rack_installation_airflow_blanking_panel,airflow_blanking_panel,airflow blanking panel,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_service_workflow_service_checklist_card,service_checklist_card,service checklist card,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_service_workflow_firmware_version_label,firmware_version_label,firmware version label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_service_workflow_spare_screw_kit,spare_screw_kit,spare screw kit,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_service_workflow_diagnostics_usb_key,diagnostics_usb_key,diagnostics USB key,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
