id,kind,status,basis,scope,claim,provenanceRefs,sourceRefs,reviewerEvidenceRefs,linkedRequirementIds,linkedModuleIds,linkedComponentWordIds,blocksBom,blocksPublish,nextAction
component_candidate:control_compute_communication_main_controller_controller_enclosure,component_candidate,generated_needs_review,generated_model,controller enclosure,controller enclosure is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,control_compute_communication,controller_enclosure,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_main_controller_non_volatile_fault_memory,component_candidate,generated_needs_review,generated_model,non-volatile fault memory,non-volatile fault memory is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,control_compute_communication,non_volatile_fault_memory,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_main_controller_real_time_clock_module,component_candidate,generated_needs_review,generated_model,real-time clock module,real-time clock module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,control_compute_communication,real_time_clock_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_power_driver_io_compressor_contactor,component_candidate,generated_needs_review,generated_model,compressor contactor,compressor contactor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,control_compute_communication,compressor_contactor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_power_driver_io_fan_pwm_output_board,component_candidate,generated_needs_review,generated_model,fan PWM output board,fan PWM output board is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,control_compute_communication,fan_pwm_output_board,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_power_driver_io_pump_relay_output,component_candidate,generated_needs_review,generated_model,pump relay output,pump relay output is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,control_compute_communication,pump_relay_output,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_power_driver_io_safety_chain_input_terminal,component_candidate,generated_needs_review,generated_model,safety chain input terminal,safety chain input terminal is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,control_compute_communication,safety_chain_input_terminal,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_service_communications_fault_led_stack,component_candidate,generated_needs_review,generated_model,fault LED stack,fault LED stack is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,control_compute_communication,fault_led_stack,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_service_communications_installer_qr_code_label,component_candidate,generated_needs_review,generated_model,installer QR code label,installer QR code label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,control_compute_communication,installer_qr_code_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_service_communications_modbus_service_port,component_candidate,generated_needs_review,generated_model,Modbus service port,Modbus service port is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,control_compute_communication,modbus_service_port,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_service_communications_usb_commissioning_adapter,component_candidate,generated_needs_review,generated_model,USB commissioning adapter,USB commissioning adapter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,control_compute_communication,usb_commissioning_adapter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_compressor_inverter_stage_compressor_inverter_drive,component_candidate,generated_needs_review,generated_model,compressor inverter drive,compressor inverter drive is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,energy_conversion_transduction,compressor_inverter_drive,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_compressor_inverter_stage_compressor_mounting_grommet_set,component_candidate,generated_needs_review,generated_model,compressor mounting grommet set,compressor mounting grommet set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,energy_conversion_transduction,compressor_mounting_grommet_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_compressor_inverter_stage_crankcase_heater_band,component_candidate,generated_needs_review,generated_model,crankcase heater band,crankcase heater band is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,energy_conversion_transduction,crankcase_heater_band,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_condenser_coupling_boundary_condenser_insulation_sleeve,component_candidate,generated_needs_review,generated_model,condenser insulation sleeve,condenser insulation sleeve is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,energy_conversion_transduction,condenser_insulation_sleeve,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_condenser_coupling_boundary_hydronic_stub_out_pair,component_candidate,generated_needs_review,generated_model,hydronic stub-out pair,hydronic stub-out pair is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,energy_conversion_transduction,hydronic_stub_out_pair,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_condenser_coupling_boundary_plate_heat_exchanger_mounting_bracket,component_candidate,generated_needs_review,generated_model,plate heat exchanger mounting bracket,plate heat exchanger mounting bracket is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,energy_conversion_transduction,plate_heat_exchanger_mounting_bracket,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_condenser_coupling_boundary_refrigerant_stub_out_pair,component_candidate,generated_needs_review,generated_model,refrigerant stub-out pair,refrigerant stub-out pair is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,energy_conversion_transduction,refrigerant_stub_out_pair,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_expansion_metering_stage_eev_stepper_harness,component_candidate,generated_needs_review,generated_model,EEV stepper harness,EEV stepper harness is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,energy_conversion_transduction,eev_stepper_harness,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_expansion_metering_stage_liquid_line_filter_drier,component_candidate,generated_needs_review,generated_model,liquid-line filter drier,liquid-line filter drier is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,energy_conversion_transduction,liquid_line_filter_drier,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_expansion_metering_stage_sight_glass_indicator,component_candidate,generated_needs_review,generated_model,sight glass indicator,sight glass indicator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,energy_conversion_transduction,sight_glass_indicator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_refrigerant_manifold_brazed_joint_sleeve_set,component_candidate,generated_needs_review,generated_model,brazed joint sleeve set,brazed joint sleeve set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,energy_conversion_transduction,brazed_joint_sleeve_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_refrigerant_manifold_copper_refrigerant_tube_set,component_candidate,generated_needs_review,generated_model,copper refrigerant tube set,copper refrigerant tube set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,energy_conversion_transduction,copper_refrigerant_tube_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_refrigerant_manifold_refrigerant_charge_label,component_candidate,generated_needs_review,generated_model,refrigerant charge label,refrigerant charge label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,energy_conversion_transduction,refrigerant_charge_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_refrigerant_manifold_service_valve_pair,component_candidate,generated_needs_review,generated_model,service valve pair,service valve pair is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,energy_conversion_transduction,service_valve_pair,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_defrost_condensate_condensate_drain_tray,component_candidate,generated_needs_review,generated_model,condensate drain tray,condensate drain tray is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,environmental_interface,condensate_drain_tray,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_defrost_condensate_defrost_temperature_probe,component_candidate,generated_needs_review,generated_model,defrost temperature probe,defrost temperature probe is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,environmental_interface,defrost_temperature_probe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_defrost_condensate_drain_hose_barb,component_candidate,generated_needs_review,generated_model,drain hose barb,drain hose barb is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,environmental_interface,drain_hose_barb,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_defrost_condensate_trace_heater_cable,component_candidate,generated_needs_review,generated_model,trace heater cable,trace heater cable is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,environmental_interface,trace_heater_cable,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_fan_air_path_ec_fan_motor_controller,component_candidate,generated_needs_review,generated_model,EC fan motor controller,EC fan motor controller is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,environmental_interface,ec_fan_motor_controller,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_fan_air_path_fan_shroud,component_candidate,generated_needs_review,generated_model,fan shroud,fan shroud is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,environmental_interface,fan_shroud,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_fan_air_path_inlet_debris_screen,component_candidate,generated_needs_review,generated_model,inlet debris screen,inlet debris screen is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,environmental_interface,inlet_debris_screen,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_outdoor_evaporator_coil_guard_grille,component_candidate,generated_needs_review,generated_model,coil guard grille,coil guard grille is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,environmental_interface,coil_guard_grille,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_outdoor_evaporator_coil_temperature_sensor,component_candidate,generated_needs_review,generated_model,coil temperature sensor,coil temperature sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.heat_pump,,,,environmental_interface,coil_temperature_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
