lineId,componentWordId,description,critical,field,value,status,sourceRef,sourceQuote,retrievedAt,nextAction
sensing_instrumentation_glucose_filament_stack_reference_electrode,reference_electrode,Reference electrode,true,mpn,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
sensing_instrumentation_glucose_filament_stack_reference_electrode,reference_electrode,Reference electrode,true,unit_cost_gbp,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
sensing_instrumentation_glucose_filament_stack_reference_electrode,reference_electrode,Reference electrode,true,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_glucose_filament_stack_diffusion_limiting_membrane,diffusion_limiting_membrane,diffusion limiting membrane,false,supplier,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_glucose_filament_stack_diffusion_limiting_membrane,diffusion_limiting_membrane,diffusion limiting membrane,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_glucose_filament_stack_diffusion_limiting_membrane,diffusion_limiting_membrane,diffusion limiting membrane,false,mpn,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_glucose_filament_stack_diffusion_limiting_membrane,diffusion_limiting_membrane,diffusion limiting membrane,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_glucose_filament_stack_diffusion_limiting_membrane,diffusion_limiting_membrane,diffusion limiting membrane,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_potentiostat_afe,potentiostat_afe,potentiostat AFE,false,supplier,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_potentiostat_afe,potentiostat_afe,potentiostat AFE,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_potentiostat_afe,potentiostat_afe,potentiostat AFE,false,mpn,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_potentiostat_afe,potentiostat_afe,potentiostat AFE,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_potentiostat_afe,potentiostat_afe,potentiostat AFE,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_low_leakage_input_guard,low_leakage_input_guard,low-leakage input guard,false,supplier,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_low_leakage_input_guard,low_leakage_input_guard,low-leakage input guard,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_low_leakage_input_guard,low_leakage_input_guard,low-leakage input guard,false,mpn,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_low_leakage_input_guard,low_leakage_input_guard,low-leakage input guard,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_low_leakage_input_guard,low_leakage_input_guard,low-leakage input guard,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_electrode_flex_tail,electrode_flex_tail,electrode flex tail,false,supplier,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_electrode_flex_tail,electrode_flex_tail,electrode flex tail,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_electrode_flex_tail,electrode_flex_tail,electrode flex tail,false,mpn,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_electrode_flex_tail,electrode_flex_tail,electrode flex tail,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_electrode_flex_tail,electrode_flex_tail,electrode flex tail,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_sensor_bias_resistor_network,sensor_bias_resistor_network,sensor bias resistor network,false,supplier,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_sensor_bias_resistor_network,sensor_bias_resistor_network,sensor bias resistor network,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_sensor_bias_resistor_network,sensor_bias_resistor_network,sensor bias resistor network,false,mpn,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_sensor_bias_resistor_network,sensor_bias_resistor_network,sensor bias resistor network,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_analog_front_end_sensor_bias_resistor_network,sensor_bias_resistor_network,sensor bias resistor network,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_calibration_data_eeprom,calibration_data_eeprom,calibration data EEPROM,false,supplier,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_calibration_data_eeprom,calibration_data_eeprom,calibration data EEPROM,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_calibration_data_eeprom,calibration_data_eeprom,calibration data EEPROM,false,mpn,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_calibration_data_eeprom,calibration_data_eeprom,calibration data EEPROM,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_calibration_data_eeprom,calibration_data_eeprom,calibration data EEPROM,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_drift_estimator_firmware_table,drift_estimator_firmware_table,drift estimator firmware table,false,supplier,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_drift_estimator_firmware_table,drift_estimator_firmware_table,drift estimator firmware table,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_drift_estimator_firmware_table,drift_estimator_firmware_table,drift estimator firmware table,false,mpn,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_drift_estimator_firmware_table,drift_estimator_firmware_table,drift estimator firmware table,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_drift_estimator_firmware_table,drift_estimator_firmware_table,drift estimator firmware table,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_factory_calibration_code,factory_calibration_code,factory calibration code,false,supplier,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_factory_calibration_code,factory_calibration_code,factory calibration code,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_factory_calibration_code,factory_calibration_code,factory calibration code,false,mpn,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_factory_calibration_code,factory_calibration_code,factory calibration code,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_factory_calibration_code,factory_calibration_code,factory calibration code,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_signal_integrity_test_pad,signal_integrity_test_pad,signal integrity test pad,false,supplier,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_signal_integrity_test_pad,signal_integrity_test_pad,signal integrity test pad,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_signal_integrity_test_pad,signal_integrity_test_pad,signal integrity test pad,false,mpn,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_signal_integrity_test_pad,signal_integrity_test_pad,signal integrity test pad,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
sensing_instrumentation_calibration_drift_monitoring_signal_integrity_test_pad,signal_integrity_test_pad,signal integrity test pad,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_disposable_applicator_disposable_applicator,disposable_applicator,Disposable applicator,true,supplier,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
actuation_kinematics_disposable_applicator_disposable_applicator,disposable_applicator,Disposable applicator,true,manufacturer,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
actuation_kinematics_disposable_applicator_disposable_applicator,disposable_applicator,Disposable applicator,true,mpn,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
actuation_kinematics_disposable_applicator_disposable_applicator,disposable_applicator,Disposable applicator,true,unit_cost_gbp,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
actuation_kinematics_disposable_applicator_disposable_applicator,disposable_applicator,Disposable applicator,true,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_disposable_applicator_spring_insertion_driver,spring_insertion_driver,spring insertion driver,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_disposable_applicator_spring_insertion_driver,spring_insertion_driver,spring insertion driver,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_disposable_applicator_spring_insertion_driver,spring_insertion_driver,spring insertion driver,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_disposable_applicator_spring_insertion_driver,spring_insertion_driver,spring insertion driver,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_disposable_applicator_spring_insertion_driver,spring_insertion_driver,spring insertion driver,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_disposable_applicator_trigger_button,trigger_button,trigger button,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_disposable_applicator_trigger_button,trigger_button,trigger button,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_disposable_applicator_trigger_button,trigger_button,trigger button,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_disposable_applicator_trigger_button,trigger_button,trigger button,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_disposable_applicator_trigger_button,trigger_button,trigger button,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_disposable_applicator_safety_cap,safety_cap,safety cap,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_disposable_applicator_safety_cap,safety_cap,safety cap,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_disposable_applicator_safety_cap,safety_cap,safety cap,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_disposable_applicator_safety_cap,safety_cap,safety cap,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_disposable_applicator_safety_cap,safety_cap,safety cap,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_introducer_needle,introducer_needle,introducer needle,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_introducer_needle,introducer_needle,introducer needle,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_introducer_needle,introducer_needle,introducer needle,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_introducer_needle,introducer_needle,introducer needle,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_introducer_needle,introducer_needle,introducer needle,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_filament_deployment_shuttle,filament_deployment_shuttle,filament deployment shuttle,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_filament_deployment_shuttle,filament_deployment_shuttle,filament deployment shuttle,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_filament_deployment_shuttle,filament_deployment_shuttle,filament deployment shuttle,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_filament_deployment_shuttle,filament_deployment_shuttle,filament deployment shuttle,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_filament_deployment_shuttle,filament_deployment_shuttle,filament deployment shuttle,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_depth_stop_collar,depth_stop_collar,depth stop collar,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_depth_stop_collar,depth_stop_collar,depth stop collar,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_depth_stop_collar,depth_stop_collar,depth stop collar,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_depth_stop_collar,depth_stop_collar,depth stop collar,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_depth_stop_collar,depth_stop_collar,depth stop collar,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_retraction_latch,retraction_latch,retraction latch,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_retraction_latch,retraction_latch,retraction latch,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_retraction_latch,retraction_latch,retraction latch,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_retraction_latch,retraction_latch,retraction latch,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_insertion_mechanism_retraction_latch,retraction_latch,retraction latch,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_sharps_lockout_needle_shield,needle_shield,needle shield,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_sharps_lockout_needle_shield,needle_shield,needle shield,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_sharps_lockout_needle_shield,needle_shield,needle shield,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_sharps_lockout_needle_shield,needle_shield,needle shield,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_sharps_lockout_needle_shield,needle_shield,needle shield,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_sharps_lockout_post_use_lock_tab,post_use_lock_tab,post-use lock tab,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_sharps_lockout_post_use_lock_tab,post_use_lock_tab,post-use lock tab,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_sharps_lockout_post_use_lock_tab,post_use_lock_tab,post-use lock tab,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_sharps_lockout_post_use_lock_tab,post_use_lock_tab,post-use lock tab,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_sharps_lockout_post_use_lock_tab,post_use_lock_tab,post-use lock tab,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_sharps_lockout_applicator_status_window,applicator_status_window,applicator status window,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_sharps_lockout_applicator_status_window,applicator_status_window,applicator status window,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
