id,sequence,action,status,priority,lineId,componentWordId,description,traceStatus,requiredEvidence,intakeArtifacts,acceptanceCriteria,rejectionCriteria,blocksCandidateDisplay,blocksPricedReview,blocksProcurement,requiredAction
bom-close:skin_patient_interface_adhesive_patch_stack_adhesive_skin_patch,11,collect_source_evidence,ready,blocker,skin_patient_interface_adhesive_patch_stack_adhesive_skin_patch,adhesive_skin_patch,Adhesive skin patch,critical_unsourced,supplierName; manufacturer; mpn; unitCostGbp; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.source-reference-quality-gate.csv; *.bom-evidence-trace.csv,"Sourcing admission accepts the row.; BoM provenance manifest shows supplier, manufacturer, MPN and unit cost as source_backed.; BoM evidence trace leaves critical_unsourced/rejected_evidence for this line.",LLM-estimated supplier/manufacturer/MPN/cost.; benchmark average without source evidence.; test-fixture:// source used as production evidence.; placeholder URL or stale retrieval timestamp.,no,yes,yes,Collect admissible source evidence for this critical line before BoM can pass.
bom-close:structure_containment_transmitter_housing_protective_transmitter_housing,12,collect_source_evidence,ready,blocker,structure_containment_transmitter_housing_protective_transmitter_housing,protective_transmitter_housing,Protective transmitter housing,critical_unsourced,supplierName; manufacturer; mpn; unitCostGbp; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.source-reference-quality-gate.csv; *.bom-evidence-trace.csv,"Sourcing admission accepts the row.; BoM provenance manifest shows supplier, manufacturer, MPN and unit cost as source_backed.; BoM evidence trace leaves critical_unsourced/rejected_evidence for this line.",LLM-estimated supplier/manufacturer/MPN/cost.; benchmark average without source evidence.; test-fixture:// source used as production evidence.; placeholder URL or stale retrieval timestamp.,no,yes,yes,Collect admissible source evidence for this critical line before BoM can pass.
bom-close:actuation_kinematics_disposable_applicator_safety_cap,13,defer_candidate_sourcing,deferred,minor,actuation_kinematics_disposable_applicator_safety_cap,safety_cap,safety cap,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_disposable_applicator_spring_insertion_driver,14,defer_candidate_sourcing,deferred,minor,actuation_kinematics_disposable_applicator_spring_insertion_driver,spring_insertion_driver,spring insertion driver,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_disposable_applicator_trigger_button,15,defer_candidate_sourcing,deferred,minor,actuation_kinematics_disposable_applicator_trigger_button,trigger_button,trigger button,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_insertion_mechanism_depth_stop_collar,16,defer_candidate_sourcing,deferred,minor,actuation_kinematics_insertion_mechanism_depth_stop_collar,depth_stop_collar,depth stop collar,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_insertion_mechanism_filament_deployment_shuttle,17,defer_candidate_sourcing,deferred,minor,actuation_kinematics_insertion_mechanism_filament_deployment_shuttle,filament_deployment_shuttle,filament deployment shuttle,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_insertion_mechanism_introducer_needle,18,defer_candidate_sourcing,deferred,minor,actuation_kinematics_insertion_mechanism_introducer_needle,introducer_needle,introducer needle,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_insertion_mechanism_retraction_latch,19,defer_candidate_sourcing,deferred,minor,actuation_kinematics_insertion_mechanism_retraction_latch,retraction_latch,retraction latch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_sharps_lockout_applicator_status_window,20,defer_candidate_sourcing,deferred,minor,actuation_kinematics_sharps_lockout_applicator_status_window,applicator_status_window,applicator status window,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_sharps_lockout_needle_shield,21,defer_candidate_sourcing,deferred,minor,actuation_kinematics_sharps_lockout_needle_shield,needle_shield,needle shield,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_sharps_lockout_post_use_lock_tab,22,defer_candidate_sourcing,deferred,minor,actuation_kinematics_sharps_lockout_post_use_lock_tab,post_use_lock_tab,post-use lock tab,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_sharps_lockout_trigger_interlock_spring,23,defer_candidate_sourcing,deferred,minor,actuation_kinematics_sharps_lockout_trigger_interlock_spring,trigger_interlock_spring,trigger interlock spring,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_ble_telemetry_encrypted_session_counter,24,defer_candidate_sourcing,deferred,minor,control_compute_communication_ble_telemetry_encrypted_session_counter,encrypted_session_counter,encrypted session counter,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_ble_telemetry_pairing_button_pad,25,defer_candidate_sourcing,deferred,minor,control_compute_communication_ble_telemetry_pairing_button_pad,pairing_button_pad,pairing button pad,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_ble_telemetry_printed_antenna,26,defer_candidate_sourcing,deferred,minor,control_compute_communication_ble_telemetry_printed_antenna,printed_antenna,printed antenna,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_data_buffering_calibration_data_bus_bridge,27,defer_candidate_sourcing,deferred,minor,control_compute_communication_data_buffering_calibration_data_bus_bridge,calibration_data_bus_bridge,calibration data bus bridge,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_data_buffering_clock_drift_compensator,28,defer_candidate_sourcing,deferred,minor,control_compute_communication_data_buffering_clock_drift_compensator,clock_drift_compensator,clock drift compensator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_data_buffering_event_log_memory,29,defer_candidate_sourcing,deferred,minor,control_compute_communication_data_buffering_event_log_memory,event_log_memory,event log memory,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_data_buffering_glucose_trend_buffer_flash,30,defer_candidate_sourcing,deferred,minor,control_compute_communication_data_buffering_glucose_trend_buffer_flash,glucose_trend_buffer_flash,glucose trend buffer flash,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_mcu_firmware_firmware_image,31,defer_candidate_sourcing,deferred,minor,control_compute_communication_mcu_firmware_firmware_image,firmware_image,firmware image,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_mcu_firmware_real_time_clock,32,defer_candidate_sourcing,deferred,minor,control_compute_communication_mcu_firmware_real_time_clock,real_time_clock,real-time clock,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_mcu_firmware_secure_boot_key_store,33,defer_candidate_sourcing,deferred,minor,control_compute_communication_mcu_firmware_secure_boot_key_store,secure_boot_key_store,secure boot key store,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_battery_cell_battery_pouch_insulator,34,defer_candidate_sourcing,deferred,minor,energy_storage_source_battery_cell_battery_pouch_insulator,battery_pouch_insulator,battery pouch insulator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_battery_cell_battery_weld_tab,35,defer_candidate_sourcing,deferred,minor,energy_storage_source_battery_cell_battery_weld_tab,battery_weld_tab,battery weld tab,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_battery_cell_state_of_charge_witness_pad,36,defer_candidate_sourcing,deferred,minor,energy_storage_source_battery_cell_state_of_charge_witness_pad,state_of_charge_witness_pad,state-of-charge witness pad,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_battery_safety_battery_lot_barcode,37,defer_candidate_sourcing,deferred,minor,energy_storage_source_battery_safety_battery_lot_barcode,battery_lot_barcode,battery lot barcode,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_battery_safety_battery_vent_clearance,38,defer_candidate_sourcing,deferred,minor,energy_storage_source_battery_safety_battery_vent_clearance,battery_vent_clearance,battery vent clearance,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_battery_safety_pack_temperature_dot,39,defer_candidate_sourcing,deferred,minor,energy_storage_source_battery_safety_pack_temperature_dot,pack_temperature_dot,pack temperature dot,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_battery_safety_reverse_polarity_fuse,40,defer_candidate_sourcing,deferred,minor,energy_storage_source_battery_safety_reverse_polarity_fuse,reverse_polarity_fuse,reverse polarity fuse,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_power_reserve_activation_pull_strip,41,defer_candidate_sourcing,deferred,minor,energy_storage_source_power_reserve_activation_pull_strip,activation_pull_strip,activation pull strip,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_power_reserve_battery_cut_off_tab,42,defer_candidate_sourcing,deferred,minor,energy_storage_source_power_reserve_battery_cut_off_tab,battery_cut_off_tab,battery cut-off tab,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_power_reserve_brownout_hold_up_capacitor,43,defer_candidate_sourcing,deferred,minor,energy_storage_source_power_reserve_brownout_hold_up_capacitor,brownout_hold_up_capacitor,brownout hold-up capacitor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_power_reserve_shelf_life_isolation_film,44,defer_candidate_sourcing,deferred,minor,energy_storage_source_power_reserve_shelf_life_isolation_film,shelf_life_isolation_film,shelf-life isolation film,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_motion_pressure_activity_context_accelerometer,45,defer_candidate_sourcing,deferred,minor,environmental_interface_motion_pressure_activity_context_accelerometer,activity_context_accelerometer,activity context accelerometer,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_motion_pressure_compression_warning_marker,46,defer_candidate_sourcing,deferred,minor,environmental_interface_motion_pressure_compression_warning_marker,compression_warning_marker,compression warning marker,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_motion_pressure_motion_artefact_filter_table,47,defer_candidate_sourcing,deferred,minor,environmental_interface_motion_pressure_motion_artefact_filter_table,motion_artefact_filter_table,motion artefact filter table,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_motion_pressure_patch_pressure_relief_slot,48,defer_candidate_sourcing,deferred,minor,environmental_interface_motion_pressure_patch_pressure_relief_slot,patch_pressure_relief_slot,patch pressure relief slot,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
