lineId,componentWordId,description,duplicateGroupSize,duplicatePeerLineIds,duplicateResolution,priority,ledgerStatus,quantity,unit,unitCostGbp,totalCostGbp,supplier,manufacturer,mpn,leadTimeWeeks,sourceGrade,evidenceRef,evidenceQuote,retrievedAt,rejectionReasons,nextAction
energy_harvesting_solar_skin_array_cell_interconnect_ribbon,cell_interconnect_ribbon,cell interconnect ribbon,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_harvesting_solar_skin_array_transparent_encapsulation_film,transparent_encapsulation_film,transparent encapsulation film,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_harvesting_solar_skin_array_solar_string_bypass_diode,solar_string_bypass_diode,solar string bypass diode,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_harvesting_mppt_conversion_mppt_power_tracker,mppt_power_tracker,MPPT power tracker,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_harvesting_mppt_conversion_solar_input_current_sensor,solar_input_current_sensor,solar input current sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_harvesting_mppt_conversion_solar_voltage_tap_loom,solar_voltage_tap_loom,solar voltage tap loom,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_harvesting_mppt_conversion_mppt_heat_spreader,mppt_heat_spreader,MPPT heat spreader,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_harvesting_solar_health_monitoring_solar_string_monitor_board,solar_string_monitor_board,solar string monitor board,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_harvesting_solar_health_monitoring_uv_exposure_witness_coupon,uv_exposure_witness_coupon,UV exposure witness coupon,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_harvesting_solar_health_monitoring_wing_surface_temperature_sensor,wing_surface_temperature_sensor,wing surface temperature sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_harvesting_solar_health_monitoring_solar_inspection_connector,solar_inspection_connector,solar inspection connector,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_stratospheric_battery_pack_stratospheric_battery_pack,stratospheric_battery_pack,Stratospheric battery pack,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_storage_source_stratospheric_battery_pack_battery_management_board,battery_management_board,battery management board,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_stratospheric_battery_pack_lightweight_battery_enclosure,lightweight_battery_enclosure,lightweight battery enclosure,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_stratospheric_battery_pack_cell_heater_film,cell_heater_film,cell heater film,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_battery_thermal_zone_battery_insulation_sleeve,battery_insulation_sleeve,battery insulation sleeve,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_battery_thermal_zone_phase_change_thermal_buffer,phase_change_thermal_buffer,phase-change thermal buffer,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_battery_thermal_zone_battery_temperature_sensor_harness,battery_temperature_sensor_harness,battery temperature sensor harness,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_battery_thermal_zone_battery_vent_path,battery_vent_path,battery vent path,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_energy_reserve_monitoring_coulomb_counter_module,coulomb_counter_module,coulomb counter module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_energy_reserve_monitoring_reserve_energy_estimator,reserve_energy_estimator,reserve energy estimator,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_energy_reserve_monitoring_battery_isolation_contactor,battery_isolation_contactor,battery isolation contactor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_energy_reserve_monitoring_night_cycle_test_connector,night_cycle_test_connector,night-cycle test connector,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_solar_battery_power_management_solar_battery_charge_controller,solar_battery_charge_controller,solar battery charge controller,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_solar_battery_power_management_main_dc_bus_board,main_dc_bus_board,main DC bus board,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_solar_battery_power_management_payload_power_switch,payload_power_switch,payload power switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_solar_battery_power_management_propulsion_bus_fuse_set,propulsion_bus_fuse_set,propulsion bus fuse set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_low_voltage_distribution_avionics_dc_converter,avionics_dc_converter,avionics DC converter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_low_voltage_distribution_servo_power_rail,servo_power_rail,servo power rail,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_low_voltage_distribution_communications_dc_converter,communications_dc_converter,communications DC converter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_low_voltage_distribution_low_voltage_harness_loom,low_voltage_harness_loom,low-voltage harness loom,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_load_shed_protection_load_shed_relay_set,load_shed_relay_set,load shed relay set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_load_shed_protection_brownout_supervisor,brownout_supervisor,brownout supervisor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_load_shed_protection_energy_priority_controller,energy_priority_controller,energy priority controller,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_load_shed_protection_fault_latch_indicator,fault_latch_indicator,fault latch indicator,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_electric_propulsion_pods_electric_propulsion_pod,electric_propulsion_pod,Electric propulsion pod,1,,unique_allocation,critical,critical_unpriced,4,each,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
actuation_kinematics_electric_propulsion_pods_high_altitude_propeller_set,high_altitude_propeller_set,high-altitude propeller set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_electric_propulsion_pods_motor_controller_module,motor_controller_module,motor controller module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_electric_propulsion_pods_propulsion_pod_fairing,propulsion_pod_fairing,propulsion pod fairing,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_control_surface_actuation_low_temperature_servo_actuator,low_temperature_servo_actuator,low-temperature servo actuator,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_control_surface_actuation_control_linkage_rod_set,control_linkage_rod_set,control linkage rod set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_control_surface_actuation_surface_position_sensor,surface_position_sensor,surface position sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_control_surface_actuation_servo_heater_trace,servo_heater_trace,servo heater trace,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_station_keeping_trim_trim_schedule_table,trim_schedule_table,trim schedule table,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_station_keeping_trim_gust_load_estimator,gust_load_estimator,gust load estimator,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_station_keeping_trim_airspeed_setpoint_manager,airspeed_setpoint_manager,airspeed setpoint manager,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_station_keeping_trim_propulsion_calibration_record,propulsion_calibration_record,propulsion calibration record,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_flight_control_computer_flight_control_computer,flight_control_computer,Flight control computer,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
control_compute_communication_flight_control_computer_autopilot_io_board,autopilot_io_board,autopilot IO board,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_flight_control_computer_flight_software_image,flight_software_image,flight software image,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_flight_control_computer_watchdog_supervisor,watchdog_supervisor,watchdog supervisor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_ground_command_link_ground_control_link,ground_control_link,Ground control link,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
control_compute_communication_ground_command_link_telemetry_transceiver,telemetry_transceiver,telemetry transceiver,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_ground_command_link_command_authentication_module,command_authentication_module,command authentication module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_ground_command_link_mission_log_recorder,mission_log_recorder,mission log recorder,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_energy_aware_autonomy_solar_forecast_model,solar_forecast_model,solar forecast model,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_energy_aware_autonomy_wind_field_route_planner,wind_field_route_planner,wind field route planner,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_energy_aware_autonomy_payload_duty_cycle_controller,payload_duty_cycle_controller,payload duty-cycle controller,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_energy_aware_autonomy_return_corridor_manager,return_corridor_manager,return corridor manager,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_navigation_suite_gnss_ins_navigation_unit,gnss_ins_navigation_unit,GNSS INS navigation unit,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
sensing_instrumentation_navigation_suite_barometric_altitude_sensor,barometric_altitude_sensor,barometric altitude sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_navigation_suite_sun_sensor_pair,sun_sensor_pair,sun sensor pair,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_navigation_suite_precision_timebase_module,precision_timebase_module,precision timebase module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_airdata_weather_sensors_pitot_static_probe,pitot_static_probe,pitot static probe,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_airdata_weather_sensors_outside_air_temperature_probe,outside_air_temperature_probe,outside air temperature probe,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_airdata_weather_sensors_wind_estimation_filter,wind_estimation_filter,wind estimation filter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_airdata_weather_sensors_humidity_frost_sensor,humidity_frost_sensor,humidity frost sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_structural_health_sensing_wing_strain_gauge_strip,wing_strain_gauge_strip,wing strain gauge strip,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_structural_health_sensing_spar_temperature_sensor,spar_temperature_sensor,spar temperature sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_structural_health_sensing_vibration_accelerometer,vibration_accelerometer,vibration accelerometer,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_structural_health_sensing_structural_health_recorder,structural_health_recorder,structural health recorder,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
payload_communication_payload_radio_stratospheric_communications_payload,stratospheric_communications_payload,Stratospheric communications payload,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
payload_communication_payload_radio_payload_modem_board,payload_modem_board,payload modem board,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
payload_communication_payload_radio_payload_rf_power_amplifier,payload_rf_power_amplifier,payload RF power amplifier,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
payload_communication_payload_radio_payload_processor_module,payload_processor_module,payload processor module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
payload_communication_antenna_aperture_payload_antenna_array,payload_antenna_array,Payload antenna array,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
payload_communication_antenna_aperture_antenna_ground_plane_film,antenna_ground_plane_film,antenna ground plane film,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
payload_communication_antenna_aperture_antenna_feed_harness,antenna_feed_harness,antenna feed harness,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
payload_communication_antenna_aperture_beam_pointing_calibration_target,beam_pointing_calibration_target,beam pointing calibration target,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
payload_communication_payload_integration_payload_isolation_mount,payload_isolation_mount,payload isolation mount,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
payload_communication_payload_integration_payload_thermal_strap,payload_thermal_strap,payload thermal strap,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
payload_communication_payload_integration_payload_access_hatch,payload_access_hatch,payload access hatch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
payload_communication_payload_integration_payload_configuration_tag,payload_configuration_tag,payload configuration tag,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_thermal_protection_thermal_insulation_blanket,thermal_insulation_blanket,Thermal insulation blanket,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
environmental_interface_thermal_protection_multi_layer_insulation_patch,multi_layer_insulation_patch,multi-layer insulation patch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_thermal_protection_lightweight_thermal_strap,lightweight_thermal_strap,lightweight thermal strap,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_thermal_protection_thermal_witness_label,thermal_witness_label,thermal witness label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_uv_surface_protection_uv_protective_film,uv_protective_film,UV protective film,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_uv_surface_protection_leading_edge_erosion_tape,leading_edge_erosion_tape,leading edge erosion tape,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_uv_surface_protection_surface_contamination_wipe_kit,surface_contamination_wipe_kit,surface contamination wipe kit,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_uv_surface_protection_coating_inspection_marker,coating_inspection_marker,coating inspection marker,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_low_pressure_management_low_pressure_vent_path,low_pressure_vent_path,low-pressure vent path,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_low_pressure_management_conformal_coating_set,conformal_coating_set,conformal coating set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_low_pressure_management_high_altitude_creepage_spacer,high_altitude_creepage_spacer,high-altitude creepage spacer,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_low_pressure_management_desiccant_cartridge,desiccant_cartridge,desiccant cartridge,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_abort_recovery_recovery_parachute_system,recovery_parachute_system,Recovery parachute system,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
safety_protection_abort_recovery_parachute_deployment_controller,parachute_deployment_controller,parachute deployment controller,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_abort_recovery_recovery_beacon,recovery_beacon,recovery beacon,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_abort_recovery_safe_descent_mode_logic,safe_descent_mode_logic,safe descent mode logic,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_airspace_safety_geofence_database,geofence_database,geofence database,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_airspace_safety_lost_link_failsafe,lost_link_failsafe,lost-link failsafe,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_airspace_safety_flight_termination_relay,flight_termination_relay,flight termination relay,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_airspace_safety_airspace_transponder_module,airspace_transponder_module,airspace transponder module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_ground_handling_safety_launch_arming_interlock,launch_arming_interlock,launch arming interlock,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_ground_handling_safety_propulsion_safety_pin_set,propulsion_safety_pin_set,propulsion safety pin set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_ground_handling_safety_battery_handling_placard,battery_handling_placard,battery handling placard,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_ground_handling_safety_recovery_inspection_checklist,recovery_inspection_checklist,recovery inspection checklist,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_wing_assembly_service_wing_assembly_jig,wing_assembly_jig,wing assembly jig,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_wing_assembly_service_spar_pin_torque_tool,spar_pin_torque_tool,spar pin torque tool,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_wing_assembly_service_solar_skin_protection_mat,solar_skin_protection_mat,solar skin protection mat,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
