id,lineId,componentWordId,description,priority,quantity,unit,traceStatus,ledgerStatus,duplicateResolution,supplier,manufacturer,mpn,unitCostGbp,totalCostGbp,sourceRef,sourceReferenceClass,sourceReferenceStatus,sourceQualityIssues,supplierClaim,manufacturerClaim,mpnClaim,unitCostClaim,sourceBackedRequiredClaims,missingRequiredClaims,provenanceViolations,canDisplayCandidate,canDisplayPricedReview,canUseForProcurement,requiredAction
bom-trace:skin_patient_interface_wear_comfort_retention_patch_stretch_zone,skin_patient_interface_wear_comfort_retention_patch_stretch_zone,patch_stretch_zone,patch stretch zone,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:skin_patient_interface_wear_comfort_retention_removal_aid_tab,skin_patient_interface_wear_comfort_retention_removal_aid_tab,removal_aid_tab,removal aid tab,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_glucose_filament_stack_glucose_sensing_filament,sensing_instrumentation_glucose_filament_stack_glucose_sensing_filament,glucose_sensing_filament,Glucose sensing filament,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:sensing_instrumentation_glucose_filament_stack_enzyme_reagent_membrane,sensing_instrumentation_glucose_filament_stack_enzyme_reagent_membrane,enzyme_reagent_membrane,Enzyme reagent membrane,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:sensing_instrumentation_glucose_filament_stack_reference_electrode,sensing_instrumentation_glucose_filament_stack_reference_electrode,reference_electrode,Reference electrode,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:sensing_instrumentation_glucose_filament_stack_diffusion_limiting_membrane,sensing_instrumentation_glucose_filament_stack_diffusion_limiting_membrane,diffusion_limiting_membrane,diffusion limiting membrane,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_analog_front_end_potentiostat_afe,sensing_instrumentation_analog_front_end_potentiostat_afe,potentiostat_afe,potentiostat AFE,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_analog_front_end_low_leakage_input_guard,sensing_instrumentation_analog_front_end_low_leakage_input_guard,low_leakage_input_guard,low-leakage input guard,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_analog_front_end_electrode_flex_tail,sensing_instrumentation_analog_front_end_electrode_flex_tail,electrode_flex_tail,electrode flex tail,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_analog_front_end_sensor_bias_resistor_network,sensing_instrumentation_analog_front_end_sensor_bias_resistor_network,sensor_bias_resistor_network,sensor bias resistor network,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_calibration_drift_monitoring_calibration_data_eeprom,sensing_instrumentation_calibration_drift_monitoring_calibration_data_eeprom,calibration_data_eeprom,calibration data EEPROM,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_calibration_drift_monitoring_drift_estimator_firmware_table,sensing_instrumentation_calibration_drift_monitoring_drift_estimator_firmware_table,drift_estimator_firmware_table,drift estimator firmware table,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_calibration_drift_monitoring_factory_calibration_code,sensing_instrumentation_calibration_drift_monitoring_factory_calibration_code,factory_calibration_code,factory calibration code,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_calibration_drift_monitoring_signal_integrity_test_pad,sensing_instrumentation_calibration_drift_monitoring_signal_integrity_test_pad,signal_integrity_test_pad,signal integrity test pad,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_disposable_applicator_disposable_applicator,actuation_kinematics_disposable_applicator_disposable_applicator,disposable_applicator,Disposable applicator,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:actuation_kinematics_disposable_applicator_spring_insertion_driver,actuation_kinematics_disposable_applicator_spring_insertion_driver,spring_insertion_driver,spring insertion driver,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_disposable_applicator_trigger_button,actuation_kinematics_disposable_applicator_trigger_button,trigger_button,trigger button,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_disposable_applicator_safety_cap,actuation_kinematics_disposable_applicator_safety_cap,safety_cap,safety cap,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_insertion_mechanism_introducer_needle,actuation_kinematics_insertion_mechanism_introducer_needle,introducer_needle,introducer needle,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_insertion_mechanism_filament_deployment_shuttle,actuation_kinematics_insertion_mechanism_filament_deployment_shuttle,filament_deployment_shuttle,filament deployment shuttle,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_insertion_mechanism_depth_stop_collar,actuation_kinematics_insertion_mechanism_depth_stop_collar,depth_stop_collar,depth stop collar,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_insertion_mechanism_retraction_latch,actuation_kinematics_insertion_mechanism_retraction_latch,retraction_latch,retraction latch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_sharps_lockout_needle_shield,actuation_kinematics_sharps_lockout_needle_shield,needle_shield,needle shield,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_sharps_lockout_post_use_lock_tab,actuation_kinematics_sharps_lockout_post_use_lock_tab,post_use_lock_tab,post-use lock tab,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_sharps_lockout_applicator_status_window,actuation_kinematics_sharps_lockout_applicator_status_window,applicator_status_window,applicator status window,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_sharps_lockout_trigger_interlock_spring,actuation_kinematics_sharps_lockout_trigger_interlock_spring,trigger_interlock_spring,trigger interlock spring,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_transmitter_housing_protective_transmitter_housing,structure_containment_transmitter_housing_protective_transmitter_housing,protective_transmitter_housing,Protective transmitter housing,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:structure_containment_transmitter_housing_ultrasonic_weld_seam,structure_containment_transmitter_housing_ultrasonic_weld_seam,ultrasonic_weld_seam,ultrasonic weld seam,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_transmitter_housing_electronics_carrier_tray,structure_containment_transmitter_housing_electronics_carrier_tray,electronics_carrier_tray,electronics carrier tray,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_transmitter_housing_ingress_gasket,structure_containment_transmitter_housing_ingress_gasket,ingress_gasket,ingress gasket,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_patch_mechanical_frame_flexible_patch_frame,structure_containment_patch_mechanical_frame_flexible_patch_frame,flexible_patch_frame,flexible patch frame,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_patch_mechanical_frame_sensor_port_boss,structure_containment_patch_mechanical_frame_sensor_port_boss,sensor_port_boss,sensor port boss,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_patch_mechanical_frame_transmitter_latch_rail,structure_containment_patch_mechanical_frame_transmitter_latch_rail,transmitter_latch_rail,transmitter latch rail,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_patch_mechanical_frame_strain_relief_web,structure_containment_patch_mechanical_frame_strain_relief_web,strain_relief_web,strain relief web,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_ingress_boundary_hydrophobic_vent_membrane,structure_containment_ingress_boundary_hydrophobic_vent_membrane,hydrophobic_vent_membrane,hydrophobic vent membrane,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_ingress_boundary_ip_ingress_seal,structure_containment_ingress_boundary_ip_ingress_seal,ip_ingress_seal,IP ingress seal,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_ingress_boundary_splash_shield_lip,structure_containment_ingress_boundary_splash_shield_lip,splash_shield_lip,splash shield lip,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_ingress_boundary_housing_serial_marking,structure_containment_ingress_boundary_housing_serial_marking,housing_serial_marking,housing serial marking,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_battery_cell_thin_film_battery,energy_storage_source_battery_cell_thin_film_battery,thin_film_battery,Thin-film battery,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:energy_storage_source_battery_cell_battery_weld_tab,energy_storage_source_battery_cell_battery_weld_tab,battery_weld_tab,battery weld tab,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_battery_cell_battery_pouch_insulator,energy_storage_source_battery_cell_battery_pouch_insulator,battery_pouch_insulator,battery pouch insulator,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_battery_cell_state_of_charge_witness_pad,energy_storage_source_battery_cell_state_of_charge_witness_pad,state_of_charge_witness_pad,state-of-charge witness pad,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_power_reserve_brownout_hold_up_capacitor,energy_storage_source_power_reserve_brownout_hold_up_capacitor,brownout_hold_up_capacitor,brownout hold-up capacitor,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_power_reserve_battery_cut_off_tab,energy_storage_source_power_reserve_battery_cut_off_tab,battery_cut_off_tab,battery cut-off tab,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_power_reserve_shelf_life_isolation_film,energy_storage_source_power_reserve_shelf_life_isolation_film,shelf_life_isolation_film,shelf-life isolation film,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_power_reserve_activation_pull_strip,energy_storage_source_power_reserve_activation_pull_strip,activation_pull_strip,activation pull strip,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_battery_safety_battery_vent_clearance,energy_storage_source_battery_safety_battery_vent_clearance,battery_vent_clearance,battery vent clearance,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_battery_safety_reverse_polarity_fuse,energy_storage_source_battery_safety_reverse_polarity_fuse,reverse_polarity_fuse,reverse polarity fuse,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_battery_safety_pack_temperature_dot,energy_storage_source_battery_safety_pack_temperature_dot,pack_temperature_dot,pack temperature dot,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_battery_safety_battery_lot_barcode,energy_storage_source_battery_safety_battery_lot_barcode,battery_lot_barcode,battery lot barcode,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_low_power_rails_nanoamp_power_switch,power_distribution_low_power_rails_nanoamp_power_switch,nanoamp_power_switch,nanoamp power switch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_low_power_rails_digital_buck_regulator,power_distribution_low_power_rails_digital_buck_regulator,digital_buck_regulator,digital buck regulator,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_low_power_rails_rail_measurement_divider,power_distribution_low_power_rails_rail_measurement_divider,rail_measurement_divider,rail measurement divider,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_low_power_rails_wake_timer_oscillator,power_distribution_low_power_rails_wake_timer_oscillator,wake_timer_oscillator,wake timer oscillator,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_analog_excitation_sensor_excitation_mux,power_distribution_analog_excitation_sensor_excitation_mux,sensor_excitation_mux,sensor excitation mux,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_analog_excitation_analog_power_filter,power_distribution_analog_excitation_analog_power_filter,analog_power_filter,analog power filter,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_analog_excitation_electrode_guard_driver,power_distribution_analog_excitation_electrode_guard_driver,electrode_guard_driver,electrode guard driver,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_analog_excitation_afe_wake_timer,power_distribution_analog_excitation_afe_wake_timer,afe_wake_timer,AFE wake timer,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_power_fault_handling_hardwired_reset_supervisor,power_distribution_power_fault_handling_hardwired_reset_supervisor,hardwired_reset_supervisor,hardwired reset supervisor,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_power_fault_handling_overcurrent_limiter,power_distribution_power_fault_handling_overcurrent_limiter,overcurrent_limiter,overcurrent limiter,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_power_fault_handling_load_gate_transistor,power_distribution_power_fault_handling_load_gate_transistor,load_gate_transistor,load gate transistor,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_power_fault_handling_fault_latch,power_distribution_power_fault_handling_fault_latch,fault_latch,fault latch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:control_compute_communication_mcu_firmware_low_power_microcontroller,control_compute_communication_mcu_firmware_low_power_microcontroller,low_power_microcontroller,Low-power microcontroller,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:control_compute_communication_mcu_firmware_firmware_image,control_compute_communication_mcu_firmware_firmware_image,firmware_image,firmware image,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
