batchId,batchSequence,batchKind,batchTitle,batchStatus,itemId,closureRowId,action,priority,status,componentWordId,description,searchTerms,requiredEvidence,acceptanceCriteria,rejectionCriteria,targetOutcome,blocksProcurement,sourceArtifacts
sourcing-batch:2:critical_source_collection,2,critical_source_collection,Collect Critical Source Evidence,active,critical_source_collection:11:adhesive_skin_patch,bom-close:skin_patient_interface_adhesive_patch_stack_adhesive_skin_patch,collect_source_evidence,blocker,ready,adhesive_skin_patch,Adhesive skin patch,Adhesive skin patch; Adhesive skin patch manufacturer part number; Adhesive skin patch catalogue price GBP; Adhesive skin patch datasheet; Adhesive skin patch continuous glucose monitor; Adhesive skin patch wearable medical device,supplierName; manufacturer; mpn; unitCostGbp; evidence.ref; evidence.quote; retrievedAt,"Sourcing admission accepts the row.; BoM provenance manifest shows supplier, manufacturer, MPN and unit cost as source_backed.; BoM evidence trace leaves critical_unsourced/rejected_evidence for this line.",LLM-estimated supplier/manufacturer/MPN/cost.; benchmark average without source evidence.; test-fixture:// source used as production evidence.; placeholder URL or stale retrieval timestamp.,source evidence admitted,yes,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.source-reference-quality-gate.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:2:critical_source_collection,2,critical_source_collection,Collect Critical Source Evidence,active,critical_source_collection:12:protective_transmitter_housing,bom-close:structure_containment_transmitter_housing_protective_transmitter_housing,collect_source_evidence,blocker,ready,protective_transmitter_housing,Protective transmitter housing,Protective transmitter housing; Protective transmitter housing manufacturer part number; Protective transmitter housing catalogue price GBP; Protective transmitter housing datasheet; Protective transmitter housing continuous glucose monitor; Protective transmitter housing wearable medical device,supplierName; manufacturer; mpn; unitCostGbp; evidence.ref; evidence.quote; retrievedAt,"Sourcing admission accepts the row.; BoM provenance manifest shows supplier, manufacturer, MPN and unit cost as source_backed.; BoM evidence trace leaves critical_unsourced/rejected_evidence for this line.",LLM-estimated supplier/manufacturer/MPN/cost.; benchmark average without source evidence.; test-fixture:// source used as production evidence.; placeholder URL or stale retrieval timestamp.,source evidence admitted,yes,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.source-reference-quality-gate.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:1:safety_cap,bom-close:actuation_kinematics_disposable_applicator_safety_cap,defer_candidate_sourcing,minor,deferred,safety_cap,safety cap,safety cap; safety cap manufacturer part number; safety cap catalogue price GBP; safety cap datasheet; safety cap continuous glucose monitor; safety cap wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:2:spring_insertion_driver,bom-close:actuation_kinematics_disposable_applicator_spring_insertion_driver,defer_candidate_sourcing,minor,deferred,spring_insertion_driver,spring insertion driver,spring insertion driver; spring insertion driver manufacturer part number; spring insertion driver catalogue price GBP; spring insertion driver datasheet; spring insertion driver continuous glucose monitor; spring insertion driver wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:3:trigger_button,bom-close:actuation_kinematics_disposable_applicator_trigger_button,defer_candidate_sourcing,minor,deferred,trigger_button,trigger button,trigger button; trigger button manufacturer part number; trigger button catalogue price GBP; trigger button datasheet; trigger button continuous glucose monitor; trigger button wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:4:depth_stop_collar,bom-close:actuation_kinematics_insertion_mechanism_depth_stop_collar,defer_candidate_sourcing,minor,deferred,depth_stop_collar,depth stop collar,depth stop collar; depth stop collar manufacturer part number; depth stop collar catalogue price GBP; depth stop collar datasheet; depth stop collar continuous glucose monitor; depth stop collar wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:5:filament_deployment_shuttle,bom-close:actuation_kinematics_insertion_mechanism_filament_deployment_shuttle,defer_candidate_sourcing,minor,deferred,filament_deployment_shuttle,filament deployment shuttle,filament deployment shuttle; filament deployment shuttle manufacturer part number; filament deployment shuttle catalogue price GBP; filament deployment shuttle datasheet; filament deployment shuttle continuous glucose monitor; filament deployment shuttle wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:6:introducer_needle,bom-close:actuation_kinematics_insertion_mechanism_introducer_needle,defer_candidate_sourcing,minor,deferred,introducer_needle,introducer needle,introducer needle; introducer needle manufacturer part number; introducer needle catalogue price GBP; introducer needle datasheet; introducer needle continuous glucose monitor; introducer needle wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:7:retraction_latch,bom-close:actuation_kinematics_insertion_mechanism_retraction_latch,defer_candidate_sourcing,minor,deferred,retraction_latch,retraction latch,retraction latch; retraction latch manufacturer part number; retraction latch catalogue price GBP; retraction latch datasheet; retraction latch continuous glucose monitor; retraction latch wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:8:applicator_status_window,bom-close:actuation_kinematics_sharps_lockout_applicator_status_window,defer_candidate_sourcing,minor,deferred,applicator_status_window,applicator status window,applicator status window; applicator status window manufacturer part number; applicator status window catalogue price GBP; applicator status window datasheet; applicator status window continuous glucose monitor; applicator status window wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:9:needle_shield,bom-close:actuation_kinematics_sharps_lockout_needle_shield,defer_candidate_sourcing,minor,deferred,needle_shield,needle shield,needle shield; needle shield manufacturer part number; needle shield catalogue price GBP; needle shield datasheet; needle shield continuous glucose monitor; needle shield wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:10:post_use_lock_tab,bom-close:actuation_kinematics_sharps_lockout_post_use_lock_tab,defer_candidate_sourcing,minor,deferred,post_use_lock_tab,post-use lock tab,post-use lock tab; post-use lock tab manufacturer part number; post-use lock tab catalogue price GBP; post-use lock tab datasheet; post-use lock tab continuous glucose monitor; post-use lock tab wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:11:trigger_interlock_spring,bom-close:actuation_kinematics_sharps_lockout_trigger_interlock_spring,defer_candidate_sourcing,minor,deferred,trigger_interlock_spring,trigger interlock spring,trigger interlock spring; trigger interlock spring manufacturer part number; trigger interlock spring catalogue price GBP; trigger interlock spring datasheet; trigger interlock spring continuous glucose monitor; trigger interlock spring wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:12:encrypted_session_counter,bom-close:control_compute_communication_ble_telemetry_encrypted_session_counter,defer_candidate_sourcing,minor,deferred,encrypted_session_counter,encrypted session counter,encrypted session counter; encrypted session counter manufacturer part number; encrypted session counter catalogue price GBP; encrypted session counter datasheet; encrypted session counter continuous glucose monitor; encrypted session counter wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:13:pairing_button_pad,bom-close:control_compute_communication_ble_telemetry_pairing_button_pad,defer_candidate_sourcing,minor,deferred,pairing_button_pad,pairing button pad,pairing button pad; pairing button pad manufacturer part number; pairing button pad catalogue price GBP; pairing button pad datasheet; pairing button pad continuous glucose monitor; pairing button pad wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:14:printed_antenna,bom-close:control_compute_communication_ble_telemetry_printed_antenna,defer_candidate_sourcing,minor,deferred,printed_antenna,printed antenna,printed antenna; printed antenna manufacturer part number; printed antenna catalogue price GBP; printed antenna datasheet; printed antenna continuous glucose monitor; printed antenna wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:15:calibration_data_bus_bridge,bom-close:control_compute_communication_data_buffering_calibration_data_bus_bridge,defer_candidate_sourcing,minor,deferred,calibration_data_bus_bridge,calibration data bus bridge,calibration data bus bridge; calibration data bus bridge manufacturer part number; calibration data bus bridge catalogue price GBP; calibration data bus bridge datasheet; calibration data bus bridge continuous glucose monitor; calibration data bus bridge wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:16:clock_drift_compensator,bom-close:control_compute_communication_data_buffering_clock_drift_compensator,defer_candidate_sourcing,minor,deferred,clock_drift_compensator,clock drift compensator,clock drift compensator; clock drift compensator manufacturer part number; clock drift compensator catalogue price GBP; clock drift compensator datasheet; clock drift compensator continuous glucose monitor; clock drift compensator wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:17:event_log_memory,bom-close:control_compute_communication_data_buffering_event_log_memory,defer_candidate_sourcing,minor,deferred,event_log_memory,event log memory,event log memory; event log memory manufacturer part number; event log memory catalogue price GBP; event log memory datasheet; event log memory continuous glucose monitor; event log memory wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:18:glucose_trend_buffer_flash,bom-close:control_compute_communication_data_buffering_glucose_trend_buffer_flash,defer_candidate_sourcing,minor,deferred,glucose_trend_buffer_flash,glucose trend buffer flash,glucose trend buffer flash; glucose trend buffer flash manufacturer part number; glucose trend buffer flash catalogue price GBP; glucose trend buffer flash datasheet; glucose trend buffer flash continuous glucose monitor; glucose trend buffer flash wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:19:firmware_image,bom-close:control_compute_communication_mcu_firmware_firmware_image,defer_candidate_sourcing,minor,deferred,firmware_image,firmware image,firmware image; firmware image manufacturer part number; firmware image catalogue price GBP; firmware image datasheet; firmware image continuous glucose monitor; firmware image wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:20:real_time_clock,bom-close:control_compute_communication_mcu_firmware_real_time_clock,defer_candidate_sourcing,minor,deferred,real_time_clock,real-time clock,real-time clock; real-time clock manufacturer part number; real-time clock catalogue price GBP; real-time clock datasheet; real-time clock continuous glucose monitor; real-time clock wearable medical device,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
