lineId,componentWordId,description,critical,field,value,status,sourceRef,sourceQuote,retrievedAt,nextAction
structure_containment_support_frame_load_path_stainless_support_frame,stainless_support_frame,stainless support frame,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_support_frame_load_path_stainless_support_frame,stainless_support_frame,stainless support frame,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_support_frame_load_path_load_cell_mounting_bracket_set,load_cell_mounting_bracket_set,load cell mounting bracket set,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_support_frame_load_path_load_cell_mounting_bracket_set,load_cell_mounting_bracket_set,load cell mounting bracket set,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_support_frame_load_path_load_cell_mounting_bracket_set,load_cell_mounting_bracket_set,load cell mounting bracket set,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_support_frame_load_path_load_cell_mounting_bracket_set,load_cell_mounting_bracket_set,load cell mounting bracket set,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_support_frame_load_path_load_cell_mounting_bracket_set,load_cell_mounting_bracket_set,load cell mounting bracket set,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_support_frame_load_path_levelling_foot_set,levelling_foot_set,levelling foot set,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_support_frame_load_path_levelling_foot_set,levelling_foot_set,levelling foot set,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_support_frame_load_path_levelling_foot_set,levelling_foot_set,levelling foot set,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_support_frame_load_path_levelling_foot_set,levelling_foot_set,levelling foot set,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_support_frame_load_path_levelling_foot_set,levelling_foot_set,levelling foot set,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_support_frame_load_path_lifting_eye_kit,lifting_eye_kit,lifting eye kit,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_support_frame_load_path_lifting_eye_kit,lifting_eye_kit,lifting eye kit,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_support_frame_load_path_lifting_eye_kit,lifting_eye_kit,lifting eye kit,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_support_frame_load_path_lifting_eye_kit,lifting_eye_kit,lifting eye kit,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_support_frame_load_path_lifting_eye_kit,lifting_eye_kit,lifting eye kit,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_sterile_connector_panel_sterile_tubing_and_connector_set,sterile_tubing_and_connector_set,Sterile tubing and connector set,true,supplier,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
structure_containment_sterile_connector_panel_sterile_tubing_and_connector_set,sterile_tubing_and_connector_set,Sterile tubing and connector set,true,manufacturer,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
structure_containment_sterile_connector_panel_sterile_tubing_and_connector_set,sterile_tubing_and_connector_set,Sterile tubing and connector set,true,mpn,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
structure_containment_sterile_connector_panel_sterile_tubing_and_connector_set,sterile_tubing_and_connector_set,Sterile tubing and connector set,true,unit_cost_gbp,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
structure_containment_sterile_connector_panel_sterile_tubing_and_connector_set,sterile_tubing_and_connector_set,Sterile tubing and connector set,true,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_sterile_connector_panel_aseptic_sampling_port,aseptic_sampling_port,aseptic sampling port,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_sterile_connector_panel_aseptic_sampling_port,aseptic_sampling_port,aseptic sampling port,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_sterile_connector_panel_aseptic_sampling_port,aseptic_sampling_port,aseptic sampling port,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_sterile_connector_panel_aseptic_sampling_port,aseptic_sampling_port,aseptic sampling port,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_sterile_connector_panel_aseptic_sampling_port,aseptic_sampling_port,aseptic sampling port,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_sterile_connector_panel_clamp_rail,clamp_rail,clamp rail,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_sterile_connector_panel_clamp_rail,clamp_rail,clamp rail,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_sterile_connector_panel_clamp_rail,clamp_rail,clamp rail,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_sterile_connector_panel_clamp_rail,clamp_rail,clamp rail,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_sterile_connector_panel_clamp_rail,clamp_rail,clamp rail,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_sterile_connector_panel_connector_parking_bracket,connector_parking_bracket,connector parking bracket,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_sterile_connector_panel_connector_parking_bracket,connector_parking_bracket,connector parking bracket,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_sterile_connector_panel_connector_parking_bracket,connector_parking_bracket,connector parking bracket,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_sterile_connector_panel_connector_parking_bracket,connector_parking_bracket,connector parking bracket,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_sterile_connector_panel_connector_parking_bracket,connector_parking_bracket,connector parking bracket,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_drive_train_agitation_drive,agitation_drive,Agitation drive,true,supplier,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
actuation_kinematics_agitation_drive_train_agitation_drive,agitation_drive,Agitation drive,true,manufacturer,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
actuation_kinematics_agitation_drive_train_agitation_drive,agitation_drive,Agitation drive,true,mpn,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
actuation_kinematics_agitation_drive_train_agitation_drive,agitation_drive,Agitation drive,true,unit_cost_gbp,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
actuation_kinematics_agitation_drive_train_agitation_drive,agitation_drive,Agitation drive,true,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_drive_train_magnetic_coupling_hub,magnetic_coupling_hub,magnetic coupling hub,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_drive_train_magnetic_coupling_hub,magnetic_coupling_hub,magnetic coupling hub,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_drive_train_magnetic_coupling_hub,magnetic_coupling_hub,magnetic coupling hub,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_drive_train_magnetic_coupling_hub,magnetic_coupling_hub,magnetic coupling hub,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_drive_train_magnetic_coupling_hub,magnetic_coupling_hub,magnetic coupling hub,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_drive_train_drive_encoder,drive_encoder,drive encoder,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_drive_train_drive_encoder,drive_encoder,drive encoder,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_drive_train_drive_encoder,drive_encoder,drive encoder,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_drive_train_drive_encoder,drive_encoder,drive encoder,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_drive_train_drive_encoder,drive_encoder,drive encoder,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_drive_train_motor_mounting_plate,motor_mounting_plate,motor mounting plate,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_drive_train_motor_mounting_plate,motor_mounting_plate,motor mounting plate,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_drive_train_motor_mounting_plate,motor_mounting_plate,motor mounting plate,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_drive_train_motor_mounting_plate,motor_mounting_plate,motor mounting plate,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_drive_train_motor_mounting_plate,motor_mounting_plate,motor mounting plate,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_single_use_impeller_coupling,single_use_impeller_coupling,single-use impeller coupling,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_single_use_impeller_coupling,single_use_impeller_coupling,single-use impeller coupling,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_single_use_impeller_coupling,single_use_impeller_coupling,single-use impeller coupling,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_single_use_impeller_coupling,single_use_impeller_coupling,single-use impeller coupling,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_single_use_impeller_coupling,single_use_impeller_coupling,single-use impeller coupling,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_impeller_guard_insert,impeller_guard_insert,impeller guard insert,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_impeller_guard_insert,impeller_guard_insert,impeller guard insert,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_impeller_guard_insert,impeller_guard_insert,impeller guard insert,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_impeller_guard_insert,impeller_guard_insert,impeller guard insert,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_impeller_guard_insert,impeller_guard_insert,impeller guard insert,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_rocker_angle_stop,rocker_angle_stop,rocker angle stop,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_rocker_angle_stop,rocker_angle_stop,rocker angle stop,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_rocker_angle_stop,rocker_angle_stop,rocker angle stop,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_rocker_angle_stop,rocker_angle_stop,rocker angle stop,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_rocker_angle_stop,rocker_angle_stop,rocker angle stop,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_mixing_validation_coupon,mixing_validation_coupon,mixing validation coupon,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_mixing_validation_coupon,mixing_validation_coupon,mixing validation coupon,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_mixing_validation_coupon,mixing_validation_coupon,mixing validation coupon,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_mixing_validation_coupon,mixing_validation_coupon,mixing validation coupon,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_mixing_impeller_interface_mixing_validation_coupon,mixing_validation_coupon,mixing validation coupon,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_motor_current_sensor,motor_current_sensor,motor current sensor,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_motor_current_sensor,motor_current_sensor,motor current sensor,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_motor_current_sensor,motor_current_sensor,motor current sensor,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_motor_current_sensor,motor_current_sensor,motor current sensor,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_motor_current_sensor,motor_current_sensor,motor current sensor,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_overspeed_interlock_input,overspeed_interlock_input,overspeed interlock input,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_overspeed_interlock_input,overspeed_interlock_input,overspeed interlock input,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_overspeed_interlock_input,overspeed_interlock_input,overspeed interlock input,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_overspeed_interlock_input,overspeed_interlock_input,overspeed interlock input,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_overspeed_interlock_input,overspeed_interlock_input,overspeed interlock input,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_drive_fault_relay,drive_fault_relay,drive fault relay,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_drive_fault_relay,drive_fault_relay,drive fault relay,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_drive_fault_relay,drive_fault_relay,drive fault relay,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_drive_fault_relay,drive_fault_relay,drive fault relay,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_drive_fault_relay,drive_fault_relay,drive fault relay,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_emergency_drive_stop_contactor,emergency_drive_stop_contactor,emergency drive stop contactor,false,supplier,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_emergency_drive_stop_contactor,emergency_drive_stop_contactor,emergency drive stop contactor,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_emergency_drive_stop_contactor,emergency_drive_stop_contactor,emergency drive stop contactor,false,mpn,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_emergency_drive_stop_contactor,emergency_drive_stop_contactor,emergency drive stop contactor,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_agitation_safety_feedback_emergency_drive_stop_contactor,emergency_drive_stop_contactor,emergency drive stop contactor,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_feed_pump_manifold_peristaltic_feed_pump,peristaltic_feed_pump,Peristaltic feed pump,true,supplier,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
mass_fluid_transport_process_feed_pump_manifold_peristaltic_feed_pump,peristaltic_feed_pump,Peristaltic feed pump,true,manufacturer,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
mass_fluid_transport_process_feed_pump_manifold_peristaltic_feed_pump,peristaltic_feed_pump,Peristaltic feed pump,true,mpn,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
mass_fluid_transport_process_feed_pump_manifold_peristaltic_feed_pump,peristaltic_feed_pump,Peristaltic feed pump,true,unit_cost_gbp,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
mass_fluid_transport_process_feed_pump_manifold_peristaltic_feed_pump,peristaltic_feed_pump,Peristaltic feed pump,true,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_feed_pump_manifold_pump_tubing_cassette_set,pump_tubing_cassette_set,pump tubing cassette set,false,supplier,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_feed_pump_manifold_pump_tubing_cassette_set,pump_tubing_cassette_set,pump tubing cassette set,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_feed_pump_manifold_pump_tubing_cassette_set,pump_tubing_cassette_set,pump tubing cassette set,false,mpn,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_feed_pump_manifold_pump_tubing_cassette_set,pump_tubing_cassette_set,pump tubing cassette set,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_feed_pump_manifold_pump_tubing_cassette_set,pump_tubing_cassette_set,pump tubing cassette set,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_feed_pump_manifold_media_bag_hanger,media_bag_hanger,media bag hanger,false,supplier,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_feed_pump_manifold_media_bag_hanger,media_bag_hanger,media bag hanger,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_feed_pump_manifold_media_bag_hanger,media_bag_hanger,media bag hanger,false,mpn,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_feed_pump_manifold_media_bag_hanger,media_bag_hanger,media bag hanger,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_feed_pump_manifold_media_bag_hanger,media_bag_hanger,media bag hanger,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_feed_pump_manifold_feed_line_pinch_clamp,feed_line_pinch_clamp,feed line pinch clamp,false,supplier,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_feed_pump_manifold_feed_line_pinch_clamp,feed_line_pinch_clamp,feed line pinch clamp,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_feed_pump_manifold_feed_line_pinch_clamp,feed_line_pinch_clamp,feed line pinch clamp,false,mpn,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_feed_pump_manifold_feed_line_pinch_clamp,feed_line_pinch_clamp,feed line pinch clamp,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_feed_pump_manifold_feed_line_pinch_clamp,feed_line_pinch_clamp,feed line pinch clamp,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_harvest_transfer_tubing_set,harvest_transfer_tubing_set,harvest transfer tubing set,false,supplier,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_harvest_transfer_tubing_set,harvest_transfer_tubing_set,harvest transfer tubing set,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_harvest_transfer_tubing_set,harvest_transfer_tubing_set,harvest transfer tubing set,false,mpn,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_harvest_transfer_tubing_set,harvest_transfer_tubing_set,harvest transfer tubing set,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_harvest_transfer_tubing_set,harvest_transfer_tubing_set,harvest transfer tubing set,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_single_use_sample_valve,single_use_sample_valve,single-use sample valve,false,supplier,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_single_use_sample_valve,single_use_sample_valve,single-use sample valve,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_single_use_sample_valve,single_use_sample_valve,single-use sample valve,false,mpn,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_single_use_sample_valve,single_use_sample_valve,single-use sample valve,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_single_use_sample_valve,single_use_sample_valve,single-use sample valve,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_waste_collection_bag,waste_collection_bag,waste collection bag,false,supplier,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_waste_collection_bag,waste_collection_bag,waste collection bag,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_waste_collection_bag,waste_collection_bag,waste collection bag,false,mpn,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_waste_collection_bag,waste_collection_bag,waste collection bag,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_waste_collection_bag,waste_collection_bag,waste collection bag,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_low_hold_up_connector,low_hold_up_connector,low-hold-up connector,false,supplier,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_low_hold_up_connector,low_hold_up_connector,low-hold-up connector,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_low_hold_up_connector,low_hold_up_connector,low-hold-up connector,false,mpn,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_low_hold_up_connector,low_hold_up_connector,low-hold-up connector,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_harvest_sampling_path_low_hold_up_connector,low_hold_up_connector,low-hold-up connector,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_sparger_gas_mixing_sparger_and_gas_mix_manifold,sparger_and_gas_mix_manifold,Sparger and gas-mix manifold,true,supplier,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
mass_fluid_transport_process_sparger_gas_mixing_sparger_and_gas_mix_manifold,sparger_and_gas_mix_manifold,Sparger and gas-mix manifold,true,manufacturer,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
mass_fluid_transport_process_sparger_gas_mixing_sparger_and_gas_mix_manifold,sparger_and_gas_mix_manifold,Sparger and gas-mix manifold,true,mpn,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
mass_fluid_transport_process_sparger_gas_mixing_sparger_and_gas_mix_manifold,sparger_and_gas_mix_manifold,Sparger and gas-mix manifold,true,unit_cost_gbp,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
mass_fluid_transport_process_sparger_gas_mixing_sparger_and_gas_mix_manifold,sparger_and_gas_mix_manifold,Sparger and gas-mix manifold,true,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_sparger_gas_mixing_mass_flow_controller_bank,mass_flow_controller_bank,mass-flow controller bank,false,supplier,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_sparger_gas_mixing_mass_flow_controller_bank,mass_flow_controller_bank,mass-flow controller bank,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
mass_fluid_transport_process_sparger_gas_mixing_mass_flow_controller_bank,mass_flow_controller_bank,mass-flow controller bank,false,mpn,,not_claimed,,,,No claim is made for this field yet.
