lineId,componentWordId,description,duplicateGroupSize,duplicatePeerLineIds,duplicateResolution,priority,ledgerStatus,quantity,unit,unitCostGbp,totalCostGbp,supplier,manufacturer,mpn,leadTimeWeeks,sourceGrade,evidenceRef,evidenceQuote,retrievedAt,rejectionReasons,nextAction
mass_fluid_transport_process_condenser_heat_exchanger_water_outlet_temperature_sensor,water_outlet_temperature_sensor,water outlet temperature sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
mass_fluid_transport_process_condenser_heat_exchanger_refrigerant_outlet_temperature_sensor,refrigerant_outlet_temperature_sensor,refrigerant outlet temperature sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
mass_fluid_transport_process_circulation_pump_group_hydronic_circulation_pump,hydronic_circulation_pump,Hydronic circulation pump,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
mass_fluid_transport_process_circulation_pump_group_pump_isolation_valve_pair,pump_isolation_valve_pair,pump isolation valve pair,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
mass_fluid_transport_process_circulation_pump_group_flow_proving_switch,flow_proving_switch,flow proving switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
mass_fluid_transport_process_circulation_pump_group_strainer_filter,strainer_filter,strainer filter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
mass_fluid_transport_process_hydronic_safety_group_hydronic_safety_valve_kit,hydronic_safety_valve_kit,Hydronic safety valve kit,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
mass_fluid_transport_process_hydronic_safety_group_expansion_vessel,expansion_vessel,expansion vessel,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
mass_fluid_transport_process_hydronic_safety_group_automatic_air_vent,automatic_air_vent,automatic air vent,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
mass_fluid_transport_process_hydronic_safety_group_fill_and_drain_valve_set,fill_and_drain_valve_set,fill and drain valve set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_main_controller_heat_pump_controller_pcb,heat_pump_controller_pcb,Heat pump controller PCB,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
control_compute_communication_main_controller_controller_enclosure,controller_enclosure,controller enclosure,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_main_controller_real_time_clock_module,real_time_clock_module,real-time clock module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_main_controller_non_volatile_fault_memory,non_volatile_fault_memory,non-volatile fault memory,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_power_driver_io_compressor_contactor,compressor_contactor,compressor contactor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_power_driver_io_pump_relay_output,pump_relay_output,pump relay output,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_power_driver_io_fan_pwm_output_board,fan_pwm_output_board,fan PWM output board,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_power_driver_io_safety_chain_input_terminal,safety_chain_input_terminal,safety chain input terminal,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_service_communications_modbus_service_port,modbus_service_port,Modbus service port,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_service_communications_usb_commissioning_adapter,usb_commissioning_adapter,USB commissioning adapter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_service_communications_fault_led_stack,fault_led_stack,fault LED stack,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_service_communications_installer_qr_code_label,installer_qr_code_label,installer QR code label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_refrigerant_sensing_refrigerant_sensor_and_pressure_transducers,refrigerant_sensor_and_pressure_transducers,Refrigerant sensor and pressure transducers,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
sensing_instrumentation_refrigerant_sensing_suction_temperature_probe,suction_temperature_probe,suction temperature probe,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_refrigerant_sensing_discharge_temperature_probe,discharge_temperature_probe,discharge temperature probe,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_refrigerant_sensing_refrigerant_leak_sensor,refrigerant_leak_sensor,refrigerant leak sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_water_sensing_flow_temperature_sensor,flow_temperature_sensor,flow temperature sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_water_sensing_return_temperature_sensor,return_temperature_sensor,return temperature sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_water_sensing_flow_meter_cartridge,flow_meter_cartridge,flow meter cartridge,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_water_sensing_water_pressure_transducer,water_pressure_transducer,water pressure transducer,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_ambient_sensing_ambient_temperature_sensor,ambient_temperature_sensor,ambient temperature sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_ambient_sensing_ambient_humidity_sensor,ambient_humidity_sensor,ambient humidity sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_ambient_sensing_air_pressure_switch,air_pressure_switch,air pressure switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_ambient_sensing_rain_ingress_sensor,rain_ingress_sensor,rain ingress sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_mains_input_protection_lockable_isolator_switch,lockable_isolator_switch,lockable isolator switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_mains_input_protection_mcb_breaker_set,mcb_breaker_set,MCB breaker set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_mains_input_protection_rcd_protection_device,rcd_protection_device,RCD protection device,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_mains_input_protection_surge_protection_device,surge_protection_device,surge protection device,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_internal_power_rails_24_v_dc_power_supply,24_v_dc_power_supply,24 V DC power supply,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_internal_power_rails_terminal_rail_assembly,terminal_rail_assembly,terminal rail assembly,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_internal_power_rails_fused_auxiliary_terminal,fused_auxiliary_terminal,fused auxiliary terminal,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_internal_power_rails_protective_earth_bar,protective_earth_bar,protective earth bar,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_cable_management_segregated_cable_duct,segregated_cable_duct,segregated cable duct,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_cable_management_ip_rated_cable_gland_set,ip_rated_cable_gland_set,IP-rated cable gland set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_cable_management_emc_ferrite_clamp_set,emc_ferrite_clamp_set,EMC ferrite clamp set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_cable_management_wiring_diagram_label,wiring_diagram_label,wiring diagram label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_weatherproof_cabinet_galvanised_steel_cabinet,galvanised_steel_cabinet,galvanised steel cabinet,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_weatherproof_cabinet_powder_coated_access_panel,powder_coated_access_panel,powder-coated access panel,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_weatherproof_cabinet_epdm_door_gasket,epdm_door_gasket,EPDM door gasket,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_weatherproof_cabinet_ip_rated_fastener_set,ip_rated_fastener_set,IP-rated fastener set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_mounting_base_anti_vibration_foot_set,anti_vibration_foot_set,anti-vibration foot set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_mounting_base_base_rail_pair,base_rail_pair,base rail pair,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_mounting_base_condensate_fall_spacer,condensate_fall_spacer,condensate fall spacer,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_mounting_base_lifting_lug_set,lifting_lug_set,lifting lug set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_service_access_panels_removable_service_panel,removable_service_panel,removable service panel,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_service_access_panels_hinged_controller_cover,hinged_controller_cover,hinged controller cover,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_service_access_panels_quarter_turn_latch_set,quarter_turn_latch_set,quarter-turn latch set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_service_access_panels_service_clearance_label,service_clearance_label,service clearance label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_refrigerant_safety_high_pressure_cut_out_switch,high_pressure_cut_out_switch,high-pressure cut-out switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_refrigerant_safety_low_pressure_cut_out_switch,low_pressure_cut_out_switch,low-pressure cut-out switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_refrigerant_safety_refrigerant_leak_alarm_output,refrigerant_leak_alarm_output,refrigerant leak alarm output,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_refrigerant_safety_refrigerant_warning_label,refrigerant_warning_label,refrigerant warning label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_hydronic_freeze_protection_anti_freeze_thermostat,anti_freeze_thermostat,anti-freeze thermostat,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_hydronic_freeze_protection_backup_immersion_heater_relay,backup_immersion_heater_relay,backup immersion heater relay,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_hydronic_freeze_protection_drain_down_instruction_label,drain_down_instruction_label,drain-down instruction label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_hydronic_freeze_protection_glycol_compatibility_tag,glycol_compatibility_tag,glycol compatibility tag,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_electrical_safety_earth_continuity_test_point,earth_continuity_test_point,earth continuity test point,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_electrical_safety_touch_safe_terminal_cover,touch_safe_terminal_cover,touch-safe terminal cover,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_electrical_safety_over_temperature_cut_out,over_temperature_cut_out,over-temperature cut-out,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_electrical_safety_safety_compliance_label,safety_compliance_label,safety compliance label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_commissioning_ports_refrigerant_service_port_cap_set,refrigerant_service_port_cap_set,refrigerant service port cap set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_commissioning_ports_hydronic_drain_cock,hydronic_drain_cock,hydronic drain cock,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_commissioning_ports_pressure_gauge_pocket,pressure_gauge_pocket,pressure gauge pocket,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_commissioning_ports_commissioning_checklist_card,commissioning_checklist_card,commissioning checklist card,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_filter_service_cleanable_y_strainer_basket,cleanable_y_strainer_basket,cleanable Y-strainer basket,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_filter_service_coil_cleaning_access_cover,coil_cleaning_access_cover,coil cleaning access cover,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_filter_service_service_interval_label,service_interval_label,service interval label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_filter_service_spare_gasket_kit,spare_gasket_kit,spare gasket kit,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_diagnostic_access_diagnostic_test_header,diagnostic_test_header,diagnostic test header,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_diagnostic_access_fault_code_label,fault_code_label,fault code label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_diagnostic_access_data_log_export_button,data_log_export_button,data log export button,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_diagnostic_access_installer_handover_record,installer_handover_record,installer handover record,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_local_display_lcd_status_display,lcd_status_display,LCD status display,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_local_display_menu_button_membrane,menu_button_membrane,menu button membrane,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_local_display_weatherproof_display_window,weatherproof_display_window,weatherproof display window,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_local_display_mode_indicator_led_set,mode_indicator_led_set,mode indicator LED set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_remote_thermostat_interface_thermostat_input_terminal,thermostat_input_terminal,thermostat input terminal,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_remote_thermostat_interface_modbus_room_controller_link,modbus_room_controller_link,Modbus room controller link,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_remote_thermostat_interface_demand_signal_opto_isolator,demand_signal_opto_isolator,demand signal opto-isolator,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_remote_thermostat_interface_installer_wiring_label,installer_wiring_label,installer wiring label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
