id,lineId,componentWordId,description,priority,quantity,unit,traceStatus,ledgerStatus,duplicateResolution,supplier,manufacturer,mpn,unitCostGbp,totalCostGbp,sourceRef,sourceReferenceClass,sourceReferenceStatus,sourceQualityIssues,supplierClaim,manufacturerClaim,mpnClaim,unitCostClaim,sourceBackedRequiredClaims,missingRequiredClaims,provenanceViolations,canDisplayCandidate,canDisplayPricedReview,canUseForProcurement,requiredAction
bom-trace:energy_storage_source_flight_battery_pack_pack_temperature_sensor,energy_storage_source_flight_battery_pack_pack_temperature_sensor,pack_temperature_sensor,pack temperature sensor,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_power_monitoring_power_module_shunt,energy_storage_source_power_monitoring_power_module_shunt,power_module_shunt,power module shunt,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_power_monitoring_voltage_divider_board,energy_storage_source_power_monitoring_voltage_divider_board,voltage_divider_board,voltage divider board,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_power_monitoring_low_voltage_alarm_output,energy_storage_source_power_monitoring_low_voltage_alarm_output,low_voltage_alarm_output,low-voltage alarm output,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_power_monitoring_battery_telemetry_connector,energy_storage_source_power_monitoring_battery_telemetry_connector,battery_telemetry_connector,battery telemetry connector,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_charging_interface_balance_charge_harness,energy_storage_source_charging_interface_balance_charge_harness,balance_charge_harness,balance charge harness,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_charging_interface_charging_cradle,energy_storage_source_charging_interface_charging_cradle,charging_cradle,charging cradle,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_charging_interface_pack_id_label,energy_storage_source_charging_interface_pack_id_label,pack_id_label,pack ID label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:energy_storage_source_charging_interface_transport_storage_case_insert,energy_storage_source_charging_interface_transport_storage_case_insert,transport_storage_case_insert,transport storage case insert,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_motor_sets_brushless_motors,actuation_kinematics_motor_sets_brushless_motors,brushless_motors,Brushless motors,critical,4,each,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:actuation_kinematics_motor_sets_motor_mounting_screw_set,actuation_kinematics_motor_sets_motor_mounting_screw_set,motor_mounting_screw_set,motor mounting screw set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_motor_sets_motor_phase_lead_set,actuation_kinematics_motor_sets_motor_phase_lead_set,motor_phase_lead_set,motor phase lead set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_motor_sets_motor_bearing_shield,actuation_kinematics_motor_sets_motor_bearing_shield,motor_bearing_shield,motor bearing shield,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_esc_stack_esc,actuation_kinematics_esc_stack_esc,esc,ESC,critical,4,each,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:actuation_kinematics_esc_stack_esc_cooling_plate,actuation_kinematics_esc_stack_esc_cooling_plate,esc_cooling_plate,ESC cooling plate,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_esc_stack_pwm_signal_harness,actuation_kinematics_esc_stack_pwm_signal_harness,pwm_signal_harness,PWM signal harness,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_esc_stack_current_telemetry_line,actuation_kinematics_esc_stack_current_telemetry_line,current_telemetry_line,current telemetry line,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_esc_stack_esc_conformal_coating,actuation_kinematics_esc_stack_esc_conformal_coating,esc_conformal_coating,ESC conformal coating,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_propeller_sets_propeller_set,actuation_kinematics_propeller_sets_propeller_set,propeller_set,Propeller set,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:actuation_kinematics_propeller_sets_propeller_hub_adapter,actuation_kinematics_propeller_sets_propeller_hub_adapter,propeller_hub_adapter,propeller hub adapter,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_propeller_sets_propeller_lock_nut,actuation_kinematics_propeller_sets_propeller_lock_nut,propeller_lock_nut,propeller lock nut,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:actuation_kinematics_propeller_sets_spare_propeller_pouch,actuation_kinematics_propeller_sets_spare_propeller_pouch,spare_propeller_pouch,spare propeller pouch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:control_compute_communication_flight_controller_stack_flight_controller,control_compute_communication_flight_controller_stack_flight_controller,flight_controller,Flight controller,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:control_compute_communication_flight_controller_stack_imu_vibration_isolation_mount,control_compute_communication_flight_controller_stack_imu_vibration_isolation_mount,imu_vibration_isolation_mount,IMU vibration isolation mount,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:control_compute_communication_flight_controller_stack_barometer_foam_cover,control_compute_communication_flight_controller_stack_barometer_foam_cover,barometer_foam_cover,barometer foam cover,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:control_compute_communication_flight_controller_stack_sd_card_flight_logger,control_compute_communication_flight_controller_stack_sd_card_flight_logger,sd_card_flight_logger,SD card flight logger,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:control_compute_communication_flight_controller_stack_failsafe_firmware_profile,control_compute_communication_flight_controller_stack_failsafe_firmware_profile,failsafe_firmware_profile,failsafe firmware profile,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:control_compute_communication_radio_navigation_link_radio_and_gnss_link,control_compute_communication_radio_navigation_link_radio_and_gnss_link,radio_and_gnss_link,Radio and GNSS link,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:control_compute_communication_radio_navigation_link_gnss_antenna_mast,control_compute_communication_radio_navigation_link_gnss_antenna_mast,gnss_antenna_mast,GNSS antenna mast,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:control_compute_communication_radio_navigation_link_rc_receiver,control_compute_communication_radio_navigation_link_rc_receiver,rc_receiver,RC receiver,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:control_compute_communication_radio_navigation_link_telemetry_radio_module,control_compute_communication_radio_navigation_link_telemetry_radio_module,telemetry_radio_module,telemetry radio module,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:control_compute_communication_radio_navigation_link_antenna_diversity_mount,control_compute_communication_radio_navigation_link_antenna_diversity_mount,antenna_diversity_mount,antenna diversity mount,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:control_compute_communication_video_downlink_low_latency_video_transmitter,control_compute_communication_video_downlink_low_latency_video_transmitter,low_latency_video_transmitter,low-latency video transmitter,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:control_compute_communication_video_downlink_video_antenna_pair,control_compute_communication_video_downlink_video_antenna_pair,video_antenna_pair,video antenna pair,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:control_compute_communication_video_downlink_hdmi_micro_cable,control_compute_communication_video_downlink_hdmi_micro_cable,hdmi_micro_cable,HDMI micro cable,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:control_compute_communication_video_downlink_video_power_filter,control_compute_communication_video_downlink_video_power_filter,video_power_filter,video power filter,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_camera_payload_4k_camera_payload,sensing_instrumentation_camera_payload_4k_camera_payload,4k_camera_payload,4K camera payload,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:sensing_instrumentation_camera_payload_three_axis_gimbal,sensing_instrumentation_camera_payload_three_axis_gimbal,three_axis_gimbal,three-axis gimbal,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_camera_payload_camera_control_cable,sensing_instrumentation_camera_payload_camera_control_cable,camera_control_cable,camera control cable,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_camera_payload_lens_protection_hood,sensing_instrumentation_camera_payload_lens_protection_hood,lens_protection_hood,lens protection hood,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_camera_payload_microsd_media_card,sensing_instrumentation_camera_payload_microsd_media_card,microsd_media_card,microSD media card,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_navigation_sensors_magnetometer_module,sensing_instrumentation_navigation_sensors_magnetometer_module,magnetometer_module,magnetometer module,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_navigation_sensors_rangefinder_altimeter,sensing_instrumentation_navigation_sensors_rangefinder_altimeter,rangefinder_altimeter,rangefinder altimeter,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_navigation_sensors_optical_flow_sensor,sensing_instrumentation_navigation_sensors_optical_flow_sensor,optical_flow_sensor,optical flow sensor,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_navigation_sensors_airspeed_estimate_port,sensing_instrumentation_navigation_sensors_airspeed_estimate_port,airspeed_estimate_port,airspeed estimate port,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_health_sensing_vibration_monitor_pad,sensing_instrumentation_health_sensing_vibration_monitor_pad,vibration_monitor_pad,vibration monitor pad,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_health_sensing_payload_presence_switch,sensing_instrumentation_health_sensing_payload_presence_switch,payload_presence_switch,payload presence switch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_health_sensing_avionics_temperature_probe,sensing_instrumentation_health_sensing_avionics_temperature_probe,avionics_temperature_probe,avionics temperature probe,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_health_sensing_landing_contact_switch,sensing_instrumentation_health_sensing_landing_contact_switch,landing_contact_switch,landing contact switch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_main_power_bus_power_distribution_pcb,power_distribution_main_power_bus_power_distribution_pcb,power_distribution_pcb,power distribution PCB,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_main_power_bus_copper_bus_plane,power_distribution_main_power_bus_copper_bus_plane,copper_bus_plane,copper bus plane,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_main_power_bus_main_fuse_link,power_distribution_main_power_bus_main_fuse_link,main_fuse_link,main fuse link,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_main_power_bus_anti_spark_loop_key,power_distribution_main_power_bus_anti_spark_loop_key,anti_spark_loop_key,anti-spark loop key,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_voltage_regulation_5_v_bec_regulator,power_distribution_voltage_regulation_5_v_bec_regulator,5_v_bec_regulator,5 V BEC regulator,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_voltage_regulation_12_v_payload_regulator,power_distribution_voltage_regulation_12_v_payload_regulator,12_v_payload_regulator,12 V payload regulator,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_voltage_regulation_lc_noise_filter,power_distribution_voltage_regulation_lc_noise_filter,lc_noise_filter,LC noise filter,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_voltage_regulation_rail_status_led,power_distribution_voltage_regulation_rail_status_led,rail_status_led,rail status LED,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_wiring_harness_silicone_power_lead_set,power_distribution_wiring_harness_silicone_power_lead_set,silicone_power_lead_set,silicone power lead set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
