batchId,batchSequence,batchKind,batchTitle,batchStatus,itemId,closureRowId,action,priority,status,componentWordId,description,searchTerms,requiredEvidence,acceptanceCriteria,rejectionCriteria,targetOutcome,blocksProcurement,sourceArtifacts
sourcing-batch:2:critical_source_collection,2,critical_source_collection,Collect Critical Source Evidence,active,critical_source_collection:11:gnss_ins_navigation_unit,bom-close:sensing_instrumentation_navigation_suite_gnss_ins_navigation_unit,collect_source_evidence,blocker,ready,gnss_ins_navigation_unit,GNSS INS navigation unit,GNSS INS navigation unit; GNSS INS navigation unit manufacturer part number; GNSS INS navigation unit catalogue price GBP; GNSS INS navigation unit datasheet; GNSS INS navigation unit HAPS; GNSS INS navigation unit solar electric aircraft,supplierName; manufacturer; mpn; unitCostGbp; evidence.ref; evidence.quote; retrievedAt,"Sourcing admission accepts the row.; BoM provenance manifest shows supplier, manufacturer, MPN and unit cost as source_backed.; BoM evidence trace leaves critical_unsourced/rejected_evidence for this line.",LLM-estimated supplier/manufacturer/MPN/cost.; benchmark average without source evidence.; test-fixture:// source used as production evidence.; placeholder URL or stale retrieval timestamp.,source evidence admitted,yes,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.source-reference-quality-gate.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:2:critical_source_collection,2,critical_source_collection,Collect Critical Source Evidence,active,critical_source_collection:12:high_aspect_ratio_wing_structure,bom-close:structure_containment_wing_primary_structure_high_aspect_ratio_wing_structure,collect_source_evidence,blocker,ready,high_aspect_ratio_wing_structure,High-aspect-ratio wing structure,High-aspect-ratio wing structure; High-aspect-ratio wing structure manufacturer part number; High-aspect-ratio wing structure catalogue price GBP; High-aspect-ratio wing structure datasheet; High-aspect-ratio wing structure HAPS; High-aspect-ratio wing structure solar electric aircraft,supplierName; manufacturer; mpn; unitCostGbp; evidence.ref; evidence.quote; retrievedAt,"Sourcing admission accepts the row.; BoM provenance manifest shows supplier, manufacturer, MPN and unit cost as source_backed.; BoM evidence trace leaves critical_unsourced/rejected_evidence for this line.",LLM-estimated supplier/manufacturer/MPN/cost.; benchmark average without source evidence.; test-fixture:// source used as production evidence.; placeholder URL or stale retrieval timestamp.,source evidence admitted,yes,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.source-reference-quality-gate.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:1:control_linkage_rod_set,bom-close:actuation_kinematics_control_surface_actuation_control_linkage_rod_set,defer_candidate_sourcing,minor,deferred,control_linkage_rod_set,control linkage rod set,control linkage rod set; control linkage rod set manufacturer part number; control linkage rod set catalogue price GBP; control linkage rod set datasheet; control linkage rod set HAPS; control linkage rod set solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:2:low_temperature_servo_actuator,bom-close:actuation_kinematics_control_surface_actuation_low_temperature_servo_actuator,defer_candidate_sourcing,minor,deferred,low_temperature_servo_actuator,low-temperature servo actuator,low-temperature servo actuator; low-temperature servo actuator manufacturer part number; low-temperature servo actuator catalogue price GBP; low-temperature servo actuator datasheet; low-temperature servo actuator HAPS; low-temperature servo actuator solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:3:servo_heater_trace,bom-close:actuation_kinematics_control_surface_actuation_servo_heater_trace,defer_candidate_sourcing,minor,deferred,servo_heater_trace,servo heater trace,servo heater trace; servo heater trace manufacturer part number; servo heater trace catalogue price GBP; servo heater trace datasheet; servo heater trace HAPS; servo heater trace solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:4:surface_position_sensor,bom-close:actuation_kinematics_control_surface_actuation_surface_position_sensor,defer_candidate_sourcing,minor,deferred,surface_position_sensor,surface position sensor,surface position sensor; surface position sensor manufacturer part number; surface position sensor catalogue price GBP; surface position sensor datasheet; surface position sensor HAPS; surface position sensor solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:5:high_altitude_propeller_set,bom-close:actuation_kinematics_electric_propulsion_pods_high_altitude_propeller_set,defer_candidate_sourcing,minor,deferred,high_altitude_propeller_set,high-altitude propeller set,high-altitude propeller set; high-altitude propeller set manufacturer part number; high-altitude propeller set catalogue price GBP; high-altitude propeller set datasheet; high-altitude propeller set HAPS; high-altitude propeller set solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:6:motor_controller_module,bom-close:actuation_kinematics_electric_propulsion_pods_motor_controller_module,defer_candidate_sourcing,minor,deferred,motor_controller_module,motor controller module,motor controller module; motor controller module manufacturer part number; motor controller module catalogue price GBP; motor controller module datasheet; motor controller module HAPS; motor controller module solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:7:propulsion_pod_fairing,bom-close:actuation_kinematics_electric_propulsion_pods_propulsion_pod_fairing,defer_candidate_sourcing,minor,deferred,propulsion_pod_fairing,propulsion pod fairing,propulsion pod fairing; propulsion pod fairing manufacturer part number; propulsion pod fairing catalogue price GBP; propulsion pod fairing datasheet; propulsion pod fairing HAPS; propulsion pod fairing solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:8:airspeed_setpoint_manager,bom-close:actuation_kinematics_station_keeping_trim_airspeed_setpoint_manager,defer_candidate_sourcing,minor,deferred,airspeed_setpoint_manager,airspeed setpoint manager,airspeed setpoint manager; airspeed setpoint manager manufacturer part number; airspeed setpoint manager catalogue price GBP; airspeed setpoint manager datasheet; airspeed setpoint manager HAPS; airspeed setpoint manager solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:9:gust_load_estimator,bom-close:actuation_kinematics_station_keeping_trim_gust_load_estimator,defer_candidate_sourcing,minor,deferred,gust_load_estimator,gust load estimator,gust load estimator; gust load estimator manufacturer part number; gust load estimator catalogue price GBP; gust load estimator datasheet; gust load estimator HAPS; gust load estimator solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:10:propulsion_calibration_record,bom-close:actuation_kinematics_station_keeping_trim_propulsion_calibration_record,defer_candidate_sourcing,minor,deferred,propulsion_calibration_record,propulsion calibration record,propulsion calibration record; propulsion calibration record manufacturer part number; propulsion calibration record catalogue price GBP; propulsion calibration record datasheet; propulsion calibration record HAPS; propulsion calibration record solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:11:trim_schedule_table,bom-close:actuation_kinematics_station_keeping_trim_trim_schedule_table,defer_candidate_sourcing,minor,deferred,trim_schedule_table,trim schedule table,trim schedule table; trim schedule table manufacturer part number; trim schedule table catalogue price GBP; trim schedule table datasheet; trim schedule table HAPS; trim schedule table solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:12:payload_duty_cycle_controller,bom-close:control_compute_communication_energy_aware_autonomy_payload_duty_cycle_controller,defer_candidate_sourcing,minor,deferred,payload_duty_cycle_controller,payload duty-cycle controller,payload duty-cycle controller; payload duty-cycle controller manufacturer part number; payload duty-cycle controller catalogue price GBP; payload duty-cycle controller datasheet; payload duty-cycle controller HAPS; payload duty-cycle controller solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:13:return_corridor_manager,bom-close:control_compute_communication_energy_aware_autonomy_return_corridor_manager,defer_candidate_sourcing,minor,deferred,return_corridor_manager,return corridor manager,return corridor manager; return corridor manager manufacturer part number; return corridor manager catalogue price GBP; return corridor manager datasheet; return corridor manager HAPS; return corridor manager solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:14:solar_forecast_model,bom-close:control_compute_communication_energy_aware_autonomy_solar_forecast_model,defer_candidate_sourcing,minor,deferred,solar_forecast_model,solar forecast model,solar forecast model; solar forecast model manufacturer part number; solar forecast model catalogue price GBP; solar forecast model datasheet; solar forecast model HAPS; solar forecast model solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:15:wind_field_route_planner,bom-close:control_compute_communication_energy_aware_autonomy_wind_field_route_planner,defer_candidate_sourcing,minor,deferred,wind_field_route_planner,wind field route planner,wind field route planner; wind field route planner manufacturer part number; wind field route planner catalogue price GBP; wind field route planner datasheet; wind field route planner HAPS; wind field route planner solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:16:autopilot_io_board,bom-close:control_compute_communication_flight_control_computer_autopilot_io_board,defer_candidate_sourcing,minor,deferred,autopilot_io_board,autopilot IO board,autopilot IO board; autopilot IO board manufacturer part number; autopilot IO board catalogue price GBP; autopilot IO board datasheet; autopilot IO board HAPS; autopilot IO board solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:17:flight_software_image,bom-close:control_compute_communication_flight_control_computer_flight_software_image,defer_candidate_sourcing,minor,deferred,flight_software_image,flight software image,flight software image; flight software image manufacturer part number; flight software image catalogue price GBP; flight software image datasheet; flight software image HAPS; flight software image solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:18:watchdog_supervisor,bom-close:control_compute_communication_flight_control_computer_watchdog_supervisor,defer_candidate_sourcing,minor,deferred,watchdog_supervisor,watchdog supervisor,watchdog supervisor; watchdog supervisor manufacturer part number; watchdog supervisor catalogue price GBP; watchdog supervisor datasheet; watchdog supervisor HAPS; watchdog supervisor solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:19:command_authentication_module,bom-close:control_compute_communication_ground_command_link_command_authentication_module,defer_candidate_sourcing,minor,deferred,command_authentication_module,command authentication module,command authentication module; command authentication module manufacturer part number; command authentication module catalogue price GBP; command authentication module datasheet; command authentication module HAPS; command authentication module solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:20:mission_log_recorder,bom-close:control_compute_communication_ground_command_link_mission_log_recorder,defer_candidate_sourcing,minor,deferred,mission_log_recorder,mission log recorder,mission log recorder; mission log recorder manufacturer part number; mission log recorder catalogue price GBP; mission log recorder datasheet; mission log recorder HAPS; mission log recorder solar electric aircraft,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
