id,sequence,kind,priority,status,subjectId,scope,issue,acquisitionTarget,requiredFields,disallowedEvidence,intakeArtifacts,acceptanceCriteria,blocksBom,blocksPublish
acquire:11:sourcing:iso_15118_plc_modem,11,sourcing,blocker,ready_for_intake,iso_15118_plc_modem,ISO 15118 PLC modem,Required class-critical line must be sourced before BoM can pass.,supplier_catalogue_or_quote,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,LLM-estimated cost; benchmark average without supplier evidence; class-pack default; test-fixture:// source,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv,Sourcing admission accepts the row.; BoM ledger carries supplier/manufacturer/MPN/cost only from admitted evidence.; BoM provenance manifest shows source_backed for claimed fields.,yes,yes
acquire:12:sourcing:ocpp_communications_gateway,12,sourcing,blocker,ready_for_intake,ocpp_communications_gateway,OCPP communications gateway,Required class-critical line must be sourced before BoM can pass.,supplier_catalogue_or_quote,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,LLM-estimated cost; benchmark average without supplier evidence; class-pack default; test-fixture:// source,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv,Sourcing admission accepts the row.; BoM ledger carries supplier/manufacturer/MPN/cost only from admitted evidence.; BoM provenance manifest shows source_backed for claimed fields.,yes,yes
acquire:13:sourcing:insulation_monitoring_device,13,sourcing,blocker,ready_for_intake,insulation_monitoring_device,Insulation monitoring device,Required class-critical line must be sourced before BoM can pass.,supplier_catalogue_or_quote,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,LLM-estimated cost; benchmark average without supplier evidence; class-pack default; test-fixture:// source,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv,Sourcing admission accepts the row.; BoM ledger carries supplier/manufacturer/MPN/cost only from admitted evidence.; BoM provenance manifest shows source_backed for claimed fields.,yes,yes
acquire:14:sourcing:cooling_loop_assembly,14,sourcing,blocker,ready_for_intake,cooling_loop_assembly,Cooling loop assembly,Required class-critical line must be sourced before BoM can pass.,supplier_catalogue_or_quote,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,LLM-estimated cost; benchmark average without supplier evidence; class-pack default; test-fixture:// source,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv,Sourcing admission accepts the row.; BoM ledger carries supplier/manufacturer/MPN/cost only from admitted evidence.; BoM provenance manifest shows source_backed for claimed fields.,yes,yes
acquire:15:sourcing:emergency_stop_and_safety_interlock_set,15,sourcing,blocker,ready_for_intake,emergency_stop_and_safety_interlock_set,Emergency stop and safety interlock set,Required class-critical line must be sourced before BoM can pass.,supplier_catalogue_or_quote,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,LLM-estimated cost; benchmark average without supplier evidence; class-pack default; test-fixture:// source,*.sourcing-intake-template.csv; *.sourcing-pack.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv,Sourcing admission accepts the row.; BoM ledger carries supplier/manufacturer/MPN/cost only from admitted evidence.; BoM provenance manifest shows source_backed for claimed fields.,yes,yes
acquire:16:verification:design_review:power_distribution,16,verification,major,ready_for_intake,design_review:power_distribution,AC Input And DC Output Distribution,Review AC Input And DC Output Distribution architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:17:verification:calculation:power_distribution,17,verification,major,ready_for_intake,calculation:power_distribution,AC Input And DC Output Distribution,Verify AC Input And DC Output Distribution requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:18:verification:design_review:energy_conversion_transduction,18,verification,major,ready_for_intake,design_review:energy_conversion_transduction,Power Conversion Stack,Review Power Conversion Stack architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:19:verification:calculation:energy_conversion_transduction,19,verification,major,ready_for_intake,calculation:energy_conversion_transduction,Power Conversion Stack,Verify Power Conversion Stack requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:20:verification:design_review:charging_connector_interface,20,verification,major,ready_for_intake,design_review:charging_connector_interface,Vehicle Charging Interface,Review Vehicle Charging Interface architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:21:verification:calculation:charging_connector_interface,21,verification,major,ready_for_intake,calculation:charging_connector_interface,Vehicle Charging Interface,Verify Vehicle Charging Interface requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:22:verification:design_review:control_compute_communication,22,verification,major,ready_for_intake,design_review:control_compute_communication,Control Compute Communication,Review Control Compute Communication architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:23:verification:design_review:sensing_instrumentation,23,verification,major,ready_for_intake,design_review:sensing_instrumentation,Metering And Electrical Sensing,Review Metering And Electrical Sensing architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:24:verification:design_review:environmental_interface,24,verification,major,ready_for_intake,design_review:environmental_interface,Thermal And Environmental Interface,Review Thermal And Environmental Interface architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:25:verification:calculation:environmental_interface,25,verification,major,ready_for_intake,calculation:environmental_interface,Thermal And Environmental Interface,Verify Thermal And Environmental Interface requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:26:verification:design_review:structure_containment,26,verification,major,ready_for_intake,design_review:structure_containment,Cabinet Structure And Containment,Review Cabinet Structure And Containment architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:27:verification:design_review:safety_protection,27,verification,major,ready_for_intake,design_review:safety_protection,Safety Protection,Review Safety Protection architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:28:verification:design_review:maintenance_serviceability,28,verification,major,ready_for_intake,design_review:maintenance_serviceability,Maintenance And Commissioning,Review Maintenance And Commissioning architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:29:verification:design_review:hmi_ergonomics,29,verification,major,ready_for_intake,design_review:hmi_ergonomics,User Payment And HMI,Review User Payment And HMI architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:30:verification:interface_review:power_distribution:energy_conversion_transduction:ac_input_bus,30,verification,major,ready_for_intake,interface_review:power_distribution:energy_conversion_transduction:ac_input_bus,AC Input And DC Output Distribution -> Power Conversion Stack,Verify ac_input_bus interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:31:verification:interface_review:energy_conversion_transduction:charging_connector_interface:dc_output_bus,31,verification,major,ready_for_intake,interface_review:energy_conversion_transduction:charging_connector_interface:dc_output_bus,Power Conversion Stack -> Vehicle Charging Interface,Verify dc_output_bus interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:32:verification:interface_review:control_compute_communication:charging_connector_interface:iso15118_plc,32,verification,major,ready_for_intake,interface_review:control_compute_communication:charging_connector_interface:iso15118_plc,Control Compute Communication -> Vehicle Charging Interface,Verify iso15118_plc interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:33:verification:interface_review:control_compute_communication:energy_conversion_transduction:control_bus,33,verification,major,ready_for_intake,interface_review:control_compute_communication:energy_conversion_transduction:control_bus,Control Compute Communication -> Power Conversion Stack,Verify control_bus interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:34:verification:interface_review:sensing_instrumentation:control_compute_communication:metering_bus,34,verification,major,ready_for_intake,interface_review:sensing_instrumentation:control_compute_communication:metering_bus,Metering And Electrical Sensing -> Control Compute Communication,Verify metering_bus interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:35:verification:interface_review:environmental_interface:energy_conversion_transduction:coolant_loop,35,verification,major,ready_for_intake,interface_review:environmental_interface:energy_conversion_transduction:coolant_loop,Thermal And Environmental Interface -> Power Conversion Stack,Verify coolant_loop interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:36:verification:compliance_review:IEC-61851,36,verification,major,ready_for_intake,compliance_review:IEC-61851,System Compliance,Plan evidence for IEC-61851,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:37:verification:compliance_review:IEC-62196-3,37,verification,major,ready_for_intake,compliance_review:IEC-62196-3,System Compliance,Plan evidence for IEC-62196-3,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:38:verification:compliance_review:ISO-15118,38,verification,major,ready_for_intake,compliance_review:ISO-15118,System Compliance,Plan evidence for ISO-15118,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:39:verification:compliance_review:OCPP-1.6J/2.0.1,39,verification,major,ready_for_intake,compliance_review:OCPP-1.6J/2.0.1,System Compliance,Plan evidence for OCPP-1.6J/2.0.1,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:40:verification:risk_review:1,40,verification,major,ready_for_intake,risk_review:1,System Risk Register,Review risk control for DC output fault or insulation failure,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:41:verification:risk_review:2,41,verification,major,ready_for_intake,risk_review:2,System Risk Register,Review risk control for Connector overheating at high current,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:42:verification:risk_review:3,42,verification,major,ready_for_intake,risk_review:3,System Risk Register,Review risk control for Backend or payment outage stops sessions,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
