id,sequence,action,status,priority,lineId,componentWordId,description,traceStatus,requiredEvidence,intakeArtifacts,acceptanceCriteria,rejectionCriteria,blocksCandidateDisplay,blocksPricedReview,blocksProcurement,requiredAction
bom-close:sensing_instrumentation_payload_sensor_bay_forward_sonar_payload,11,collect_source_evidence,ready,blocker,sensing_instrumentation_payload_sensor_bay_forward_sonar_payload,forward_sonar_payload,Forward sonar payload,critical_unsourced,supplierName; manufacturer; mpn; unitCostGbp; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.source-reference-quality-gate.csv; *.bom-evidence-trace.csv,"Sourcing admission accepts the row.; BoM provenance manifest shows supplier, manufacturer, MPN and unit cost as source_backed.; BoM evidence trace leaves critical_unsourced/rejected_evidence for this line.",LLM-estimated supplier/manufacturer/MPN/cost.; benchmark average without source evidence.; test-fixture:// source used as production evidence.; placeholder URL or stale retrieval timestamp.,no,yes,yes,Collect admissible source evidence for this critical line before BoM can pass.
bom-close:structure_containment_pressure_hull_shell_pressure_hull,12,collect_source_evidence,ready,blocker,structure_containment_pressure_hull_shell_pressure_hull,pressure_hull,Pressure hull,critical_unsourced,supplierName; manufacturer; mpn; unitCostGbp; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.source-reference-quality-gate.csv; *.bom-evidence-trace.csv,"Sourcing admission accepts the row.; BoM provenance manifest shows supplier, manufacturer, MPN and unit cost as source_backed.; BoM evidence trace leaves critical_unsourced/rejected_evidence for this line.",LLM-estimated supplier/manufacturer/MPN/cost.; benchmark average without source evidence.; test-fixture:// source used as production evidence.; placeholder URL or stale retrieval timestamp.,no,yes,yes,Collect admissible source evidence for this critical line before BoM can pass.
bom-close:actuation_kinematics_drive_electronics_controller_heat_spreader,13,defer_candidate_sourcing,deferred,minor,actuation_kinematics_drive_electronics_controller_heat_spreader,controller_heat_spreader,controller heat spreader,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_drive_electronics_current_sensor_channel_set,14,defer_candidate_sourcing,deferred,minor,actuation_kinematics_drive_electronics_current_sensor_channel_set,current_sensor_channel_set,current sensor channel set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_drive_electronics_thrust_calibration_table,15,defer_candidate_sourcing,deferred,minor,actuation_kinematics_drive_electronics_thrust_calibration_table,thrust_calibration_table,thrust calibration table,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_drive_electronics_thruster_motor_controller_stack,16,defer_candidate_sourcing,deferred,minor,actuation_kinematics_drive_electronics_thruster_motor_controller_stack,thruster_motor_controller_stack,thruster motor controller stack,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_thruster_array_motor_phase_harness,17,defer_candidate_sourcing,deferred,minor,actuation_kinematics_thruster_array_motor_phase_harness,motor_phase_harness,motor phase harness,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_thruster_array_thruster_mounting_bracket,18,defer_candidate_sourcing,deferred,minor,actuation_kinematics_thruster_array_thruster_mounting_bracket,thruster_mounting_bracket,thruster mounting bracket,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_thruster_array_thruster_nozzle_guard,19,defer_candidate_sourcing,deferred,minor,actuation_kinematics_thruster_array_thruster_nozzle_guard,thruster_nozzle_guard,thruster nozzle guard,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_trim_surfaces_adjustable_trim_fin,20,defer_candidate_sourcing,deferred,minor,actuation_kinematics_trim_surfaces_adjustable_trim_fin,adjustable_trim_fin,adjustable trim fin,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_trim_surfaces_ballast_trim_block,21,defer_candidate_sourcing,deferred,minor,actuation_kinematics_trim_surfaces_ballast_trim_block,ballast_trim_block,ballast trim block,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_trim_surfaces_roll_trim_screw_set,22,defer_candidate_sourcing,deferred,minor,actuation_kinematics_trim_surfaces_roll_trim_screw_set,roll_trim_screw_set,roll trim screw set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_trim_surfaces_tow_tank_trim_mark,23,defer_candidate_sourcing,deferred,minor,actuation_kinematics_trim_surfaces_tow_tank_trim_mark,tow_tank_trim_mark,tow-tank trim mark,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_acoustic_communications_acoustic_isolation_pad,24,defer_candidate_sourcing,deferred,minor,control_compute_communication_acoustic_communications_acoustic_isolation_pad,acoustic_isolation_pad,acoustic isolation pad,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_acoustic_communications_acoustic_transducer_mount,25,defer_candidate_sourcing,deferred,minor,control_compute_communication_acoustic_communications_acoustic_transducer_mount,acoustic_transducer_mount,acoustic transducer mount,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_acoustic_communications_surface_command_protocol_adapter,26,defer_candidate_sourcing,deferred,minor,control_compute_communication_acoustic_communications_surface_command_protocol_adapter,surface_command_protocol_adapter,surface command protocol adapter,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_mission_computer_stack_mission_data_recorder,27,defer_candidate_sourcing,deferred,minor,control_compute_communication_mission_computer_stack_mission_data_recorder,mission_data_recorder,mission data recorder,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_mission_computer_stack_real_time_control_board,28,defer_candidate_sourcing,deferred,minor,control_compute_communication_mission_computer_stack_real_time_control_board,real_time_control_board,real-time control board,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_mission_computer_stack_watchdog_supervisor_module,29,defer_candidate_sourcing,deferred,minor,control_compute_communication_mission_computer_stack_watchdog_supervisor_module,watchdog_supervisor_module,watchdog supervisor module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_software_health_management_configuration_backup_storage,30,defer_candidate_sourcing,deferred,minor,control_compute_communication_software_health_management_configuration_backup_storage,configuration_backup_storage,configuration backup storage,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_software_health_management_debug_service_port,31,defer_candidate_sourcing,deferred,minor,control_compute_communication_software_health_management_debug_service_port,debug_service_port,debug service port,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_software_health_management_failsafe_state_machine,32,defer_candidate_sourcing,deferred,minor,control_compute_communication_software_health_management_failsafe_state_machine,failsafe_state_machine,failsafe state machine,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_software_health_management_time_sync_module,33,defer_candidate_sourcing,deferred,minor,control_compute_communication_software_health_management_time_sync_module,time_sync_module,time sync module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_charging_interface_battery_vent_inspection_plug,34,defer_candidate_sourcing,deferred,minor,energy_storage_source_charging_interface_battery_vent_inspection_plug,battery_vent_inspection_plug,battery vent inspection plug,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_charging_interface_charge_interlock_plug,35,defer_candidate_sourcing,deferred,minor,energy_storage_source_charging_interface_charge_interlock_plug,charge_interlock_plug,charge interlock plug,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_charging_interface_shore_charger_adapter,36,defer_candidate_sourcing,deferred,minor,energy_storage_source_charging_interface_shore_charger_adapter,shore_charger_adapter,shore charger adapter,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_charging_interface_state_of_charge_display_puck,37,defer_candidate_sourcing,deferred,minor,energy_storage_source_charging_interface_state_of_charge_display_puck,state_of_charge_display_puck,state-of-charge display puck,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_energy_monitoring_battery_telemetry_isolator,38,defer_candidate_sourcing,deferred,minor,energy_storage_source_energy_monitoring_battery_telemetry_isolator,battery_telemetry_isolator,battery telemetry isolator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_energy_monitoring_coulomb_counter_module,39,defer_candidate_sourcing,deferred,minor,energy_storage_source_energy_monitoring_coulomb_counter_module,coulomb_counter_module,coulomb counter module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_energy_monitoring_energy_reserve_indicator,40,defer_candidate_sourcing,deferred,minor,energy_storage_source_energy_monitoring_energy_reserve_indicator,energy_reserve_indicator,energy reserve indicator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_energy_monitoring_pack_temperature_sensor_strip,41,defer_candidate_sourcing,deferred,minor,energy_storage_source_energy_monitoring_pack_temperature_sensor_strip,pack_temperature_sensor_strip,pack temperature sensor strip,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_subsea_battery_pack_battery_management_board,42,defer_candidate_sourcing,deferred,minor,energy_storage_source_subsea_battery_pack_battery_management_board,battery_management_board,battery management board,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_subsea_battery_pack_pack_isolation_fuse,43,defer_candidate_sourcing,deferred,minor,energy_storage_source_subsea_battery_pack_pack_isolation_fuse,pack_isolation_fuse,pack isolation fuse,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_subsea_battery_pack_pressure_rated_battery_enclosure,44,defer_candidate_sourcing,deferred,minor,energy_storage_source_subsea_battery_pack_pressure_rated_battery_enclosure,pressure_rated_battery_enclosure,pressure-rated battery enclosure,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_buoyancy_trim_ballast_rail,45,defer_candidate_sourcing,deferred,minor,environmental_interface_buoyancy_trim_ballast_rail,ballast_rail,ballast rail,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_buoyancy_trim_buoyancy_calibration_tag,46,defer_candidate_sourcing,deferred,minor,environmental_interface_buoyancy_trim_buoyancy_calibration_tag,buoyancy_calibration_tag,buoyancy calibration tag,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_buoyancy_trim_field_trim_worksheet,47,defer_candidate_sourcing,deferred,minor,environmental_interface_buoyancy_trim_field_trim_worksheet,field_trim_worksheet,field trim worksheet,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
