batchId,batchSequence,batchKind,batchTitle,batchStatus,itemId,closureRowId,action,priority,status,componentWordId,description,searchTerms,requiredEvidence,acceptanceCriteria,rejectionCriteria,targetOutcome,blocksProcurement,sourceArtifacts
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:8:propeller_hub_adapter,bom-close:actuation_kinematics_propeller_sets_propeller_hub_adapter,defer_candidate_sourcing,minor,deferred,propeller_hub_adapter,propeller hub adapter,propeller hub adapter; propeller hub adapter manufacturer part number; propeller hub adapter catalogue price GBP; propeller hub adapter datasheet; propeller hub adapter UAV; propeller hub adapter lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:9:propeller_lock_nut,bom-close:actuation_kinematics_propeller_sets_propeller_lock_nut,defer_candidate_sourcing,minor,deferred,propeller_lock_nut,propeller lock nut,propeller lock nut; propeller lock nut manufacturer part number; propeller lock nut catalogue price GBP; propeller lock nut datasheet; propeller lock nut UAV; propeller lock nut lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:10:spare_propeller_pouch,bom-close:actuation_kinematics_propeller_sets_spare_propeller_pouch,defer_candidate_sourcing,minor,deferred,spare_propeller_pouch,spare propeller pouch,spare propeller pouch; spare propeller pouch manufacturer part number; spare propeller pouch catalogue price GBP; spare propeller pouch datasheet; spare propeller pouch UAV; spare propeller pouch lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:11:barometer_foam_cover,bom-close:control_compute_communication_flight_controller_stack_barometer_foam_cover,defer_candidate_sourcing,minor,deferred,barometer_foam_cover,barometer foam cover,barometer foam cover; barometer foam cover manufacturer part number; barometer foam cover catalogue price GBP; barometer foam cover datasheet; barometer foam cover UAV; barometer foam cover lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:12:failsafe_firmware_profile,bom-close:control_compute_communication_flight_controller_stack_failsafe_firmware_profile,defer_candidate_sourcing,minor,deferred,failsafe_firmware_profile,failsafe firmware profile,failsafe firmware profile; failsafe firmware profile manufacturer part number; failsafe firmware profile catalogue price GBP; failsafe firmware profile datasheet; failsafe firmware profile UAV; failsafe firmware profile lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:13:imu_vibration_isolation_mount,bom-close:control_compute_communication_flight_controller_stack_imu_vibration_isolation_mount,defer_candidate_sourcing,minor,deferred,imu_vibration_isolation_mount,IMU vibration isolation mount,IMU vibration isolation mount; IMU vibration isolation mount manufacturer part number; IMU vibration isolation mount catalogue price GBP; IMU vibration isolation mount datasheet; IMU vibration isolation mount UAV; IMU vibration isolation mount lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:14:sd_card_flight_logger,bom-close:control_compute_communication_flight_controller_stack_sd_card_flight_logger,defer_candidate_sourcing,minor,deferred,sd_card_flight_logger,SD card flight logger,SD card flight logger; SD card flight logger manufacturer part number; SD card flight logger catalogue price GBP; SD card flight logger datasheet; SD card flight logger UAV; SD card flight logger lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:15:antenna_diversity_mount,bom-close:control_compute_communication_radio_navigation_link_antenna_diversity_mount,defer_candidate_sourcing,minor,deferred,antenna_diversity_mount,antenna diversity mount,antenna diversity mount; antenna diversity mount manufacturer part number; antenna diversity mount catalogue price GBP; antenna diversity mount datasheet; antenna diversity mount UAV; antenna diversity mount lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:16:gnss_antenna_mast,bom-close:control_compute_communication_radio_navigation_link_gnss_antenna_mast,defer_candidate_sourcing,minor,deferred,gnss_antenna_mast,GNSS antenna mast,GNSS antenna mast; GNSS antenna mast manufacturer part number; GNSS antenna mast catalogue price GBP; GNSS antenna mast datasheet; GNSS antenna mast UAV; GNSS antenna mast lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:17:rc_receiver,bom-close:control_compute_communication_radio_navigation_link_rc_receiver,defer_candidate_sourcing,minor,deferred,rc_receiver,RC receiver,RC receiver; RC receiver manufacturer part number; RC receiver catalogue price GBP; RC receiver datasheet; RC receiver UAV; RC receiver lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:18:telemetry_radio_module,bom-close:control_compute_communication_radio_navigation_link_telemetry_radio_module,defer_candidate_sourcing,minor,deferred,telemetry_radio_module,telemetry radio module,telemetry radio module; telemetry radio module manufacturer part number; telemetry radio module catalogue price GBP; telemetry radio module datasheet; telemetry radio module UAV; telemetry radio module lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:19:hdmi_micro_cable,bom-close:control_compute_communication_video_downlink_hdmi_micro_cable,defer_candidate_sourcing,minor,deferred,hdmi_micro_cable,HDMI micro cable,HDMI micro cable; HDMI micro cable manufacturer part number; HDMI micro cable catalogue price GBP; HDMI micro cable datasheet; HDMI micro cable UAV; HDMI micro cable lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:20:low_latency_video_transmitter,bom-close:control_compute_communication_video_downlink_low_latency_video_transmitter,defer_candidate_sourcing,minor,deferred,low_latency_video_transmitter,low-latency video transmitter,low-latency video transmitter; low-latency video transmitter manufacturer part number; low-latency video transmitter catalogue price GBP; low-latency video transmitter datasheet; low-latency video transmitter UAV; low-latency video transmitter lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:21:video_antenna_pair,bom-close:control_compute_communication_video_downlink_video_antenna_pair,defer_candidate_sourcing,minor,deferred,video_antenna_pair,video antenna pair,video antenna pair; video antenna pair manufacturer part number; video antenna pair catalogue price GBP; video antenna pair datasheet; video antenna pair UAV; video antenna pair lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:22:video_power_filter,bom-close:control_compute_communication_video_downlink_video_power_filter,defer_candidate_sourcing,minor,deferred,video_power_filter,video power filter,video power filter; video power filter manufacturer part number; video power filter catalogue price GBP; video power filter datasheet; video power filter UAV; video power filter lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:23:balance_charge_harness,bom-close:energy_storage_source_charging_interface_balance_charge_harness,defer_candidate_sourcing,minor,deferred,balance_charge_harness,balance charge harness,balance charge harness; balance charge harness manufacturer part number; balance charge harness catalogue price GBP; balance charge harness datasheet; balance charge harness UAV; balance charge harness lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:24:charging_cradle,bom-close:energy_storage_source_charging_interface_charging_cradle,defer_candidate_sourcing,minor,deferred,charging_cradle,charging cradle,charging cradle; charging cradle manufacturer part number; charging cradle catalogue price GBP; charging cradle datasheet; charging cradle UAV; charging cradle lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:25:pack_id_label,bom-close:energy_storage_source_charging_interface_pack_id_label,defer_candidate_sourcing,minor,deferred,pack_id_label,pack ID label,pack ID label; pack ID label manufacturer part number; pack ID label catalogue price GBP; pack ID label datasheet; pack ID label UAV; pack ID label lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:26:transport_storage_case_insert,bom-close:energy_storage_source_charging_interface_transport_storage_case_insert,defer_candidate_sourcing,minor,deferred,transport_storage_case_insert,transport storage case insert,transport storage case insert; transport storage case insert manufacturer part number; transport storage case insert catalogue price GBP; transport storage case insert datasheet; transport storage case insert UAV; transport storage case insert lightweight drone,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
