id,kind,priority,status,scope,reviewerQuestion,evidenceRequired,acceptanceCriteria,linkedModuleIds,linkedSubModuleIds,linkedComponentWordIds,linkedRequirementIds,linkedInterfaceIds,linkedCalculationIds,blockers
assumption_resolution:component:power_distribution_ac_input_switchgear_ac_input_breaker_and_spd,assumption_resolution,major,needs_review,AC input breaker and SPD,"Can the AC input breaker and SPD assumption be accepted for architecture review, or must it be replaced with evidence?","Admit supplier, manufacturer, MPN where applicable, unit cost, lead time and evidence reference through sourcing intake.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",power_distribution,,ac_input_breaker_and_spd,,,,
assumption_resolution:component:power_distribution_billing_metering_branch_mid_energy_meter,assumption_resolution,major,needs_review,MID energy meter,"Can the MID energy meter assumption be accepted for architecture review, or must it be replaced with evidence?","Admit supplier, manufacturer, MPN where applicable, unit cost, lead time and evidence reference through sourcing intake.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",power_distribution; sensing_instrumentation,,mid_energy_meter,,,,
assumption_resolution:component:power_distribution_dc_output_switchgear_dc_output_contactor_set,assumption_resolution,major,needs_review,DC output contactor set,"Can the DC output contactor set assumption be accepted for architecture review, or must it be replaced with evidence?","Admit supplier, manufacturer, MPN where applicable, unit cost, lead time and evidence reference through sourcing intake.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",power_distribution,,dc_output_contactor_set,,,,
assumption_resolution:component:safety_protection_dc_fault_protection_insulation_monitoring_device,assumption_resolution,major,needs_review,Insulation monitoring device,"Can the Insulation monitoring device assumption be accepted for architecture review, or must it be replaced with evidence?","Admit supplier, manufacturer, MPN where applicable, unit cost, lead time and evidence reference through sourcing intake.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",sensing_instrumentation; safety_protection,,insulation_monitoring_device,,,,
assumption_resolution:component:safety_protection_emergency_stop_chain_emergency_stop_and_safety_interlock_set,assumption_resolution,major,needs_review,Emergency stop and safety interlock set,"Can the Emergency stop and safety interlock set assumption be accepted for architecture review, or must it be replaced with evidence?","Admit supplier, manufacturer, MPN where applicable, unit cost, lead time and evidence reference through sourcing intake.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",safety_protection,,emergency_stop_and_safety_interlock_set,,,,
assumption_resolution:component:sensing_instrumentation_energy_metering_mid_energy_meter,assumption_resolution,major,needs_review,MID energy meter,"Can the MID energy meter assumption be accepted for architecture review, or must it be replaced with evidence?","Admit supplier, manufacturer, MPN where applicable, unit cost, lead time and evidence reference through sourcing intake.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",power_distribution; sensing_instrumentation,,mid_energy_meter,,,,
assumption_resolution:component:sensing_instrumentation_insulation_fault_detection_insulation_monitoring_device,assumption_resolution,major,needs_review,Insulation monitoring device,"Can the Insulation monitoring device assumption be accepted for architecture review, or must it be replaced with evidence?","Admit supplier, manufacturer, MPN where applicable, unit cost, lead time and evidence reference through sourcing intake.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",sensing_instrumentation; safety_protection,,insulation_monitoring_device,,,,
assumption_resolution:interface:control_compute_communication:charging_connector_interface:iso15118_plc,assumption_resolution,major,needs_review,control_compute_communication -> charging_connector_interface,"Can the control_compute_communication -> charging_connector_interface assumption be accepted for architecture review, or must it be replaced with evidence?","Review the interface carrier, direction, capacity, safety margin and failure mode before detailed design or sourcing.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",,,,,iso15118_plc,,
assumption_resolution:interface:control_compute_communication:energy_conversion_transduction:control_bus,assumption_resolution,major,needs_review,control_compute_communication -> energy_conversion_transduction,"Can the control_compute_communication -> energy_conversion_transduction assumption be accepted for architecture review, or must it be replaced with evidence?","Review the interface carrier, direction, capacity, safety margin and failure mode before detailed design or sourcing.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",,,,,control_bus,,
assumption_resolution:interface:energy_conversion_transduction:charging_connector_interface:dc_output_bus,assumption_resolution,major,needs_review,energy_conversion_transduction -> charging_connector_interface,"Can the energy_conversion_transduction -> charging_connector_interface assumption be accepted for architecture review, or must it be replaced with evidence?","Review the interface carrier, direction, capacity, safety margin and failure mode before detailed design or sourcing.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",,,,,dc_output_bus,,
assumption_resolution:interface:environmental_interface:energy_conversion_transduction:coolant_loop,assumption_resolution,major,needs_review,environmental_interface -> energy_conversion_transduction,"Can the environmental_interface -> energy_conversion_transduction assumption be accepted for architecture review, or must it be replaced with evidence?","Review the interface carrier, direction, capacity, safety margin and failure mode before detailed design or sourcing.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",,,,,coolant_loop,,
assumption_resolution:interface:power_distribution:energy_conversion_transduction:ac_input_bus,assumption_resolution,major,needs_review,power_distribution -> energy_conversion_transduction,"Can the power_distribution -> energy_conversion_transduction assumption be accepted for architecture review, or must it be replaced with evidence?","Review the interface carrier, direction, capacity, safety margin and failure mode before detailed design or sourcing.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",,,,,ac_input_bus,,
assumption_resolution:interface:sensing_instrumentation:control_compute_communication:metering_bus,assumption_resolution,major,needs_review,sensing_instrumentation -> control_compute_communication,"Can the sensing_instrumentation -> control_compute_communication assumption be accepted for architecture review, or must it be replaced with evidence?","Review the interface carrier, direction, capacity, safety margin and failure mode before detailed design or sourcing.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",,,,,metering_bus,,
assumption_resolution:metric:capex_gbp,assumption_resolution,major,needs_review,Estimated CAPEX,"Can the Estimated CAPEX assumption be accepted for architecture review, or must it be replaced with evidence?",Admit source-backed BoM pricing before treating this cost metric as a claim.,"Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",,,,,,,
assumption_resolution:metric:headline_output,assumption_resolution,major,needs_review,Annual energy dispensed,"Can the Annual energy dispensed assumption be accepted for architecture review, or must it be replaced with evidence?","Review the formula, input values and operating envelope before treating this metric as a performance claim.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",,,,,,,
assumption_resolution:metric:opex_annual_gbp,assumption_resolution,major,needs_review,Estimated annual OPEX,"Can the Estimated annual OPEX assumption be accepted for architecture review, or must it be replaced with evidence?",Admit source-backed BoM pricing before treating this cost metric as a claim.,"Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",,,,,,,
assumption_resolution:sanity:evcharger_power_level,assumption_resolution,major,needs_review,DC Charger Power Level,"Can the DC Charger Power Level assumption be accepted for architecture review, or must it be replaced with evidence?","Supply an engineering calculation, reviewer note, test plan or datasheet-backed rationale for this envelope.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",power_distribution; energy_conversion_transduction; charging_connector_interface; environmental_interface,,,dc_power_kw,,,
assumption_resolution:sanity:evcharger_power_safety_chain,assumption_resolution,major,needs_review,Power And Safety Chain,"Can the Power And Safety Chain assumption be accepted for architecture review, or must it be replaced with evidence?","Supply an engineering calculation, reviewer note, test plan or datasheet-backed rationale for this envelope.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",power_distribution; energy_conversion_transduction; charging_connector_interface; environmental_interface,,,dc_power_kw,,,
assumption_resolution:sanity:evcharger_protocol_closure,assumption_resolution,major,needs_review,Vehicle/Backend Protocol Closure,"Can the Vehicle/Backend Protocol Closure assumption be accepted for architecture review, or must it be replaced with evidence?","Supply an engineering calculation, reviewer note, test plan or datasheet-backed rationale for this envelope.","Assumption is explicitly accepted, corrected or rejected by an engineering reviewer. Any rejected assumption creates a design-change action before BoM or cost review. Any sourcing-only assumption remains outside engineering sign-off until source evidence is admitted.",power_distribution; energy_conversion_transduction; charging_connector_interface; environmental_interface,,,dc_power_kw,,,
calculation_envelope:ev_charger_daily_full_power_energy_kwh,calculation_envelope,major,needs_review,EV charger daily full-power energy,"Does the EV charger daily full-power energy calculation support the architecture envelope, or does the concept need revision?","Confirm expected sessions per day, dwell time, grid capacity, charger derating and tariff assumptions.","Inputs match the parsed brief or a named assumption. Formula is appropriate for a first-pass engineering screen. Reviewer either accepts the envelope, supplies corrected inputs or marks the concept for revision.",power_distribution; energy_conversion_transduction; charging_connector_interface; environmental_interface,,,dc_power_kw,,ev_charger_daily_full_power_energy_kwh,
calculation_envelope:ev_charger_800v_current_a,calculation_envelope,major,ready_for_review,EV charger current at 800 V,"Does the EV charger current at 800 V calculation support the architecture envelope, or does the concept need revision?","Confirm output voltage range, cable thermal rating, connector current limit, contactor rating and derating.","Inputs match the parsed brief or a named assumption. Formula is appropriate for a first-pass engineering screen. Reviewer either accepts the envelope, supplies corrected inputs or marks the concept for revision.",power_distribution; energy_conversion_transduction; charging_connector_interface; environmental_interface,,,dc_power_kw,,ev_charger_800v_current_a,
interface_contract:control_compute_communication:charging_connector_interface:iso15118_plc,interface_contract,major,ready_for_review,Control Compute Communication -> Vehicle Charging Interface via iso15118_plc,Is the iso15118_plc interface between Control Compute Communication and Vehicle Charging Interface correctly owned and physically carried?,"Interface-review evidence naming both endpoint owners, carrier submodules, capacity limits and any deferred checks.","Both endpoint modules declare the interface. At least one carrier submodule is named on each endpoint. Capacity, media, protocol or mechanical constraints are identified for the next design pass.",control_compute_communication; charging_connector_interface,protocol_stack; vehicle_communication_frontend,iso_15118_plc_modem; plug_and_charge_certificate_store; charging_session_firmware_image; protocol_debug_header; iso_15118_plc_modem; control_pilot_interface_board; proximity_detection_input; vehicle_comms_isolation_transformer,,iso15118_plc,,Both endpoints expose the required interface through at least one submodule carrier.
interface_contract:control_compute_communication:energy_conversion_transduction:control_bus,interface_contract,major,ready_for_review,Control Compute Communication -> Power Conversion Stack via control_bus,Is the control_bus interface between Control Compute Communication and Power Conversion Stack correctly owned and physically carried?,"Interface-review evidence naming both endpoint owners, carrier submodules, capacity limits and any deferred checks.","Both endpoint modules declare the interface. At least one carrier submodule is named on each endpoint. Capacity, media, protocol or mechanical constraints are identified for the next design pass.",control_compute_communication; energy_conversion_transduction,charge_controller; protocol_stack; rectifier_power_modules; converter_supervision,charge_controller_pcb; safety_io_terminal_block; real_time_clock_module; nonvolatile_event_log_memory; iso_15118_plc_modem; plug_and_charge_certificate_store; charging_session_firmware_image; protocol_debug_header; power_module_stack; power_module_backplane; module_locking_rail; dc_link_capacitor_bank; module_health_monitor_board; heatsink_temperature_probe; fan_coolant_derating_table; firmware_recovery_jumper,,control_bus,,Both endpoints expose the required interface through at least one submodule carrier.
interface_contract:energy_conversion_transduction:charging_connector_interface:dc_output_bus,interface_contract,major,ready_for_review,Power Conversion Stack -> Vehicle Charging Interface via dc_output_bus,Is the dc_output_bus interface between Power Conversion Stack and Vehicle Charging Interface correctly owned and physically carried?,"Interface-review evidence naming both endpoint owners, carrier submodules, capacity limits and any deferred checks.","Both endpoint modules declare the interface. At least one carrier submodule is named on each endpoint. Capacity, media, protocol or mechanical constraints are identified for the next design pass.",energy_conversion_transduction; charging_connector_interface,rectifier_power_modules; output_filtering; ccs2_cable_connector,power_module_stack; power_module_backplane; module_locking_rail; dc_link_capacitor_bank; dc_output_choke; emi_filter_assembly; snubber_network_board; thermal_interface_pad_set; ccs2_liquid_cooled_cable_and_connector; connector_temperature_sensor_pair; proximity_pilot_resistor_set; cable_strain_relief_boot,,dc_output_bus,,Both endpoints expose the required interface through at least one submodule carrier.
interface_contract:environmental_interface:energy_conversion_transduction:coolant_loop,interface_contract,major,ready_for_review,Thermal And Environmental Interface -> Power Conversion Stack via coolant_loop,Is the coolant_loop interface between Thermal And Environmental Interface and Power Conversion Stack correctly owned and physically carried?,"Interface-review evidence naming both endpoint owners, carrier submodules, capacity limits and any deferred checks.","Both endpoint modules declare the interface. At least one carrier submodule is named on each endpoint. Capacity, media, protocol or mechanical constraints are identified for the next design pass.",environmental_interface; energy_conversion_transduction,liquid_cooling_loop; thermal_air_path; rectifier_power_modules; converter_supervision,cooling_loop_assembly; coolant_pump; plate_radiator; coolant_reservoir; cabinet_fan_tray; inlet_filter_mat; exhaust_louvre_assembly; airflow_proving_switch; power_module_stack; power_module_backplane; module_locking_rail; dc_link_capacitor_bank; module_health_monitor_board; heatsink_temperature_probe; fan_coolant_derating_table; firmware_recovery_jumper,,coolant_loop,,Both endpoints expose the required interface through at least one submodule carrier.
interface_contract:power_distribution:energy_conversion_transduction:ac_input_bus,interface_contract,major,ready_for_review,AC Input And DC Output Distribution -> Power Conversion Stack via ac_input_bus,Is the ac_input_bus interface between AC Input And DC Output Distribution and Power Conversion Stack correctly owned and physically carried?,"Interface-review evidence naming both endpoint owners, carrier submodules, capacity limits and any deferred checks.","Both endpoint modules declare the interface. At least one carrier submodule is named on each endpoint. Capacity, media, protocol or mechanical constraints are identified for the next design pass.",power_distribution; energy_conversion_transduction,ac_input_switchgear; rectifier_power_modules,ac_input_breaker_and_spd; lockable_ac_isolator; surge_arrestor_cartridge; input_terminal_shroud; power_module_stack; power_module_backplane; module_locking_rail; dc_link_capacitor_bank,,ac_input_bus,,Both endpoints expose the required interface through at least one submodule carrier.
interface_contract:sensing_instrumentation:control_compute_communication:metering_bus,interface_contract,major,ready_for_review,Metering And Electrical Sensing -> Control Compute Communication via metering_bus,Is the metering_bus interface between Metering And Electrical Sensing and Control Compute Communication correctly owned and physically carried?,"Interface-review evidence naming both endpoint owners, carrier submodules, capacity limits and any deferred checks.","Both endpoint modules declare the interface. At least one carrier submodule is named on each endpoint. Capacity, media, protocol or mechanical constraints are identified for the next design pass.",sensing_instrumentation; control_compute_communication,energy_metering; charge_controller; protocol_stack,mid_energy_meter; dc_voltage_transducer; dc_current_shunt; meter_pulse_output_isolator; charge_controller_pcb; safety_io_terminal_block; real_time_clock_module; nonvolatile_event_log_memory; iso_15118_plc_modem; plug_and_charge_certificate_store; charging_session_firmware_image; protocol_debug_header,,metering_bus,,Both endpoints expose the required interface through at least one submodule carrier.
module_allocation:charging_connector_interface,module_allocation,major,ready_for_review,Vehicle Charging Interface,"Does Vehicle Charging Interface have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,charging_connector_interface,ccs2_cable_connector; connector_cooling_coupling; vehicle_communication_frontend,ccs2_liquid_cooled_cable_and_connector; connector_temperature_sensor_pair; proximity_pilot_resistor_set; cable_strain_relief_boot; liquid_cooled_cable_manifold; quick_connect_coolant_coupler; coolant_leak_catch_tray; cable_coolant_temperature_probe; iso_15118_plc_modem; control_pilot_interface_board; proximity_detection_input; vehicle_comms_isolation_transformer,dc_power_kw,dc_output_bus; ccs2_vehicle_interface; iso15118_plc; control_pilot; protective_earth; coolant_loop; service_access; control_bus,evcharger_power_level; evcharger_power_safety_chain; evcharger_protocol_closure,
module_allocation:control_compute_communication,module_allocation,major,ready_for_review,Control Compute Communication,"Does Control Compute Communication have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,control_compute_communication,charge_controller; backend_gateway; protocol_stack,charge_controller_pcb; safety_io_terminal_block; real_time_clock_module; nonvolatile_event_log_memory; ocpp_communications_gateway; lte_router_module; ethernet_surge_protector; secure_element_module; iso_15118_plc_modem; plug_and_charge_certificate_store; charging_session_firmware_image; protocol_debug_header,,control_bus; iso15118_plc; ocpp_network; metering_bus; alarm_bus; service_port,,
module_allocation:energy_conversion_transduction,module_allocation,major,ready_for_review,Power Conversion Stack,"Does Power Conversion Stack have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,energy_conversion_transduction,rectifier_power_modules; output_filtering; converter_supervision,power_module_stack; power_module_backplane; module_locking_rail; dc_link_capacitor_bank; dc_output_choke; emi_filter_assembly; snubber_network_board; thermal_interface_pad_set; module_health_monitor_board; heatsink_temperature_probe; fan_coolant_derating_table; firmware_recovery_jumper,dc_power_kw,ac_input_bus; dc_output_bus; coolant_loop; control_bus; protective_earth; sensor_bus,evcharger_power_level; evcharger_power_safety_chain; evcharger_protocol_closure,
module_allocation:environmental_interface,module_allocation,major,ready_for_review,Thermal And Environmental Interface,"Does Thermal And Environmental Interface have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,environmental_interface,liquid_cooling_loop; thermal_air_path; weatherproofing,cooling_loop_assembly; coolant_pump; plate_radiator; coolant_reservoir; cabinet_fan_tray; inlet_filter_mat; exhaust_louvre_assembly; airflow_proving_switch; cabinet_drain_grommet; door_gasket_set; anti_condensation_heater; uv_rated_cable_cover,dc_power_kw,coolant_loop; airflow_path; condensate_drain; service_access; protective_earth; sensor_bus,evcharger_power_level; evcharger_power_safety_chain; evcharger_protocol_closure,
module_allocation:hmi_ergonomics,module_allocation,major,ready_for_review,User Payment And HMI,"Does User Payment And HMI have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,hmi_ergonomics,user_display_panel; payment_identity; user_cable_guidance,touchscreen_hmi_panel; status_led_light_bar; audio_buzzer; sunlight_readable_display_cover; rfid_reader_module; contactless_payment_terminal; receipt_qr_code_generator; privacy_label; connector_instruction_graphic; cable_park_indicator; accessibility_reach_label; session_stop_button,,ocpp_network; control_bus; ccs2_vehicle_interface; service_access,,
module_allocation:maintenance_serviceability,module_allocation,major,ready_for_review,Maintenance And Commissioning,"Does Maintenance And Commissioning have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,maintenance_serviceability,commissioning_access; replaceable_modules; remote_diagnostics,commissioning_terminal_block; meter_test_port; output_test_socket_cover; commissioning_checklist_card; slide_out_power_module_rail; quick_disconnect_coolant_fitting; gateway_din_rail_carrier; spare_fuse_and_link_kit; diagnostic_log_exporter; remote_firmware_update_agent; health_telemetry_packet_schema; service_vpn_profile,,service_access; service_port; ocpp_network; metering_bus; coolant_loop; control_bus,,
module_allocation:power_distribution,module_allocation,major,ready_for_review,AC Input And DC Output Distribution,"Does AC Input And DC Output Distribution have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,power_distribution,ac_input_switchgear; dc_output_switchgear; billing_metering_branch,ac_input_breaker_and_spd; lockable_ac_isolator; surge_arrestor_cartridge; input_terminal_shroud; dc_output_contactor_set; precharge_resistor_module; dc_output_fuse_carrier; output_polarity_label; mid_energy_meter; meter_ct_shunt_set; meter_seal_kit; meter_calibration_label,dc_power_kw,ac_input_bus; dc_output_bus; protective_earth; metering_bus; service_access; control_bus,evcharger_power_level; evcharger_power_safety_chain; evcharger_protocol_closure,
module_allocation:safety_protection,module_allocation,major,ready_for_review,Safety Protection,"Does Safety Protection have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,safety_protection,emergency_stop_chain; dc_fault_protection; user_access_protection,emergency_stop_and_safety_interlock_set; e_stop_mushroom_button; door_interlock_switch; safety_relay_module; insulation_monitoring_device; dc_arc_detection_board; output_contactor_weld_check_circuit; fault_discharge_resistor; touch_safe_connector_shutter; protective_earth_continuity_strap; charging_status_beacon; safety_instruction_label,,emergency_stop; insulation_monitoring; protective_earth; alarm_bus; dc_output_bus; control_bus; ccs2_vehicle_interface,,
