lineId,componentWordId,description,duplicateGroupSize,duplicatePeerLineIds,duplicateResolution,priority,ledgerStatus,quantity,unit,unitCostGbp,totalCostGbp,supplier,manufacturer,mpn,leadTimeWeeks,sourceGrade,evidenceRef,evidenceQuote,retrievedAt,rejectionReasons,nextAction
actuation_kinematics_motor_sets_motor_bearing_shield,motor_bearing_shield,motor bearing shield,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_esc_stack_esc,esc,ESC,1,,unique_allocation,critical,critical_unpriced,4,each,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
actuation_kinematics_esc_stack_esc_cooling_plate,esc_cooling_plate,ESC cooling plate,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_esc_stack_pwm_signal_harness,pwm_signal_harness,PWM signal harness,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_esc_stack_current_telemetry_line,current_telemetry_line,current telemetry line,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_esc_stack_esc_conformal_coating,esc_conformal_coating,ESC conformal coating,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_propeller_sets_propeller_set,propeller_set,Propeller set,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
actuation_kinematics_propeller_sets_propeller_hub_adapter,propeller_hub_adapter,propeller hub adapter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_propeller_sets_propeller_lock_nut,propeller_lock_nut,propeller lock nut,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
actuation_kinematics_propeller_sets_spare_propeller_pouch,spare_propeller_pouch,spare propeller pouch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_flight_controller_stack_flight_controller,flight_controller,Flight controller,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
control_compute_communication_flight_controller_stack_imu_vibration_isolation_mount,imu_vibration_isolation_mount,IMU vibration isolation mount,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_flight_controller_stack_barometer_foam_cover,barometer_foam_cover,barometer foam cover,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_flight_controller_stack_sd_card_flight_logger,sd_card_flight_logger,SD card flight logger,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_flight_controller_stack_failsafe_firmware_profile,failsafe_firmware_profile,failsafe firmware profile,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_radio_navigation_link_radio_and_gnss_link,radio_and_gnss_link,Radio and GNSS link,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
control_compute_communication_radio_navigation_link_gnss_antenna_mast,gnss_antenna_mast,GNSS antenna mast,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_radio_navigation_link_rc_receiver,rc_receiver,RC receiver,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_radio_navigation_link_telemetry_radio_module,telemetry_radio_module,telemetry radio module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_radio_navigation_link_antenna_diversity_mount,antenna_diversity_mount,antenna diversity mount,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_video_downlink_low_latency_video_transmitter,low_latency_video_transmitter,low-latency video transmitter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_video_downlink_video_antenna_pair,video_antenna_pair,video antenna pair,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_video_downlink_hdmi_micro_cable,hdmi_micro_cable,HDMI micro cable,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_video_downlink_video_power_filter,video_power_filter,video power filter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_camera_payload_4k_camera_payload,4k_camera_payload,4K camera payload,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
sensing_instrumentation_camera_payload_three_axis_gimbal,three_axis_gimbal,three-axis gimbal,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_camera_payload_camera_control_cable,camera_control_cable,camera control cable,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_camera_payload_lens_protection_hood,lens_protection_hood,lens protection hood,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_camera_payload_microsd_media_card,microsd_media_card,microSD media card,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_navigation_sensors_magnetometer_module,magnetometer_module,magnetometer module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_navigation_sensors_rangefinder_altimeter,rangefinder_altimeter,rangefinder altimeter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_navigation_sensors_optical_flow_sensor,optical_flow_sensor,optical flow sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_navigation_sensors_airspeed_estimate_port,airspeed_estimate_port,airspeed estimate port,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_health_sensing_vibration_monitor_pad,vibration_monitor_pad,vibration monitor pad,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_health_sensing_payload_presence_switch,payload_presence_switch,payload presence switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_health_sensing_avionics_temperature_probe,avionics_temperature_probe,avionics temperature probe,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_health_sensing_landing_contact_switch,landing_contact_switch,landing contact switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_main_power_bus_power_distribution_pcb,power_distribution_pcb,power distribution PCB,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_main_power_bus_copper_bus_plane,copper_bus_plane,copper bus plane,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_main_power_bus_main_fuse_link,main_fuse_link,main fuse link,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_main_power_bus_anti_spark_loop_key,anti_spark_loop_key,anti-spark loop key,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_voltage_regulation_5_v_bec_regulator,5_v_bec_regulator,5 V BEC regulator,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_voltage_regulation_12_v_payload_regulator,12_v_payload_regulator,12 V payload regulator,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_voltage_regulation_lc_noise_filter,lc_noise_filter,LC noise filter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_voltage_regulation_rail_status_led,rail_status_led,rail status LED,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_wiring_harness_silicone_power_lead_set,silicone_power_lead_set,silicone power lead set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_wiring_harness_jst_signal_harness,jst_signal_harness,JST signal harness,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_wiring_harness_braided_cable_sleeve,braided_cable_sleeve,braided cable sleeve,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
power_distribution_wiring_harness_strain_relief_clip_set,strain_relief_clip_set,strain relief clip set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_arming_interlocks_arming_switch,arming_switch,arming switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_arming_interlocks_status_buzzer,status_buzzer,status buzzer,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_arming_interlocks_motor_inhibit_logic,motor_inhibit_logic,motor inhibit logic,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_arming_interlocks_preflight_checklist_tag,preflight_checklist_tag,preflight checklist tag,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_lost_link_response_return_to_home_failsafe,return_to_home_failsafe,return-to-home failsafe,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_lost_link_response_geofence_configuration,geofence_configuration,geofence configuration,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_lost_link_response_low_battery_landing_logic,low_battery_landing_logic,low battery landing logic,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_lost_link_response_flight_termination_setting,flight_termination_setting,flight termination setting,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_battery_safety_fire_resistant_battery_pouch,fire_resistant_battery_pouch,fire-resistant battery pouch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_battery_safety_pack_swelling_gauge,pack_swelling_gauge,pack swelling gauge,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_battery_safety_charge_log_sheet,charge_log_sheet,charge log sheet,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_battery_safety_thermal_warning_label,thermal_warning_label,thermal warning label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_field_repair_access_spare_arm_clamp,spare_arm_clamp,spare arm clamp,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_field_repair_access_motor_alignment_gauge,motor_alignment_gauge,motor alignment gauge,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_field_repair_access_propeller_torque_tool,propeller_torque_tool,propeller torque tool,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_field_repair_access_field_fastener_kit,field_fastener_kit,field fastener kit,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_inspection_points_crack_inspection_marker,crack_inspection_marker,crack inspection marker,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_inspection_points_fastener_witness_paint,fastener_witness_paint,fastener witness paint,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_inspection_points_battery_cycle_counter_label,battery_cycle_counter_label,battery cycle counter label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_inspection_points_payload_latch_witness_mark,payload_latch_witness_mark,payload latch witness mark,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_transport_storage_foam_transport_case,foam_transport_case,foam transport case,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_transport_storage_propeller_guard_sleeve,propeller_guard_sleeve,propeller guard sleeve,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_transport_storage_gimbal_transport_lock,gimbal_transport_lock,gimbal transport lock,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_transport_storage_desiccant_storage_pouch,desiccant_storage_pouch,desiccant storage pouch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_ground_controller_handheld_transmitter,handheld_transmitter,handheld transmitter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_ground_controller_ground_station_tablet,ground_station_tablet,ground-station tablet,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_ground_controller_sun_hood,sun_hood,sun hood,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_ground_controller_controller_neck_strap,controller_neck_strap,controller neck strap,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_mission_labelling_aircraft_id_label,aircraft_id_label,aircraft ID label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_mission_labelling_propeller_rotation_label,propeller_rotation_label,propeller rotation label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_mission_labelling_payload_mass_placard,payload_mass_placard,payload mass placard,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_mission_labelling_preflight_checklist_card,preflight_checklist_card,preflight checklist card,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
