id,sequence,kind,priority,status,subjectId,scope,issue,acquisitionTarget,requiredFields,disallowedEvidence,intakeArtifacts,acceptanceCriteria,blocksBom,blocksPublish
acquire:18:verification:calculation:environmental_interface,18,verification,major,ready_for_intake,calculation:environmental_interface,Outdoor Air Interface,Verify Outdoor Air Interface requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:19:verification:design_review:mass_fluid_transport_process,19,verification,major,ready_for_intake,design_review:mass_fluid_transport_process,Hydronic Heat Delivery,Review Hydronic Heat Delivery architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:20:verification:calculation:mass_fluid_transport_process,20,verification,major,ready_for_intake,calculation:mass_fluid_transport_process,Hydronic Heat Delivery,Verify Hydronic Heat Delivery requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:21:verification:design_review:control_compute_communication,21,verification,major,ready_for_intake,design_review:control_compute_communication,Control Compute Communication,Review Control Compute Communication architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:22:verification:calculation:control_compute_communication,22,verification,major,ready_for_intake,calculation:control_compute_communication,Control Compute Communication,Verify Control Compute Communication requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:23:verification:design_review:sensing_instrumentation,23,verification,major,ready_for_intake,design_review:sensing_instrumentation,Sensing Instrumentation,Review Sensing Instrumentation architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:24:verification:calculation:sensing_instrumentation,24,verification,major,ready_for_intake,calculation:sensing_instrumentation,Sensing Instrumentation,Verify Sensing Instrumentation requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:25:verification:design_review:power_distribution,25,verification,major,ready_for_intake,design_review:power_distribution,Electrical Power Distribution,Review Electrical Power Distribution architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:26:verification:design_review:structure_containment,26,verification,major,ready_for_intake,design_review:structure_containment,Monobloc Structure And Containment,Review Monobloc Structure And Containment architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:27:verification:design_review:safety_protection,27,verification,major,ready_for_intake,design_review:safety_protection,Safety Protection,Review Safety Protection architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:28:verification:design_review:maintenance_serviceability,28,verification,major,ready_for_intake,design_review:maintenance_serviceability,Maintenance And Commissioning,Review Maintenance And Commissioning architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:29:verification:design_review:hmi_ergonomics,29,verification,major,ready_for_intake,design_review:hmi_ergonomics,User And Installer Interface,Review User And Installer Interface architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:30:verification:interface_review:environmental_interface:energy_conversion_transduction:refrigerant_loop,30,verification,major,ready_for_intake,interface_review:environmental_interface:energy_conversion_transduction:refrigerant_loop,Outdoor Air Interface -> Refrigerant Energy Conversion,Verify refrigerant_loop interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:31:verification:interface_review:energy_conversion_transduction:mass_fluid_transport_process:hydronic_loop,31,verification,major,ready_for_intake,interface_review:energy_conversion_transduction:mass_fluid_transport_process:hydronic_loop,Refrigerant Energy Conversion -> Hydronic Heat Delivery,Verify hydronic_loop interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:32:verification:interface_review:control_compute_communication:energy_conversion_transduction:control_bus,32,verification,major,ready_for_intake,interface_review:control_compute_communication:energy_conversion_transduction:control_bus,Control Compute Communication -> Refrigerant Energy Conversion,Verify control_bus interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:33:verification:interface_review:sensing_instrumentation:control_compute_communication:sensor_bus,33,verification,major,ready_for_intake,interface_review:sensing_instrumentation:control_compute_communication:sensor_bus,Sensing Instrumentation -> Control Compute Communication,Verify sensor_bus interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:34:verification:compliance_review:EN-14511,34,verification,major,ready_for_intake,compliance_review:EN-14511,System Compliance,Plan evidence for EN-14511,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:35:verification:compliance_review:EN-378,35,verification,major,ready_for_intake,compliance_review:EN-378,System Compliance,Plan evidence for EN-378,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:36:verification:compliance_review:EN-60335-2-40,36,verification,major,ready_for_intake,compliance_review:EN-60335-2-40,System Compliance,Plan evidence for EN-60335-2-40,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:37:verification:risk_review:1,37,verification,major,ready_for_intake,risk_review:1,System Risk Register,Review risk control for Refrigerant leak or flammability hazard,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:38:verification:risk_review:2,38,verification,major,ready_for_intake,risk_review:2,System Risk Register,Review risk control for Frozen outdoor coil reduces capacity,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:39:verification:risk_review:3,39,verification,major,ready_for_intake,risk_review:3,System Risk Register,Review risk control for Hydronic overpressure or low flow,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
