id,sequence,action,status,priority,lineId,componentWordId,description,traceStatus,requiredEvidence,intakeArtifacts,acceptanceCriteria,rejectionCriteria,blocksCandidateDisplay,blocksPricedReview,blocksProcurement,requiredAction
bom-close:control_compute_communication_main_controller_non_volatile_fault_memory,11,defer_candidate_sourcing,deferred,minor,control_compute_communication_main_controller_non_volatile_fault_memory,non_volatile_fault_memory,non-volatile fault memory,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_main_controller_real_time_clock_module,12,defer_candidate_sourcing,deferred,minor,control_compute_communication_main_controller_real_time_clock_module,real_time_clock_module,real-time clock module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_power_driver_io_compressor_contactor,13,defer_candidate_sourcing,deferred,minor,control_compute_communication_power_driver_io_compressor_contactor,compressor_contactor,compressor contactor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_power_driver_io_fan_pwm_output_board,14,defer_candidate_sourcing,deferred,minor,control_compute_communication_power_driver_io_fan_pwm_output_board,fan_pwm_output_board,fan PWM output board,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_power_driver_io_pump_relay_output,15,defer_candidate_sourcing,deferred,minor,control_compute_communication_power_driver_io_pump_relay_output,pump_relay_output,pump relay output,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_power_driver_io_safety_chain_input_terminal,16,defer_candidate_sourcing,deferred,minor,control_compute_communication_power_driver_io_safety_chain_input_terminal,safety_chain_input_terminal,safety chain input terminal,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_service_communications_fault_led_stack,17,defer_candidate_sourcing,deferred,minor,control_compute_communication_service_communications_fault_led_stack,fault_led_stack,fault LED stack,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_service_communications_installer_qr_code_label,18,defer_candidate_sourcing,deferred,minor,control_compute_communication_service_communications_installer_qr_code_label,installer_qr_code_label,installer QR code label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_service_communications_modbus_service_port,19,defer_candidate_sourcing,deferred,minor,control_compute_communication_service_communications_modbus_service_port,modbus_service_port,Modbus service port,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_service_communications_usb_commissioning_adapter,20,defer_candidate_sourcing,deferred,minor,control_compute_communication_service_communications_usb_commissioning_adapter,usb_commissioning_adapter,USB commissioning adapter,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_conversion_transduction_compressor_inverter_stage_compressor_inverter_drive,21,defer_candidate_sourcing,deferred,minor,energy_conversion_transduction_compressor_inverter_stage_compressor_inverter_drive,compressor_inverter_drive,compressor inverter drive,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_conversion_transduction_compressor_inverter_stage_compressor_mounting_grommet_set,22,defer_candidate_sourcing,deferred,minor,energy_conversion_transduction_compressor_inverter_stage_compressor_mounting_grommet_set,compressor_mounting_grommet_set,compressor mounting grommet set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_conversion_transduction_compressor_inverter_stage_crankcase_heater_band,23,defer_candidate_sourcing,deferred,minor,energy_conversion_transduction_compressor_inverter_stage_crankcase_heater_band,crankcase_heater_band,crankcase heater band,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_conversion_transduction_condenser_coupling_boundary_condenser_insulation_sleeve,24,defer_candidate_sourcing,deferred,minor,energy_conversion_transduction_condenser_coupling_boundary_condenser_insulation_sleeve,condenser_insulation_sleeve,condenser insulation sleeve,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_conversion_transduction_condenser_coupling_boundary_hydronic_stub_out_pair,25,defer_candidate_sourcing,deferred,minor,energy_conversion_transduction_condenser_coupling_boundary_hydronic_stub_out_pair,hydronic_stub_out_pair,hydronic stub-out pair,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_conversion_transduction_condenser_coupling_boundary_plate_heat_exchanger_mounting_bracket,26,defer_candidate_sourcing,deferred,minor,energy_conversion_transduction_condenser_coupling_boundary_plate_heat_exchanger_mounting_bracket,plate_heat_exchanger_mounting_bracket,plate heat exchanger mounting bracket,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_conversion_transduction_condenser_coupling_boundary_refrigerant_stub_out_pair,27,defer_candidate_sourcing,deferred,minor,energy_conversion_transduction_condenser_coupling_boundary_refrigerant_stub_out_pair,refrigerant_stub_out_pair,refrigerant stub-out pair,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_conversion_transduction_expansion_metering_stage_eev_stepper_harness,28,defer_candidate_sourcing,deferred,minor,energy_conversion_transduction_expansion_metering_stage_eev_stepper_harness,eev_stepper_harness,EEV stepper harness,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_conversion_transduction_expansion_metering_stage_liquid_line_filter_drier,29,defer_candidate_sourcing,deferred,minor,energy_conversion_transduction_expansion_metering_stage_liquid_line_filter_drier,liquid_line_filter_drier,liquid-line filter drier,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_conversion_transduction_expansion_metering_stage_sight_glass_indicator,30,defer_candidate_sourcing,deferred,minor,energy_conversion_transduction_expansion_metering_stage_sight_glass_indicator,sight_glass_indicator,sight glass indicator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_conversion_transduction_refrigerant_manifold_brazed_joint_sleeve_set,31,defer_candidate_sourcing,deferred,minor,energy_conversion_transduction_refrigerant_manifold_brazed_joint_sleeve_set,brazed_joint_sleeve_set,brazed joint sleeve set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_conversion_transduction_refrigerant_manifold_copper_refrigerant_tube_set,32,defer_candidate_sourcing,deferred,minor,energy_conversion_transduction_refrigerant_manifold_copper_refrigerant_tube_set,copper_refrigerant_tube_set,copper refrigerant tube set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_conversion_transduction_refrigerant_manifold_refrigerant_charge_label,33,defer_candidate_sourcing,deferred,minor,energy_conversion_transduction_refrigerant_manifold_refrigerant_charge_label,refrigerant_charge_label,refrigerant charge label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_conversion_transduction_refrigerant_manifold_service_valve_pair,34,defer_candidate_sourcing,deferred,minor,energy_conversion_transduction_refrigerant_manifold_service_valve_pair,service_valve_pair,service valve pair,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_defrost_condensate_condensate_drain_tray,35,defer_candidate_sourcing,deferred,minor,environmental_interface_defrost_condensate_condensate_drain_tray,condensate_drain_tray,condensate drain tray,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_defrost_condensate_defrost_temperature_probe,36,defer_candidate_sourcing,deferred,minor,environmental_interface_defrost_condensate_defrost_temperature_probe,defrost_temperature_probe,defrost temperature probe,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_defrost_condensate_drain_hose_barb,37,defer_candidate_sourcing,deferred,minor,environmental_interface_defrost_condensate_drain_hose_barb,drain_hose_barb,drain hose barb,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_defrost_condensate_trace_heater_cable,38,defer_candidate_sourcing,deferred,minor,environmental_interface_defrost_condensate_trace_heater_cable,trace_heater_cable,trace heater cable,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_fan_air_path_ec_fan_motor_controller,39,defer_candidate_sourcing,deferred,minor,environmental_interface_fan_air_path_ec_fan_motor_controller,ec_fan_motor_controller,EC fan motor controller,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_fan_air_path_fan_shroud,40,defer_candidate_sourcing,deferred,minor,environmental_interface_fan_air_path_fan_shroud,fan_shroud,fan shroud,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_fan_air_path_inlet_debris_screen,41,defer_candidate_sourcing,deferred,minor,environmental_interface_fan_air_path_inlet_debris_screen,inlet_debris_screen,inlet debris screen,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_outdoor_evaporator_coil_guard_grille,42,defer_candidate_sourcing,deferred,minor,environmental_interface_outdoor_evaporator_coil_guard_grille,coil_guard_grille,coil guard grille,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_outdoor_evaporator_coil_temperature_sensor,43,defer_candidate_sourcing,deferred,minor,environmental_interface_outdoor_evaporator_coil_temperature_sensor,coil_temperature_sensor,coil temperature sensor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_outdoor_evaporator_hydrophilic_fin_coating,44,defer_candidate_sourcing,deferred,minor,environmental_interface_outdoor_evaporator_hydrophilic_fin_coating,hydrophilic_fin_coating,hydrophilic fin coating,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_alarm_and_user_guidance_alarm_relay_output,45,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_alarm_and_user_guidance_alarm_relay_output,alarm_relay_output,alarm relay output,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_alarm_and_user_guidance_fault_reset_button,46,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_alarm_and_user_guidance_fault_reset_button,fault_reset_button,fault reset button,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_alarm_and_user_guidance_qr_service_documentation_label,47,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_alarm_and_user_guidance_qr_service_documentation_label,qr_service_documentation_label,QR service documentation label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_alarm_and_user_guidance_user_quick_start_label,48,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_alarm_and_user_guidance_user_quick_start_label,user_quick_start_label,user quick-start label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
