id,sequence,action,status,priority,lineId,componentWordId,description,traceStatus,requiredEvidence,intakeArtifacts,acceptanceCriteria,rejectionCriteria,blocksCandidateDisplay,blocksPricedReview,blocksProcurement,requiredAction
bom-close:control_compute_communication_environmental_controller_relay_output_module,12,defer_candidate_sourcing,deferred,minor,control_compute_communication_environmental_controller_relay_output_module,relay_output_module,relay output module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_recipe_management_alarm_historian,13,defer_candidate_sourcing,deferred,minor,control_compute_communication_recipe_management_alarm_historian,alarm_historian,alarm historian,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_recipe_management_data_export_module,14,defer_candidate_sourcing,deferred,minor,control_compute_communication_recipe_management_data_export_module,data_export_module,data export module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_recipe_management_recipe_database,15,defer_candidate_sourcing,deferred,minor,control_compute_communication_recipe_management_recipe_database,recipe_database,recipe database,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_recipe_management_set_point_scheduler,16,defer_candidate_sourcing,deferred,minor,control_compute_communication_recipe_management_set_point_scheduler,set_point_scheduler,set-point scheduler,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_remote_monitoring_industrial_ethernet_switch,17,defer_candidate_sourcing,deferred,minor,control_compute_communication_remote_monitoring_industrial_ethernet_switch,industrial_ethernet_switch,industrial Ethernet switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_remote_monitoring_mqtt_telemetry_bridge,18,defer_candidate_sourcing,deferred,minor,control_compute_communication_remote_monitoring_mqtt_telemetry_bridge,mqtt_telemetry_bridge,MQTT telemetry bridge,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_remote_monitoring_sms_alarm_modem,19,defer_candidate_sourcing,deferred,minor,control_compute_communication_remote_monitoring_sms_alarm_modem,sms_alarm_modem,SMS alarm modem,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_remote_monitoring_wi_fi_gateway,20,defer_candidate_sourcing,deferred,minor,control_compute_communication_remote_monitoring_wi_fi_gateway,wi_fi_gateway,Wi-Fi gateway,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_canopy_air_mixing_airflow_baffle_plate,21,defer_candidate_sourcing,deferred,minor,environmental_interface_canopy_air_mixing_airflow_baffle_plate,airflow_baffle_plate,airflow baffle plate,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_canopy_air_mixing_fan_guard_grille,22,defer_candidate_sourcing,deferred,minor,environmental_interface_canopy_air_mixing_fan_guard_grille,fan_guard_grille,fan guard grille,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_canopy_air_mixing_replaceable_intake_filter,23,defer_candidate_sourcing,deferred,minor,environmental_interface_canopy_air_mixing_replaceable_intake_filter,replaceable_intake_filter,replaceable intake filter,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_co2_enrichment_co2_distribution_tube,24,defer_candidate_sourcing,deferred,minor,environmental_interface_co2_enrichment_co2_distribution_tube,co2_distribution_tube,CO2 distribution tube,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_co2_enrichment_co2_solenoid_valve,25,defer_candidate_sourcing,deferred,minor,environmental_interface_co2_enrichment_co2_solenoid_valve,co2_solenoid_valve,CO2 solenoid valve,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_co2_enrichment_gas_regulator,26,defer_candidate_sourcing,deferred,minor,environmental_interface_co2_enrichment_gas_regulator,gas_regulator,gas regulator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_co2_enrichment_ndir_co2_sensor_head,27,defer_candidate_sourcing,deferred,minor,environmental_interface_co2_enrichment_ndir_co2_sensor_head,ndir_co2_sensor_head,NDIR CO2 sensor head,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_horticultural_lighting_dimmable_led_driver,28,defer_candidate_sourcing,deferred,minor,environmental_interface_horticultural_lighting_dimmable_led_driver,dimmable_led_driver,dimmable LED driver,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_horticultural_lighting_glare_shield,29,defer_candidate_sourcing,deferred,minor,environmental_interface_horticultural_lighting_glare_shield,glare_shield,glare shield,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_horticultural_lighting_lighting_suspension_bracket,30,defer_candidate_sourcing,deferred,minor,environmental_interface_horticultural_lighting_lighting_suspension_bracket,lighting_suspension_bracket,lighting suspension bracket,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_horticultural_lighting_ppfd_calibration_target,31,defer_candidate_sourcing,deferred,minor,environmental_interface_horticultural_lighting_ppfd_calibration_target,ppfd_calibration_target,PPFD calibration target,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_humidity_temperature_control_condensate_pump,32,defer_candidate_sourcing,deferred,minor,environmental_interface_humidity_temperature_control_condensate_pump,condensate_pump,condensate pump,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_humidity_temperature_control_dehumidifier_module,33,defer_candidate_sourcing,deferred,minor,environmental_interface_humidity_temperature_control_dehumidifier_module,dehumidifier_module,dehumidifier module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_humidity_temperature_control_heat_exchanger_coil,34,defer_candidate_sourcing,deferred,minor,environmental_interface_humidity_temperature_control_heat_exchanger_coil,heat_exchanger_coil,heat exchanger coil,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_humidity_temperature_control_humidity_control_relay,35,defer_candidate_sourcing,deferred,minor,environmental_interface_humidity_temperature_control_humidity_control_relay,humidity_control_relay,humidity control relay,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_humidity_temperature_control_supply_air_temperature_probe,36,defer_candidate_sourcing,deferred,minor,environmental_interface_humidity_temperature_control_supply_air_temperature_probe,supply_air_temperature_probe,supply air temperature probe,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_labelling_workflows_chemical_hazard_label_set,37,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_labelling_workflows_chemical_hazard_label_set,chemical_hazard_label_set,chemical hazard label set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_labelling_workflows_cleaning_checklist_card,38,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_labelling_workflows_cleaning_checklist_card,cleaning_checklist_card,cleaning checklist card,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_labelling_workflows_crop_lot_label_holder,39,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_labelling_workflows_crop_lot_label_holder,crop_lot_label_holder,crop lot label holder,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_labelling_workflows_electrical_isolation_placard,40,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_labelling_workflows_electrical_isolation_placard,electrical_isolation_placard,electrical isolation placard,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_local_hmi_alarm_buzzer_beacon,41,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_local_hmi_alarm_buzzer_beacon,alarm_buzzer_beacon,alarm buzzer beacon,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_local_hmi_recipe_selector_control,42,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_local_hmi_recipe_selector_control,recipe_selector_control,recipe selector control,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_local_hmi_touchscreen_hmi,43,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_local_hmi_touchscreen_hmi,touchscreen_hmi,touchscreen HMI,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_local_hmi_usb_data_export_port,44,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_local_hmi_usb_data_export_port,usb_data_export_port,USB data export port,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_cleaning_access_drying_fan_mode_switch,45,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_cleaning_access_drying_fan_mode_switch,drying_fan_mode_switch,drying fan mode switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_cleaning_access_quick_release_manifold_union,46,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_cleaning_access_quick_release_manifold_union,quick_release_manifold_union,quick-release manifold union,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_cleaning_access_removable_sump_screen,47,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_cleaning_access_removable_sump_screen,removable_sump_screen,removable sump screen,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_cleaning_access_washdown_hose_connection,48,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_cleaning_access_washdown_hose_connection,washdown_hose_connection,washdown hose connection,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_consumable_service_dosing_bottle_tray,49,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_consumable_service_dosing_bottle_tray,dosing_bottle_tray,dosing bottle tray,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_consumable_service_filter_service_hatch,50,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_consumable_service_filter_service_hatch,filter_service_hatch,filter service hatch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
