rowType,id,moduleId,moduleName,subModuleId,subModuleName,componentWordId,label,status,interfaces,componentWordIds,criticalComponentWordIds,duplicateComponentWordIds,blockers,requiredAction
submodule,environmental_interface:heat_rejection_coil,environmental_interface,Environmental Interface,heat_rejection_coil,Heat rejection coil,,,ready,thermal_loop; thermal_path; electrical_power; service_access,dry_cooler_coil; ec_condenser_fan; fan_contactor; coil_guard_grille; drain_safe_condensate_pan,,,,Submodule has component candidates and no allocation blocker.
submodule,power_distribution:dc_busbars,power_distribution,DC And AC Power Distribution,dc_busbars,Main DC busbars,,,ready,dc_bus; service_access,copper_dc_busbar; busbar_support_insulator; busbar_shroud; torque_witness_marker,,,,Submodule has component candidates and no allocation blocker.
submodule,power_distribution:ac_switchgear,power_distribution,DC And AC Power Distribution,ac_switchgear,AC switchgear,,,ready,ac_bus; protective_earth; hardwired_trip,moulded_case_circuit_breaker; ac_contactor; metering_ct_set; terminal_block_assembly,,,,Submodule has component candidates and no allocation blocker.
submodule,power_distribution:auxiliary_power,power_distribution,DC And AC Power Distribution,auxiliary_power,Auxiliary power distribution,,,ready,electrical_power; protective_earth,auxiliary_transformer; 24_v_dc_power_supply; miniature_circuit_breaker_bank; ups_module,,,,Submodule has component candidates and no allocation blocker.
submodule,power_distribution:earthing_lightning,power_distribution,DC And AC Power Distribution,earthing_lightning,Earthing and lightning protection,,,ready,protective_earth; service_access,main_earth_bar; earth_stud_array; lightning_surge_counter; equipotential_bonding_strap; earth_continuity_test_point,,,,Submodule has component candidates and no allocation blocker.
submodule,maintenance_serviceability:access_doors,maintenance_serviceability,Maintenance And Serviceability,access_doors,Access doors and hardware,,,ready,service_access,lockable_access_door; door_seal_gasket; panic_release_latch; door_stay_arm,,,,Submodule has component candidates and no allocation blocker.
submodule,maintenance_serviceability:service_lighting,maintenance_serviceability,Maintenance And Serviceability,service_lighting,Service lighting,,,ready,electrical_power; service_access,led_service_luminaire; emergency_light_fitting; maintenance_receptacle; lighting_switchgear,,,,Submodule has component candidates and no allocation blocker.
submodule,maintenance_serviceability:lifting_handling,maintenance_serviceability,Maintenance And Serviceability,lifting_handling,Lifting and handling points,,,ready,lifting_points; mechanical_mounts,certified_lifting_lug; forklift_pocket_reinforcement; removable_rack_guide; service_trolley_interface,,,,Submodule has component candidates and no allocation blocker.
submodule,maintenance_serviceability:commissioning_ports,maintenance_serviceability,Maintenance And Serviceability,commissioning_ports,Commissioning ports,,,ready,service_access; sensor_bus; dc_bus,insulated_test_socket; coolant_sampling_port; laptop_service_port; lockout_hasp_rail; commissioning_torque_log_plate,,,,Submodule has component candidates and no allocation blocker.
submodule,mass_fluid_transport_process:pump_station,mass_fluid_transport_process,Coolant Circulation Process,pump_station,Coolant pump station,,,ready,thermal_loop; electrical_power; sensor_bus,thermal_management_loop; coolant_circulation_pump; pump_vfd; check_valve; isolation_valve,thermal_management_loop,,,Submodule has component candidates and no allocation blocker.
submodule,mass_fluid_transport_process:filtration_treatment,mass_fluid_transport_process,Coolant Circulation Process,filtration_treatment,Filtration and treatment,,,ready,thermal_loop; service_access,coolant_filter_housing; replaceable_filter_cartridge; glycol_concentration_sensor; fill_and_drain_manifold,,,,Submodule has component candidates and no allocation blocker.
submodule,mass_fluid_transport_process:expansion_air_removal,mass_fluid_transport_process,Coolant Circulation Process,expansion_air_removal,Expansion and air removal,,,ready,thermal_loop; sensor_bus,expansion_vessel; automatic_air_vent; pressure_relief_valve; low_pressure_switch,,,,Submodule has component candidates and no allocation blocker.
submodule,mass_fluid_transport_process:heat_exchanger_manifold,mass_fluid_transport_process,Coolant Circulation Process,heat_exchanger_manifold,Heat exchanger manifold,,,ready,thermal_loop; service_access; sensor_bus,plate_heat_exchanger; temperature_balancing_valve; purge_valve_set; service_bypass_loop; insulated_hose_set,,,,Submodule has component candidates and no allocation blocker.
submodule,hmi_ergonomics:local_hmi,hmi_ergonomics,Operator HMI And Labelling,local_hmi,Local HMI panel,,,ready,site_scada; service_access,industrial_touchscreen; panel_pc; key_switch; alarm_buzzer_beacon,,,,Submodule has component candidates and no allocation blocker.
submodule,hmi_ergonomics:external_labelling,hmi_ergonomics,Operator HMI And Labelling,external_labelling,External labelling,,,ready,service_access,high_voltage_warning_label; arc_flash_boundary_label; fire_suppression_instruction_placard; asset_qr_label,,,,Submodule has component candidates and no allocation blocker.
submodule,hmi_ergonomics:operator_workflow,hmi_ergonomics,Operator HMI And Labelling,operator_workflow,Operator workflow aids,,,ready,service_access; alarm_bus,laminated_isolation_checklist; inspection_log_holder; status_stack_light; manual_reset_station,,,,Submodule has component candidates and no allocation blocker.
submodule,hmi_ergonomics:remote_notification,hmi_ergonomics,Operator HMI And Labelling,remote_notification,Remote notification interface,,,ready,site_scada; alarm_bus; service_access,operator_notification_relay; sms_alarm_output_module; alarm_acknowledgement_button; escalation_contact_label; remote_reset_inhibit_relay,,,,Submodule has component candidates and no allocation blocker.
critical_part,lfp_prismatic_cells,energy_storage_source,,cell_string,,lfp_prismatic_cells,LFP prismatic cells,allocated,,,lfp_prismatic_cells,,,Critical part is allocated to at least one architecture submodule.
critical_part,bms_master_controller,control_compute_communication,,bms_master,,bms_master_controller,BMS master controller,allocated,,,bms_master_controller,,,Critical part is allocated to at least one architecture submodule.
critical_part,pcs_inverter,energy_conversion_transduction,,pcs_inverter,,pcs_inverter,PCS inverter,allocated,,,pcs_inverter,,,Critical part is allocated to at least one architecture submodule.
critical_part,thermal_management_loop,mass_fluid_transport_process,,pump_station,,thermal_management_loop,Thermal management loop,allocated,,,thermal_management_loop,,,Critical part is allocated to at least one architecture submodule.
critical_part,fire_detection_suppression,safety_protection,,fire_suppression,,fire_detection_suppression,Fire detection/suppression,allocated,,,fire_detection_suppression,,,Critical part is allocated to at least one architecture submodule.
critical_part,dc_contactor_or_breaker,energy_storage_source,,dc_string_output,,dc_contactor_or_breaker,DC contactor or breaker,allocated,,,dc_contactor_or_breaker,,,Critical part is allocated to at least one architecture submodule.
