id,sequence,action,status,priority,lineId,componentWordId,description,traceStatus,requiredEvidence,intakeArtifacts,acceptanceCriteria,rejectionCriteria,blocksCandidateDisplay,blocksPricedReview,blocksProcurement,requiredAction
bom-close:sensing_instrumentation_navigation_suite_gnss_ins_navigation_unit,11,collect_source_evidence,ready,blocker,sensing_instrumentation_navigation_suite_gnss_ins_navigation_unit,gnss_ins_navigation_unit,GNSS INS navigation unit,critical_unsourced,supplierName; manufacturer; mpn; unitCostGbp; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.source-reference-quality-gate.csv; *.bom-evidence-trace.csv,"Sourcing admission accepts the row.; BoM provenance manifest shows supplier, manufacturer, MPN and unit cost as source_backed.; BoM evidence trace leaves critical_unsourced/rejected_evidence for this line.",LLM-estimated supplier/manufacturer/MPN/cost.; benchmark average without source evidence.; test-fixture:// source used as production evidence.; placeholder URL or stale retrieval timestamp.,no,yes,yes,Collect admissible source evidence for this critical line before BoM can pass.
bom-close:structure_containment_wing_primary_structure_high_aspect_ratio_wing_structure,12,collect_source_evidence,ready,blocker,structure_containment_wing_primary_structure_high_aspect_ratio_wing_structure,high_aspect_ratio_wing_structure,High-aspect-ratio wing structure,critical_unsourced,supplierName; manufacturer; mpn; unitCostGbp; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.source-reference-quality-gate.csv; *.bom-evidence-trace.csv,"Sourcing admission accepts the row.; BoM provenance manifest shows supplier, manufacturer, MPN and unit cost as source_backed.; BoM evidence trace leaves critical_unsourced/rejected_evidence for this line.",LLM-estimated supplier/manufacturer/MPN/cost.; benchmark average without source evidence.; test-fixture:// source used as production evidence.; placeholder URL or stale retrieval timestamp.,no,yes,yes,Collect admissible source evidence for this critical line before BoM can pass.
bom-close:actuation_kinematics_control_surface_actuation_control_linkage_rod_set,13,defer_candidate_sourcing,deferred,minor,actuation_kinematics_control_surface_actuation_control_linkage_rod_set,control_linkage_rod_set,control linkage rod set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_control_surface_actuation_low_temperature_servo_actuator,14,defer_candidate_sourcing,deferred,minor,actuation_kinematics_control_surface_actuation_low_temperature_servo_actuator,low_temperature_servo_actuator,low-temperature servo actuator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_control_surface_actuation_servo_heater_trace,15,defer_candidate_sourcing,deferred,minor,actuation_kinematics_control_surface_actuation_servo_heater_trace,servo_heater_trace,servo heater trace,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_control_surface_actuation_surface_position_sensor,16,defer_candidate_sourcing,deferred,minor,actuation_kinematics_control_surface_actuation_surface_position_sensor,surface_position_sensor,surface position sensor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_electric_propulsion_pods_high_altitude_propeller_set,17,defer_candidate_sourcing,deferred,minor,actuation_kinematics_electric_propulsion_pods_high_altitude_propeller_set,high_altitude_propeller_set,high-altitude propeller set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_electric_propulsion_pods_motor_controller_module,18,defer_candidate_sourcing,deferred,minor,actuation_kinematics_electric_propulsion_pods_motor_controller_module,motor_controller_module,motor controller module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_electric_propulsion_pods_propulsion_pod_fairing,19,defer_candidate_sourcing,deferred,minor,actuation_kinematics_electric_propulsion_pods_propulsion_pod_fairing,propulsion_pod_fairing,propulsion pod fairing,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_station_keeping_trim_airspeed_setpoint_manager,20,defer_candidate_sourcing,deferred,minor,actuation_kinematics_station_keeping_trim_airspeed_setpoint_manager,airspeed_setpoint_manager,airspeed setpoint manager,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_station_keeping_trim_gust_load_estimator,21,defer_candidate_sourcing,deferred,minor,actuation_kinematics_station_keeping_trim_gust_load_estimator,gust_load_estimator,gust load estimator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_station_keeping_trim_propulsion_calibration_record,22,defer_candidate_sourcing,deferred,minor,actuation_kinematics_station_keeping_trim_propulsion_calibration_record,propulsion_calibration_record,propulsion calibration record,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:actuation_kinematics_station_keeping_trim_trim_schedule_table,23,defer_candidate_sourcing,deferred,minor,actuation_kinematics_station_keeping_trim_trim_schedule_table,trim_schedule_table,trim schedule table,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_energy_aware_autonomy_payload_duty_cycle_controller,24,defer_candidate_sourcing,deferred,minor,control_compute_communication_energy_aware_autonomy_payload_duty_cycle_controller,payload_duty_cycle_controller,payload duty-cycle controller,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_energy_aware_autonomy_return_corridor_manager,25,defer_candidate_sourcing,deferred,minor,control_compute_communication_energy_aware_autonomy_return_corridor_manager,return_corridor_manager,return corridor manager,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_energy_aware_autonomy_solar_forecast_model,26,defer_candidate_sourcing,deferred,minor,control_compute_communication_energy_aware_autonomy_solar_forecast_model,solar_forecast_model,solar forecast model,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_energy_aware_autonomy_wind_field_route_planner,27,defer_candidate_sourcing,deferred,minor,control_compute_communication_energy_aware_autonomy_wind_field_route_planner,wind_field_route_planner,wind field route planner,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_flight_control_computer_autopilot_io_board,28,defer_candidate_sourcing,deferred,minor,control_compute_communication_flight_control_computer_autopilot_io_board,autopilot_io_board,autopilot IO board,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_flight_control_computer_flight_software_image,29,defer_candidate_sourcing,deferred,minor,control_compute_communication_flight_control_computer_flight_software_image,flight_software_image,flight software image,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_flight_control_computer_watchdog_supervisor,30,defer_candidate_sourcing,deferred,minor,control_compute_communication_flight_control_computer_watchdog_supervisor,watchdog_supervisor,watchdog supervisor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_ground_command_link_command_authentication_module,31,defer_candidate_sourcing,deferred,minor,control_compute_communication_ground_command_link_command_authentication_module,command_authentication_module,command authentication module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_ground_command_link_mission_log_recorder,32,defer_candidate_sourcing,deferred,minor,control_compute_communication_ground_command_link_mission_log_recorder,mission_log_recorder,mission log recorder,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:control_compute_communication_ground_command_link_telemetry_transceiver,33,defer_candidate_sourcing,deferred,minor,control_compute_communication_ground_command_link_telemetry_transceiver,telemetry_transceiver,telemetry transceiver,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_harvesting_mppt_conversion_mppt_heat_spreader,34,defer_candidate_sourcing,deferred,minor,energy_harvesting_mppt_conversion_mppt_heat_spreader,mppt_heat_spreader,MPPT heat spreader,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_harvesting_mppt_conversion_solar_input_current_sensor,35,defer_candidate_sourcing,deferred,minor,energy_harvesting_mppt_conversion_solar_input_current_sensor,solar_input_current_sensor,solar input current sensor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_harvesting_mppt_conversion_solar_voltage_tap_loom,36,defer_candidate_sourcing,deferred,minor,energy_harvesting_mppt_conversion_solar_voltage_tap_loom,solar_voltage_tap_loom,solar voltage tap loom,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_harvesting_solar_health_monitoring_solar_inspection_connector,37,defer_candidate_sourcing,deferred,minor,energy_harvesting_solar_health_monitoring_solar_inspection_connector,solar_inspection_connector,solar inspection connector,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_harvesting_solar_health_monitoring_solar_string_monitor_board,38,defer_candidate_sourcing,deferred,minor,energy_harvesting_solar_health_monitoring_solar_string_monitor_board,solar_string_monitor_board,solar string monitor board,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_harvesting_solar_health_monitoring_uv_exposure_witness_coupon,39,defer_candidate_sourcing,deferred,minor,energy_harvesting_solar_health_monitoring_uv_exposure_witness_coupon,uv_exposure_witness_coupon,UV exposure witness coupon,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_harvesting_solar_health_monitoring_wing_surface_temperature_sensor,40,defer_candidate_sourcing,deferred,minor,energy_harvesting_solar_health_monitoring_wing_surface_temperature_sensor,wing_surface_temperature_sensor,wing surface temperature sensor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_harvesting_solar_skin_array_cell_interconnect_ribbon,41,defer_candidate_sourcing,deferred,minor,energy_harvesting_solar_skin_array_cell_interconnect_ribbon,cell_interconnect_ribbon,cell interconnect ribbon,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_harvesting_solar_skin_array_solar_string_bypass_diode,42,defer_candidate_sourcing,deferred,minor,energy_harvesting_solar_skin_array_solar_string_bypass_diode,solar_string_bypass_diode,solar string bypass diode,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_harvesting_solar_skin_array_transparent_encapsulation_film,43,defer_candidate_sourcing,deferred,minor,energy_harvesting_solar_skin_array_transparent_encapsulation_film,transparent_encapsulation_film,transparent encapsulation film,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_battery_thermal_zone_battery_insulation_sleeve,44,defer_candidate_sourcing,deferred,minor,energy_storage_source_battery_thermal_zone_battery_insulation_sleeve,battery_insulation_sleeve,battery insulation sleeve,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_battery_thermal_zone_battery_temperature_sensor_harness,45,defer_candidate_sourcing,deferred,minor,energy_storage_source_battery_thermal_zone_battery_temperature_sensor_harness,battery_temperature_sensor_harness,battery temperature sensor harness,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:energy_storage_source_battery_thermal_zone_battery_vent_path,46,defer_candidate_sourcing,deferred,minor,energy_storage_source_battery_thermal_zone_battery_vent_path,battery_vent_path,battery vent path,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
