lineId,componentWordId,description,critical,field,value,status,sourceRef,sourceQuote,retrievedAt,nextAction
structure_containment_hydrodynamic_fairing_nose_fairing,nose_fairing,nose fairing,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_nose_fairing,nose_fairing,nose fairing,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_nose_fairing,nose_fairing,nose fairing,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_nose_fairing,nose_fairing,nose fairing,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_tail_cone_fairing,tail_cone_fairing,tail cone fairing,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_tail_cone_fairing,tail_cone_fairing,tail cone fairing,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_tail_cone_fairing,tail_cone_fairing,tail cone fairing,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_tail_cone_fairing,tail_cone_fairing,tail cone fairing,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_tail_cone_fairing,tail_cone_fairing,tail cone fairing,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_stabilising_fin_set,stabilising_fin_set,stabilising fin set,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_stabilising_fin_set,stabilising_fin_set,stabilising fin set,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_stabilising_fin_set,stabilising_fin_set,stabilising fin set,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_stabilising_fin_set,stabilising_fin_set,stabilising fin set,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_stabilising_fin_set,stabilising_fin_set,stabilising fin set,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_access_hatch_latch_set,access_hatch_latch_set,access hatch latch set,false,supplier,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_access_hatch_latch_set,access_hatch_latch_set,access hatch latch set,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_access_hatch_latch_set,access_hatch_latch_set,access hatch latch set,false,mpn,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_access_hatch_latch_set,access_hatch_latch_set,access hatch latch set,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
structure_containment_hydrodynamic_fairing_access_hatch_latch_set,access_hatch_latch_set,access hatch latch set,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_subsea_battery_pack_battery_pack,battery_pack,Battery pack,true,supplier,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_storage_source_subsea_battery_pack_battery_pack,battery_pack,Battery pack,true,manufacturer,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_storage_source_subsea_battery_pack_battery_pack,battery_pack,Battery pack,true,mpn,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_storage_source_subsea_battery_pack_battery_pack,battery_pack,Battery pack,true,unit_cost_gbp,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_storage_source_subsea_battery_pack_battery_pack,battery_pack,Battery pack,true,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_subsea_battery_pack_battery_management_board,battery_management_board,battery management board,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_subsea_battery_pack_battery_management_board,battery_management_board,battery management board,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_subsea_battery_pack_battery_management_board,battery_management_board,battery management board,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_subsea_battery_pack_battery_management_board,battery_management_board,battery management board,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_subsea_battery_pack_battery_management_board,battery_management_board,battery management board,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_subsea_battery_pack_pack_isolation_fuse,pack_isolation_fuse,pack isolation fuse,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_subsea_battery_pack_pack_isolation_fuse,pack_isolation_fuse,pack isolation fuse,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_subsea_battery_pack_pack_isolation_fuse,pack_isolation_fuse,pack isolation fuse,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_subsea_battery_pack_pack_isolation_fuse,pack_isolation_fuse,pack isolation fuse,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_subsea_battery_pack_pack_isolation_fuse,pack_isolation_fuse,pack isolation fuse,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_subsea_battery_pack_pressure_rated_battery_enclosure,pressure_rated_battery_enclosure,pressure-rated battery enclosure,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_subsea_battery_pack_pressure_rated_battery_enclosure,pressure_rated_battery_enclosure,pressure-rated battery enclosure,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_subsea_battery_pack_pressure_rated_battery_enclosure,pressure_rated_battery_enclosure,pressure-rated battery enclosure,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_subsea_battery_pack_pressure_rated_battery_enclosure,pressure_rated_battery_enclosure,pressure-rated battery enclosure,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_subsea_battery_pack_pressure_rated_battery_enclosure,pressure_rated_battery_enclosure,pressure-rated battery enclosure,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_charge_interlock_plug,charge_interlock_plug,charge interlock plug,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_charge_interlock_plug,charge_interlock_plug,charge interlock plug,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_charge_interlock_plug,charge_interlock_plug,charge interlock plug,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_charge_interlock_plug,charge_interlock_plug,charge interlock plug,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_charge_interlock_plug,charge_interlock_plug,charge interlock plug,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_shore_charger_adapter,shore_charger_adapter,shore charger adapter,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_shore_charger_adapter,shore_charger_adapter,shore charger adapter,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_shore_charger_adapter,shore_charger_adapter,shore charger adapter,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_shore_charger_adapter,shore_charger_adapter,shore charger adapter,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_shore_charger_adapter,shore_charger_adapter,shore charger adapter,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_state_of_charge_display_puck,state_of_charge_display_puck,state-of-charge display puck,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_state_of_charge_display_puck,state_of_charge_display_puck,state-of-charge display puck,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_state_of_charge_display_puck,state_of_charge_display_puck,state-of-charge display puck,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_state_of_charge_display_puck,state_of_charge_display_puck,state-of-charge display puck,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_state_of_charge_display_puck,state_of_charge_display_puck,state-of-charge display puck,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_battery_vent_inspection_plug,battery_vent_inspection_plug,battery vent inspection plug,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_battery_vent_inspection_plug,battery_vent_inspection_plug,battery vent inspection plug,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_battery_vent_inspection_plug,battery_vent_inspection_plug,battery vent inspection plug,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_battery_vent_inspection_plug,battery_vent_inspection_plug,battery vent inspection plug,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_charging_interface_battery_vent_inspection_plug,battery_vent_inspection_plug,battery vent inspection plug,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_coulomb_counter_module,coulomb_counter_module,coulomb counter module,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_coulomb_counter_module,coulomb_counter_module,coulomb counter module,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_coulomb_counter_module,coulomb_counter_module,coulomb counter module,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_coulomb_counter_module,coulomb_counter_module,coulomb counter module,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_coulomb_counter_module,coulomb_counter_module,coulomb counter module,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_pack_temperature_sensor_strip,pack_temperature_sensor_strip,pack temperature sensor strip,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_pack_temperature_sensor_strip,pack_temperature_sensor_strip,pack temperature sensor strip,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_pack_temperature_sensor_strip,pack_temperature_sensor_strip,pack temperature sensor strip,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_pack_temperature_sensor_strip,pack_temperature_sensor_strip,pack temperature sensor strip,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_pack_temperature_sensor_strip,pack_temperature_sensor_strip,pack temperature sensor strip,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_energy_reserve_indicator,energy_reserve_indicator,energy reserve indicator,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_energy_reserve_indicator,energy_reserve_indicator,energy reserve indicator,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_energy_reserve_indicator,energy_reserve_indicator,energy reserve indicator,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_energy_reserve_indicator,energy_reserve_indicator,energy reserve indicator,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_energy_reserve_indicator,energy_reserve_indicator,energy reserve indicator,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_battery_telemetry_isolator,battery_telemetry_isolator,battery telemetry isolator,false,supplier,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_battery_telemetry_isolator,battery_telemetry_isolator,battery telemetry isolator,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_battery_telemetry_isolator,battery_telemetry_isolator,battery telemetry isolator,false,mpn,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_battery_telemetry_isolator,battery_telemetry_isolator,battery telemetry isolator,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
energy_storage_source_energy_monitoring_battery_telemetry_isolator,battery_telemetry_isolator,battery telemetry isolator,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
power_distribution_dc_distribution_fused_dc_distribution_board,fused_dc_distribution_board,fused DC distribution board,false,supplier,,not_claimed,,,,No claim is made for this field yet.
power_distribution_dc_distribution_fused_dc_distribution_board,fused_dc_distribution_board,fused DC distribution board,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
power_distribution_dc_distribution_fused_dc_distribution_board,fused_dc_distribution_board,fused DC distribution board,false,mpn,,not_claimed,,,,No claim is made for this field yet.
power_distribution_dc_distribution_fused_dc_distribution_board,fused_dc_distribution_board,fused DC distribution board,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
power_distribution_dc_distribution_fused_dc_distribution_board,fused_dc_distribution_board,fused DC distribution board,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
power_distribution_dc_distribution_wet_mate_connector_set,wet_mate_connector_set,Wet-mate connector set,true,supplier,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
power_distribution_dc_distribution_wet_mate_connector_set,wet_mate_connector_set,Wet-mate connector set,true,manufacturer,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
power_distribution_dc_distribution_wet_mate_connector_set,wet_mate_connector_set,Wet-mate connector set,true,mpn,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
power_distribution_dc_distribution_wet_mate_connector_set,wet_mate_connector_set,Wet-mate connector set,true,unit_cost_gbp,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
power_distribution_dc_distribution_wet_mate_connector_set,wet_mate_connector_set,Wet-mate connector set,true,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
power_distribution_dc_distribution_main_power_enable_relay,main_power_enable_relay,main power enable relay,false,supplier,,not_claimed,,,,No claim is made for this field yet.
power_distribution_dc_distribution_main_power_enable_relay,main_power_enable_relay,main power enable relay,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
power_distribution_dc_distribution_main_power_enable_relay,main_power_enable_relay,main power enable relay,false,mpn,,not_claimed,,,,No claim is made for this field yet.
power_distribution_dc_distribution_main_power_enable_relay,main_power_enable_relay,main power enable relay,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
power_distribution_dc_distribution_main_power_enable_relay,main_power_enable_relay,main power enable relay,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
power_distribution_dc_distribution_bus_voltage_monitor,bus_voltage_monitor,bus voltage monitor,false,supplier,,not_claimed,,,,No claim is made for this field yet.
power_distribution_dc_distribution_bus_voltage_monitor,bus_voltage_monitor,bus voltage monitor,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
power_distribution_dc_distribution_bus_voltage_monitor,bus_voltage_monitor,bus voltage monitor,false,mpn,,not_claimed,,,,No claim is made for this field yet.
power_distribution_dc_distribution_bus_voltage_monitor,bus_voltage_monitor,bus voltage monitor,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
power_distribution_dc_distribution_bus_voltage_monitor,bus_voltage_monitor,bus voltage monitor,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_24_v_dc_converter,24_v_dc_converter,24 V DC converter,false,supplier,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_24_v_dc_converter,24_v_dc_converter,24 V DC converter,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_24_v_dc_converter,24_v_dc_converter,24 V DC converter,false,mpn,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_24_v_dc_converter,24_v_dc_converter,24 V DC converter,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_24_v_dc_converter,24_v_dc_converter,24 V DC converter,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_12_v_payload_converter,12_v_payload_converter,12 V payload converter,false,supplier,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_12_v_payload_converter,12_v_payload_converter,12 V payload converter,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_12_v_payload_converter,12_v_payload_converter,12 V payload converter,false,mpn,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_12_v_payload_converter,12_v_payload_converter,12 V payload converter,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_12_v_payload_converter,12_v_payload_converter,12 V payload converter,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_5_v_avionics_converter,5_v_avionics_converter,5 V avionics converter,false,supplier,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_5_v_avionics_converter,5_v_avionics_converter,5 V avionics converter,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_5_v_avionics_converter,5_v_avionics_converter,5 V avionics converter,false,mpn,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_5_v_avionics_converter,5_v_avionics_converter,5 V avionics converter,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_5_v_avionics_converter,5_v_avionics_converter,5 V avionics converter,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_emi_power_filter,emi_power_filter,EMI power filter,false,supplier,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_emi_power_filter,emi_power_filter,EMI power filter,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_emi_power_filter,emi_power_filter,EMI power filter,false,mpn,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_emi_power_filter,emi_power_filter,EMI power filter,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
power_distribution_low_voltage_rails_emi_power_filter,emi_power_filter,EMI power filter,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_ground_fault_monitor,ground_fault_monitor,ground fault monitor,false,supplier,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_ground_fault_monitor,ground_fault_monitor,ground fault monitor,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_ground_fault_monitor,ground_fault_monitor,ground fault monitor,false,mpn,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_ground_fault_monitor,ground_fault_monitor,ground fault monitor,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_ground_fault_monitor,ground_fault_monitor,ground fault monitor,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_chassis_bonding_strap,chassis_bonding_strap,chassis bonding strap,false,supplier,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_chassis_bonding_strap,chassis_bonding_strap,chassis bonding strap,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_chassis_bonding_strap,chassis_bonding_strap,chassis bonding strap,false,mpn,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_chassis_bonding_strap,chassis_bonding_strap,chassis bonding strap,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_chassis_bonding_strap,chassis_bonding_strap,chassis bonding strap,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_service_isolation_key,service_isolation_key,service isolation key,false,supplier,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_service_isolation_key,service_isolation_key,service isolation key,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_service_isolation_key,service_isolation_key,service isolation key,false,mpn,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_service_isolation_key,service_isolation_key,service isolation key,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_service_isolation_key,service_isolation_key,service isolation key,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_fault_annunciator_module,fault_annunciator_module,fault annunciator module,false,supplier,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_fault_annunciator_module,fault_annunciator_module,fault annunciator module,false,manufacturer,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_fault_annunciator_module,fault_annunciator_module,fault annunciator module,false,mpn,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_fault_annunciator_module,fault_annunciator_module,fault annunciator module,false,unit_cost_gbp,,not_claimed,,,,No claim is made for this field yet.
power_distribution_isolation_grounding_fault_annunciator_module,fault_annunciator_module,fault annunciator module,false,lead_time_weeks,,not_claimed,,,,No claim is made for this field yet.
actuation_kinematics_thruster_array_thruster_set,thruster_set,Thruster set,true,supplier,,missing_source,,,,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
