id,kind,status,basis,scope,claim,provenanceRefs,sourceRefs,reviewerEvidenceRefs,linkedRequirementIds,linkedModuleIds,linkedComponentWordIds,blocksBom,blocksPublish,nextAction
bom_source_field:energy_conversion_transduction_rectifier_power_modules_power_module_stack:supplier,bom_source_field,source_required,assumption,Power module stack / supplier,supplier is required but not source-backed.,,,,dc_power_kw,energy_conversion_transduction,power_module_stack,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:energy_conversion_transduction_rectifier_power_modules_power_module_stack:unit_cost_gbp,bom_source_field,source_required,assumption,Power module stack / unit_cost_gbp,unit_cost_gbp is required but not source-backed.,,,,dc_power_kw,energy_conversion_transduction,power_module_stack,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:environmental_interface_liquid_cooling_loop_cooling_loop_assembly:manufacturer,bom_source_field,source_required,assumption,Cooling loop assembly / manufacturer,manufacturer is required but not source-backed.,,,,dc_power_kw,environmental_interface,cooling_loop_assembly,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:environmental_interface_liquid_cooling_loop_cooling_loop_assembly:mpn,bom_source_field,source_required,assumption,Cooling loop assembly / mpn,mpn is required but not source-backed.,,,,dc_power_kw,environmental_interface,cooling_loop_assembly,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:environmental_interface_liquid_cooling_loop_cooling_loop_assembly:supplier,bom_source_field,source_required,assumption,Cooling loop assembly / supplier,supplier is required but not source-backed.,,,,dc_power_kw,environmental_interface,cooling_loop_assembly,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:environmental_interface_liquid_cooling_loop_cooling_loop_assembly:unit_cost_gbp,bom_source_field,source_required,assumption,Cooling loop assembly / unit_cost_gbp,unit_cost_gbp is required but not source-backed.,,,,dc_power_kw,environmental_interface,cooling_loop_assembly,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:power_distribution_ac_input_switchgear_ac_input_breaker_and_spd:manufacturer,bom_source_field,source_required,assumption,AC input breaker and SPD / manufacturer,manufacturer is required but not source-backed.,,,,dc_power_kw,power_distribution,ac_input_breaker_and_spd,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:power_distribution_ac_input_switchgear_ac_input_breaker_and_spd:mpn,bom_source_field,source_required,assumption,AC input breaker and SPD / mpn,mpn is required but not source-backed.,,,,dc_power_kw,power_distribution,ac_input_breaker_and_spd,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:power_distribution_ac_input_switchgear_ac_input_breaker_and_spd:supplier,bom_source_field,source_required,assumption,AC input breaker and SPD / supplier,supplier is required but not source-backed.,,,,dc_power_kw,power_distribution,ac_input_breaker_and_spd,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:power_distribution_ac_input_switchgear_ac_input_breaker_and_spd:unit_cost_gbp,bom_source_field,source_required,assumption,AC input breaker and SPD / unit_cost_gbp,unit_cost_gbp is required but not source-backed.,,,,dc_power_kw,power_distribution,ac_input_breaker_and_spd,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:power_distribution_billing_metering_branch_mid_energy_meter:manufacturer,bom_source_field,source_required,assumption,MID energy meter / manufacturer,manufacturer is required but not source-backed.,,,,,power_distribution; sensing_instrumentation,mid_energy_meter,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:power_distribution_billing_metering_branch_mid_energy_meter:mpn,bom_source_field,source_required,assumption,MID energy meter / mpn,mpn is required but not source-backed.,,,,,power_distribution; sensing_instrumentation,mid_energy_meter,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:power_distribution_billing_metering_branch_mid_energy_meter:supplier,bom_source_field,source_required,assumption,MID energy meter / supplier,supplier is required but not source-backed.,,,,,power_distribution; sensing_instrumentation,mid_energy_meter,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:power_distribution_billing_metering_branch_mid_energy_meter:unit_cost_gbp,bom_source_field,source_required,assumption,MID energy meter / unit_cost_gbp,unit_cost_gbp is required but not source-backed.,,,,,power_distribution; sensing_instrumentation,mid_energy_meter,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:power_distribution_dc_output_switchgear_dc_output_contactor_set:manufacturer,bom_source_field,source_required,assumption,DC output contactor set / manufacturer,manufacturer is required but not source-backed.,,,,,power_distribution,dc_output_contactor_set,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:power_distribution_dc_output_switchgear_dc_output_contactor_set:mpn,bom_source_field,source_required,assumption,DC output contactor set / mpn,mpn is required but not source-backed.,,,,,power_distribution,dc_output_contactor_set,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:power_distribution_dc_output_switchgear_dc_output_contactor_set:supplier,bom_source_field,source_required,assumption,DC output contactor set / supplier,supplier is required but not source-backed.,,,,,power_distribution,dc_output_contactor_set,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:power_distribution_dc_output_switchgear_dc_output_contactor_set:unit_cost_gbp,bom_source_field,source_required,assumption,DC output contactor set / unit_cost_gbp,unit_cost_gbp is required but not source-backed.,,,,,power_distribution,dc_output_contactor_set,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:safety_protection_dc_fault_protection_insulation_monitoring_device:manufacturer,bom_source_field,source_required,assumption,Insulation monitoring device / manufacturer,manufacturer is required but not source-backed.,,,,,sensing_instrumentation; safety_protection,insulation_monitoring_device,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:safety_protection_dc_fault_protection_insulation_monitoring_device:mpn,bom_source_field,source_required,assumption,Insulation monitoring device / mpn,mpn is required but not source-backed.,,,,,sensing_instrumentation; safety_protection,insulation_monitoring_device,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:safety_protection_dc_fault_protection_insulation_monitoring_device:supplier,bom_source_field,source_required,assumption,Insulation monitoring device / supplier,supplier is required but not source-backed.,,,,,sensing_instrumentation; safety_protection,insulation_monitoring_device,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:safety_protection_dc_fault_protection_insulation_monitoring_device:unit_cost_gbp,bom_source_field,source_required,assumption,Insulation monitoring device / unit_cost_gbp,unit_cost_gbp is required but not source-backed.,,,,,sensing_instrumentation; safety_protection,insulation_monitoring_device,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:safety_protection_emergency_stop_chain_emergency_stop_and_safety_interlock_set:manufacturer,bom_source_field,source_required,assumption,Emergency stop and safety interlock set / manufacturer,manufacturer is required but not source-backed.,,,,,safety_protection,emergency_stop_and_safety_interlock_set,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:safety_protection_emergency_stop_chain_emergency_stop_and_safety_interlock_set:mpn,bom_source_field,source_required,assumption,Emergency stop and safety interlock set / mpn,mpn is required but not source-backed.,,,,,safety_protection,emergency_stop_and_safety_interlock_set,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:safety_protection_emergency_stop_chain_emergency_stop_and_safety_interlock_set:supplier,bom_source_field,source_required,assumption,Emergency stop and safety interlock set / supplier,supplier is required but not source-backed.,,,,,safety_protection,emergency_stop_and_safety_interlock_set,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:safety_protection_emergency_stop_chain_emergency_stop_and_safety_interlock_set:unit_cost_gbp,bom_source_field,source_required,assumption,Emergency stop and safety interlock set / unit_cost_gbp,unit_cost_gbp is required but not source-backed.,,,,,safety_protection,emergency_stop_and_safety_interlock_set,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_energy_metering_mid_energy_meter:manufacturer,bom_source_field,source_required,assumption,MID energy meter / manufacturer,manufacturer is required but not source-backed.,,,,,power_distribution; sensing_instrumentation,mid_energy_meter,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_energy_metering_mid_energy_meter:mpn,bom_source_field,source_required,assumption,MID energy meter / mpn,mpn is required but not source-backed.,,,,,power_distribution; sensing_instrumentation,mid_energy_meter,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_energy_metering_mid_energy_meter:supplier,bom_source_field,source_required,assumption,MID energy meter / supplier,supplier is required but not source-backed.,,,,,power_distribution; sensing_instrumentation,mid_energy_meter,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_energy_metering_mid_energy_meter:unit_cost_gbp,bom_source_field,source_required,assumption,MID energy meter / unit_cost_gbp,unit_cost_gbp is required but not source-backed.,,,,,power_distribution; sensing_instrumentation,mid_energy_meter,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_insulation_fault_detection_insulation_monitoring_device:manufacturer,bom_source_field,source_required,assumption,Insulation monitoring device / manufacturer,manufacturer is required but not source-backed.,,,,,sensing_instrumentation; safety_protection,insulation_monitoring_device,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_insulation_fault_detection_insulation_monitoring_device:mpn,bom_source_field,source_required,assumption,Insulation monitoring device / mpn,mpn is required but not source-backed.,,,,,sensing_instrumentation; safety_protection,insulation_monitoring_device,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_insulation_fault_detection_insulation_monitoring_device:supplier,bom_source_field,source_required,assumption,Insulation monitoring device / supplier,supplier is required but not source-backed.,,,,,sensing_instrumentation; safety_protection,insulation_monitoring_device,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
bom_source_field:sensing_instrumentation_insulation_fault_detection_insulation_monitoring_device:unit_cost_gbp,bom_source_field,source_required,assumption,Insulation monitoring device / unit_cost_gbp,unit_cost_gbp is required but not source-backed.,,,,,sensing_instrumentation; safety_protection,insulation_monitoring_device,true,true,Admit source-backed supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
component_candidate:charging_connector_interface_ccs2_cable_connector_ccs2_liquid_cooled_cable_and_connector,component_candidate,source_required,generated_model,CCS2 liquid-cooled cable and connector,CCS2 liquid-cooled cable and connector is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,dc_power_kw,charging_connector_interface,ccs2_liquid_cooled_cable_and_connector,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:charging_connector_interface_vehicle_communication_frontend_iso_15118_plc_modem,component_candidate,source_required,generated_model,ISO 15118 PLC modem,ISO 15118 PLC modem is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,charging_connector_interface; control_compute_communication,iso_15118_plc_modem,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:control_compute_communication_backend_gateway_ocpp_communications_gateway,component_candidate,source_required,generated_model,OCPP communications gateway,OCPP communications gateway is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,control_compute_communication,ocpp_communications_gateway,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:control_compute_communication_protocol_stack_iso_15118_plc_modem,component_candidate,source_required,generated_model,ISO 15118 PLC modem,ISO 15118 PLC modem is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,charging_connector_interface; control_compute_communication,iso_15118_plc_modem,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:energy_conversion_transduction_rectifier_power_modules_power_module_stack,component_candidate,source_required,generated_model,Power module stack,Power module stack is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,dc_power_kw,energy_conversion_transduction,power_module_stack,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:environmental_interface_liquid_cooling_loop_cooling_loop_assembly,component_candidate,source_required,generated_model,Cooling loop assembly,Cooling loop assembly is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,dc_power_kw,environmental_interface,cooling_loop_assembly,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:power_distribution_ac_input_switchgear_ac_input_breaker_and_spd,component_candidate,source_required,generated_model,AC input breaker and SPD,AC input breaker and SPD is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,dc_power_kw,power_distribution,ac_input_breaker_and_spd,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:power_distribution_billing_metering_branch_mid_energy_meter,component_candidate,source_required,generated_model,MID energy meter,MID energy meter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,power_distribution; sensing_instrumentation,mid_energy_meter,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:power_distribution_dc_output_switchgear_dc_output_contactor_set,component_candidate,source_required,generated_model,DC output contactor set,DC output contactor set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,power_distribution,dc_output_contactor_set,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:safety_protection_dc_fault_protection_insulation_monitoring_device,component_candidate,source_required,generated_model,Insulation monitoring device,Insulation monitoring device is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,sensing_instrumentation; safety_protection,insulation_monitoring_device,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:safety_protection_emergency_stop_chain_emergency_stop_and_safety_interlock_set,component_candidate,source_required,generated_model,Emergency stop and safety interlock set,Emergency stop and safety interlock set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,safety_protection,emergency_stop_and_safety_interlock_set,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:sensing_instrumentation_energy_metering_mid_energy_meter,component_candidate,source_required,generated_model,MID energy meter,MID energy meter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,power_distribution; sensing_instrumentation,mid_energy_meter,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
component_candidate:sensing_instrumentation_insulation_fault_detection_insulation_monitoring_device,component_candidate,source_required,generated_model,Insulation monitoring device,Insulation monitoring device is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,sensing_instrumentation; safety_protection,insulation_monitoring_device,true,true,"Admit source-backed supplier, manufacturer, MPN, unit cost and lead-time evidence through sourcing intake."
headline_metric:capex_gbp,headline_metric,source_required,assumption,Estimated CAPEX,Estimated CAPEX = 0 GBP.,formula:capex=sum(bom.totalCostGbp); class_pack:ev_charger.class_pack,,,,,,true,true,Admit source-backed BoM costs before treating this cost metric as a claim.
headline_metric:opex_annual_gbp,headline_metric,source_required,assumption,Estimated annual OPEX,Estimated annual OPEX = 0 GBP/year.,formula:opex=capex*0.04,,,,,,true,true,Admit source-backed BoM costs before treating this cost metric as a claim.
component_candidate:charging_connector_interface_ccs2_cable_connector_cable_strain_relief_boot,component_candidate,generated_needs_review,generated_model,cable strain relief boot,cable strain relief boot is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,charging_connector_interface,cable_strain_relief_boot,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:charging_connector_interface_ccs2_cable_connector_connector_temperature_sensor_pair,component_candidate,generated_needs_review,generated_model,connector temperature sensor pair,connector temperature sensor pair is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,charging_connector_interface,connector_temperature_sensor_pair,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:charging_connector_interface_ccs2_cable_connector_proximity_pilot_resistor_set,component_candidate,generated_needs_review,generated_model,proximity pilot resistor set,proximity pilot resistor set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,charging_connector_interface,proximity_pilot_resistor_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:charging_connector_interface_connector_cooling_coupling_cable_coolant_temperature_probe,component_candidate,generated_needs_review,generated_model,cable coolant temperature probe,cable coolant temperature probe is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,charging_connector_interface,cable_coolant_temperature_probe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:charging_connector_interface_connector_cooling_coupling_coolant_leak_catch_tray,component_candidate,generated_needs_review,generated_model,coolant leak catch tray,coolant leak catch tray is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,charging_connector_interface,coolant_leak_catch_tray,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:charging_connector_interface_connector_cooling_coupling_liquid_cooled_cable_manifold,component_candidate,generated_needs_review,generated_model,liquid-cooled cable manifold,liquid-cooled cable manifold is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,charging_connector_interface,liquid_cooled_cable_manifold,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:charging_connector_interface_connector_cooling_coupling_quick_connect_coolant_coupler,component_candidate,generated_needs_review,generated_model,quick-connect coolant coupler,quick-connect coolant coupler is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,charging_connector_interface,quick_connect_coolant_coupler,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:charging_connector_interface_vehicle_communication_frontend_control_pilot_interface_board,component_candidate,generated_needs_review,generated_model,control pilot interface board,control pilot interface board is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,charging_connector_interface,control_pilot_interface_board,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:charging_connector_interface_vehicle_communication_frontend_proximity_detection_input,component_candidate,generated_needs_review,generated_model,proximity detection input,proximity detection input is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,charging_connector_interface,proximity_detection_input,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:charging_connector_interface_vehicle_communication_frontend_vehicle_comms_isolation_transformer,component_candidate,generated_needs_review,generated_model,vehicle comms isolation transformer,vehicle comms isolation transformer is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,charging_connector_interface,vehicle_comms_isolation_transformer,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_backend_gateway_ethernet_surge_protector,component_candidate,generated_needs_review,generated_model,ethernet surge protector,ethernet surge protector is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,control_compute_communication,ethernet_surge_protector,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_backend_gateway_lte_router_module,component_candidate,generated_needs_review,generated_model,LTE router module,LTE router module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,control_compute_communication,lte_router_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_backend_gateway_secure_element_module,component_candidate,generated_needs_review,generated_model,secure element module,secure element module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,control_compute_communication,secure_element_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_charge_controller_charge_controller_pcb,component_candidate,generated_needs_review,generated_model,charge controller PCB,charge controller PCB is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,control_compute_communication,charge_controller_pcb,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_charge_controller_nonvolatile_event_log_memory,component_candidate,generated_needs_review,generated_model,nonvolatile event log memory,nonvolatile event log memory is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,control_compute_communication,nonvolatile_event_log_memory,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_charge_controller_real_time_clock_module,component_candidate,generated_needs_review,generated_model,real-time clock module,real-time clock module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,control_compute_communication,real_time_clock_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
