lineId,componentWordId,description,duplicateGroupSize,duplicatePeerLineIds,duplicateResolution,priority,ledgerStatus,quantity,unit,unitCostGbp,totalCostGbp,supplier,manufacturer,mpn,leadTimeWeeks,sourceGrade,evidenceRef,evidenceQuote,retrievedAt,rejectionReasons,nextAction
charging_connector_interface_ccs2_cable_connector_connector_temperature_sensor_pair,connector_temperature_sensor_pair,connector temperature sensor pair,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
charging_connector_interface_ccs2_cable_connector_proximity_pilot_resistor_set,proximity_pilot_resistor_set,proximity pilot resistor set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
charging_connector_interface_ccs2_cable_connector_cable_strain_relief_boot,cable_strain_relief_boot,cable strain relief boot,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
charging_connector_interface_connector_cooling_coupling_liquid_cooled_cable_manifold,liquid_cooled_cable_manifold,liquid-cooled cable manifold,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
charging_connector_interface_connector_cooling_coupling_quick_connect_coolant_coupler,quick_connect_coolant_coupler,quick-connect coolant coupler,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
charging_connector_interface_connector_cooling_coupling_coolant_leak_catch_tray,coolant_leak_catch_tray,coolant leak catch tray,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
charging_connector_interface_connector_cooling_coupling_cable_coolant_temperature_probe,cable_coolant_temperature_probe,cable coolant temperature probe,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
charging_connector_interface_vehicle_communication_frontend_iso_15118_plc_modem,iso_15118_plc_modem,ISO 15118 PLC modem,2,control_compute_communication_protocol_stack_iso_15118_plc_modem,canonical_review_required,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Resolve duplicate component identity before sourcing: decide whether this is one shared physical item or separate allocated lines.
charging_connector_interface_vehicle_communication_frontend_control_pilot_interface_board,control_pilot_interface_board,control pilot interface board,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
charging_connector_interface_vehicle_communication_frontend_proximity_detection_input,proximity_detection_input,proximity detection input,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
charging_connector_interface_vehicle_communication_frontend_vehicle_comms_isolation_transformer,vehicle_comms_isolation_transformer,vehicle comms isolation transformer,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_charge_controller_charge_controller_pcb,charge_controller_pcb,charge controller PCB,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_charge_controller_safety_io_terminal_block,safety_io_terminal_block,safety IO terminal block,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_charge_controller_real_time_clock_module,real_time_clock_module,real-time clock module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_charge_controller_nonvolatile_event_log_memory,nonvolatile_event_log_memory,nonvolatile event log memory,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_backend_gateway_ocpp_communications_gateway,ocpp_communications_gateway,OCPP communications gateway,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
control_compute_communication_backend_gateway_lte_router_module,lte_router_module,LTE router module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_backend_gateway_ethernet_surge_protector,ethernet_surge_protector,ethernet surge protector,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_backend_gateway_secure_element_module,secure_element_module,secure element module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_protocol_stack_iso_15118_plc_modem,iso_15118_plc_modem,ISO 15118 PLC modem,2,charging_connector_interface_vehicle_communication_frontend_iso_15118_plc_modem,canonical_review_required,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Resolve duplicate component identity before sourcing: decide whether this is one shared physical item or separate allocated lines.
control_compute_communication_protocol_stack_plug_and_charge_certificate_store,plug_and_charge_certificate_store,Plug and Charge certificate store,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_protocol_stack_charging_session_firmware_image,charging_session_firmware_image,charging session firmware image,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_protocol_stack_protocol_debug_header,protocol_debug_header,protocol debug header,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_energy_metering_mid_energy_meter,mid_energy_meter,MID energy meter,2,power_distribution_billing_metering_branch_mid_energy_meter,canonical_review_required,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Resolve duplicate component identity before sourcing: decide whether this is one shared physical item or separate allocated lines.
sensing_instrumentation_energy_metering_dc_voltage_transducer,dc_voltage_transducer,DC voltage transducer,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_energy_metering_dc_current_shunt,dc_current_shunt,DC current shunt,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_energy_metering_meter_pulse_output_isolator,meter_pulse_output_isolator,meter pulse output isolator,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_insulation_fault_detection_insulation_monitoring_device,insulation_monitoring_device,Insulation monitoring device,2,safety_protection_dc_fault_protection_insulation_monitoring_device,canonical_review_required,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Resolve duplicate component identity before sourcing: decide whether this is one shared physical item or separate allocated lines.
sensing_instrumentation_insulation_fault_detection_imd_coupling_network,imd_coupling_network,IMD coupling network,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_insulation_fault_detection_fault_status_relay,fault_status_relay,fault status relay,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_insulation_fault_detection_test_resistor_plug,test_resistor_plug,test resistor plug,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_connector_sensing_connector_latch_microswitch,connector_latch_microswitch,connector latch microswitch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_connector_sensing_handle_temperature_sensor,handle_temperature_sensor,handle temperature sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_connector_sensing_cable_identification_resistor_reader,cable_identification_resistor_reader,cable identification resistor reader,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_connector_sensing_holster_presence_switch,holster_presence_switch,holster presence switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_liquid_cooling_loop_cooling_loop_assembly,cooling_loop_assembly,Cooling loop assembly,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
environmental_interface_liquid_cooling_loop_coolant_pump,coolant_pump,coolant pump,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_liquid_cooling_loop_plate_radiator,plate_radiator,plate radiator,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_liquid_cooling_loop_coolant_reservoir,coolant_reservoir,coolant reservoir,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_thermal_air_path_cabinet_fan_tray,cabinet_fan_tray,cabinet fan tray,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_thermal_air_path_inlet_filter_mat,inlet_filter_mat,inlet filter mat,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_thermal_air_path_exhaust_louvre_assembly,exhaust_louvre_assembly,exhaust louvre assembly,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_thermal_air_path_airflow_proving_switch,airflow_proving_switch,airflow proving switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_weatherproofing_cabinet_drain_grommet,cabinet_drain_grommet,cabinet drain grommet,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_weatherproofing_door_gasket_set,door_gasket_set,door gasket set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_weatherproofing_anti_condensation_heater,anti_condensation_heater,anti-condensation heater,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_weatherproofing_uv_rated_cable_cover,uv_rated_cable_cover,UV-rated cable cover,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_outdoor_cabinet_powder_coated_steel_cabinet,powder_coated_steel_cabinet,powder-coated steel cabinet,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_outdoor_cabinet_front_service_door,front_service_door,front service door,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_outdoor_cabinet_anti_vandal_hinge_set,anti_vandal_hinge_set,anti-vandal hinge set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_outdoor_cabinet_plinth_mounting_kit,plinth_mounting_kit,plinth mounting kit,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_cable_holster_boom_connector_holster,connector_holster,connector holster,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_cable_holster_boom_cable_retractor_arm,cable_retractor_arm,cable retractor arm,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_cable_holster_boom_cable_bend_limiter,cable_bend_limiter,cable bend limiter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_cable_holster_boom_parking_status_flag,parking_status_flag,parking status flag,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_internal_compartmentation_segregated_ac_dc_barrier,segregated_ac_dc_barrier,segregated AC/DC barrier,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_internal_compartmentation_control_compartment_shield,control_compartment_shield,control compartment shield,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_internal_compartmentation_service_warning_placard,service_warning_placard,service warning placard,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_internal_compartmentation_earthing_braid_set,earthing_braid_set,earthing braid set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_emergency_stop_chain_emergency_stop_and_safety_interlock_set,emergency_stop_and_safety_interlock_set,Emergency stop and safety interlock set,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
safety_protection_emergency_stop_chain_e_stop_mushroom_button,e_stop_mushroom_button,E-stop mushroom button,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_emergency_stop_chain_door_interlock_switch,door_interlock_switch,door interlock switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_emergency_stop_chain_safety_relay_module,safety_relay_module,safety relay module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_dc_fault_protection_insulation_monitoring_device,insulation_monitoring_device,Insulation monitoring device,2,sensing_instrumentation_insulation_fault_detection_insulation_monitoring_device,canonical_review_required,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Resolve duplicate component identity before sourcing: decide whether this is one shared physical item or separate allocated lines.
safety_protection_dc_fault_protection_dc_arc_detection_board,dc_arc_detection_board,DC arc detection board,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_dc_fault_protection_output_contactor_weld_check_circuit,output_contactor_weld_check_circuit,output contactor weld check circuit,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_dc_fault_protection_fault_discharge_resistor,fault_discharge_resistor,fault discharge resistor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_user_access_protection_touch_safe_connector_shutter,touch_safe_connector_shutter,touch-safe connector shutter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_user_access_protection_protective_earth_continuity_strap,protective_earth_continuity_strap,protective earth continuity strap,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_user_access_protection_charging_status_beacon,charging_status_beacon,charging status beacon,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_user_access_protection_safety_instruction_label,safety_instruction_label,safety instruction label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_commissioning_access_commissioning_terminal_block,commissioning_terminal_block,commissioning terminal block,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_commissioning_access_meter_test_port,meter_test_port,meter test port,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_commissioning_access_output_test_socket_cover,output_test_socket_cover,output test socket cover,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_commissioning_access_commissioning_checklist_card,commissioning_checklist_card,commissioning checklist card,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_replaceable_modules_slide_out_power_module_rail,slide_out_power_module_rail,slide-out power module rail,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_replaceable_modules_quick_disconnect_coolant_fitting,quick_disconnect_coolant_fitting,quick-disconnect coolant fitting,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_replaceable_modules_gateway_din_rail_carrier,gateway_din_rail_carrier,gateway DIN rail carrier,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_replaceable_modules_spare_fuse_and_link_kit,spare_fuse_and_link_kit,spare fuse and link kit,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_remote_diagnostics_diagnostic_log_exporter,diagnostic_log_exporter,diagnostic log exporter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_remote_diagnostics_remote_firmware_update_agent,remote_firmware_update_agent,remote firmware update agent,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_remote_diagnostics_health_telemetry_packet_schema,health_telemetry_packet_schema,health telemetry packet schema,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
maintenance_serviceability_remote_diagnostics_service_vpn_profile,service_vpn_profile,service VPN profile,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_user_display_panel_touchscreen_hmi_panel,touchscreen_hmi_panel,touchscreen HMI panel,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_user_display_panel_status_led_light_bar,status_led_light_bar,status LED light bar,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_user_display_panel_audio_buzzer,audio_buzzer,audio buzzer,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_user_display_panel_sunlight_readable_display_cover,sunlight_readable_display_cover,sunlight-readable display cover,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_payment_identity_rfid_reader_module,rfid_reader_module,RFID reader module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_payment_identity_contactless_payment_terminal,contactless_payment_terminal,contactless payment terminal,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_payment_identity_receipt_qr_code_generator,receipt_qr_code_generator,receipt QR code generator,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_payment_identity_privacy_label,privacy_label,privacy label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_user_cable_guidance_connector_instruction_graphic,connector_instruction_graphic,connector instruction graphic,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_user_cable_guidance_cable_park_indicator,cable_park_indicator,cable park indicator,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_user_cable_guidance_accessibility_reach_label,accessibility_reach_label,accessibility reach label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
hmi_ergonomics_user_cable_guidance_session_stop_button,session_stop_button,session stop button,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
