id,sequence,kind,priority,status,subjectId,scope,issue,acquisitionTarget,requiredFields,disallowedEvidence,intakeArtifacts,acceptanceCriteria,blocksBom,blocksPublish
acquire:11:verification:calculation:energy_conversion_transduction,11,verification,major,ready_for_intake,calculation:energy_conversion_transduction,Power Conversion System,Verify Power Conversion System requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:12:verification:design_review:structure_containment,12,verification,major,ready_for_intake,design_review:structure_containment,Container Structure And Fit-Out,Review Container Structure And Fit-Out architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:13:verification:calculation:structure_containment,13,verification,major,ready_for_intake,calculation:structure_containment,Container Structure And Fit-Out,Verify Container Structure And Fit-Out requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:14:verification:design_review:sensing_instrumentation,14,verification,major,ready_for_intake,design_review:sensing_instrumentation,Sensing And Instrumentation,Review Sensing And Instrumentation architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:15:verification:design_review:control_compute_communication,15,verification,major,ready_for_intake,design_review:control_compute_communication,Control Compute And Communication,Review Control Compute And Communication architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:16:verification:calculation:control_compute_communication,16,verification,major,ready_for_intake,calculation:control_compute_communication,Control Compute And Communication,Verify Control Compute And Communication requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:17:verification:design_review:safety_protection,17,verification,major,ready_for_intake,design_review:safety_protection,Safety Protection And Interlocks,Review Safety Protection And Interlocks architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:18:verification:design_review:environmental_interface,18,verification,major,ready_for_intake,design_review:environmental_interface,Environmental Interface,Review Environmental Interface architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:19:verification:design_review:power_distribution,19,verification,major,ready_for_intake,design_review:power_distribution,DC And AC Power Distribution,Review DC And AC Power Distribution architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:20:verification:calculation:power_distribution,20,verification,major,ready_for_intake,calculation:power_distribution,DC And AC Power Distribution,Verify DC And AC Power Distribution requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:21:verification:design_review:maintenance_serviceability,21,verification,major,ready_for_intake,design_review:maintenance_serviceability,Maintenance And Serviceability,Review Maintenance And Serviceability architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:22:verification:calculation:maintenance_serviceability,22,verification,major,ready_for_intake,calculation:maintenance_serviceability,Maintenance And Serviceability,Verify Maintenance And Serviceability requirement calculations,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:23:verification:design_review:mass_fluid_transport_process,23,verification,major,ready_for_intake,design_review:mass_fluid_transport_process,Coolant Circulation Process,Review Coolant Circulation Process architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:24:verification:design_review:hmi_ergonomics,24,verification,major,ready_for_intake,design_review:hmi_ergonomics,Operator HMI And Labelling,Review Operator HMI And Labelling architecture allocation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:25:verification:interface_review:energy_storage_source:energy_conversion_transduction:dc_bus,25,verification,major,ready_for_intake,interface_review:energy_storage_source:energy_conversion_transduction:dc_bus,Energy Storage Source -> Power Conversion System,Verify dc_bus interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:26:verification:interface_review:energy_storage_source:environmental_interface:thermal_loop,26,verification,major,ready_for_intake,interface_review:energy_storage_source:environmental_interface:thermal_loop,Energy Storage Source -> Environmental Interface,Verify thermal_loop interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:27:verification:interface_review:energy_storage_source:control_compute_communication:bms_network,27,verification,major,ready_for_intake,interface_review:energy_storage_source:control_compute_communication:bms_network,Energy Storage Source -> Control Compute And Communication,Verify bms_network interface contract,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:28:verification:compliance_review:IEC-62619,28,verification,major,ready_for_intake,compliance_review:IEC-62619,System Compliance,Plan evidence for IEC-62619,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:29:verification:compliance_review:UL-9540A,29,verification,major,ready_for_intake,compliance_review:UL-9540A,System Compliance,Plan evidence for UL-9540A,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:30:verification:compliance_review:G99,30,verification,major,ready_for_intake,compliance_review:G99,System Compliance,Plan evidence for G99,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:31:verification:risk_review:1,31,verification,major,ready_for_intake,risk_review:1,System Risk Register,Review risk control for Thermal runaway propagation,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
acquire:32:verification:risk_review:2,32,verification,major,ready_for_intake,risk_review:2,System Risk Register,Review risk control for DC arc fault,named_engineering_review,activityId; evidenceKind; reviewerName; verdict; evidenceRef; evidenceNote; reviewedAt,anonymous reviewer; unchecked model assertion; test-fixture:// review; source-evidence claims that belong in sourcing intake,*.verification-intake-template.csv; *.verification-plan.csv; *.verification-ledger.csv; *.engineering-review-pack.csv,"Verification intake accepts the row.; Verification ledger status is accepted, rejected or deferred with named evidence.; Reviewer evidence can be traced back to the relevant architecture or calculation activity.",no,yes
