lineId,componentWordId,description,duplicateGroupSize,duplicatePeerLineIds,duplicateResolution,priority,ledgerStatus,quantity,unit,unitCostGbp,totalCostGbp,supplier,manufacturer,mpn,leadTimeWeeks,sourceGrade,evidenceRef,evidenceQuote,retrievedAt,rejectionReasons,nextAction
energy_storage_source_dc_string_output_precharge_resistor,precharge_resistor,precharge resistor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_dc_string_output_hv_fuse_holder,hv_fuse_holder,HV fuse holder,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_dc_string_output_pack_current_sensor,pack_current_sensor,pack current sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_dc_string_output_service_disconnect,service_disconnect,service disconnect,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_module_interconnect_harness_cell_voltage_sense_loom,cell_voltage_sense_loom,cell voltage sense loom,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_module_interconnect_harness_rack_can_drop_cable,rack_can_drop_cable,rack CAN drop cable,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_module_interconnect_harness_harness_strain_relief_rail,harness_strain_relief_rail,harness strain relief rail,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_module_interconnect_harness_low_smoke_cable_sleeve,low_smoke_cable_sleeve,low-smoke cable sleeve,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_rack_thermal_interface_rack_cold_plate_manifold,rack_cold_plate_manifold,rack cold plate manifold,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_rack_thermal_interface_thermally_conductive_gap_pad,thermally_conductive_gap_pad,thermally conductive gap pad,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_rack_thermal_interface_coolant_quick_connector_pair,coolant_quick_connector_pair,coolant quick connector pair,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_rack_thermal_interface_rack_drip_tray,rack_drip_tray,rack drip tray,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_storage_source_rack_thermal_interface_leak_detection_rope,leak_detection_rope,leak detection rope,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_pcs_inverter_pcs_inverter,pcs_inverter,PCS inverter,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
energy_conversion_transduction_pcs_inverter_igbt_power_module,igbt_power_module,IGBT power module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_pcs_inverter_dc_link_capacitor_bank,dc_link_capacitor_bank,DC link capacitor bank,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_pcs_inverter_gate_driver_board,gate_driver_board,gate driver board,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_pcs_inverter_inverter_control_board,inverter_control_board,inverter control board,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_pcs_inverter_liquid_cooled_heatsink,liquid_cooled_heatsink,liquid-cooled heatsink,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_transformer_stage_cast_resin_transformer,cast_resin_transformer,cast resin transformer,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_transformer_stage_hv_winding,hv_winding,HV winding,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_transformer_stage_lv_winding,lv_winding,LV winding,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_transformer_stage_temperature_probe,temperature_probe,temperature probe,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_transformer_stage_anti_vibration_mount,anti_vibration_mount,anti-vibration mount,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_grid_filter_grid_filter_choke,grid_filter_choke,grid filter choke,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_grid_filter_ac_filter_capacitor,ac_filter_capacitor,AC filter capacitor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_grid_filter_emi_filter_assembly,emi_filter_assembly,EMI filter assembly,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_grid_filter_protective_earth_bar,protective_earth_bar,protective earth bar,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_grid_protection_relay_grid_protection_relay,grid_protection_relay,grid protection relay,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_grid_protection_relay_voltage_sensing_fuse_set,voltage_sensing_fuse_set,voltage sensing fuse set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_grid_protection_relay_relay_test_block,relay_test_block,relay test block,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_grid_protection_relay_trip_circuit_monitor,trip_circuit_monitor,trip circuit monitor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
energy_conversion_transduction_grid_protection_relay_g99_settings_label,g99_settings_label,G99 settings label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_container_shell_corten_steel_side_panel,corten_steel_side_panel,corten steel side panel,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_container_shell_corner_casting,corner_casting,corner casting,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_container_shell_marine_plywood_floor,marine_plywood_floor,marine plywood floor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_container_shell_roof_panel,roof_panel,roof panel,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_internal_partitions_steel_stud_frame,steel_stud_frame,steel stud frame,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_internal_partitions_fire_rated_board,fire_rated_board,fire-rated board,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_internal_partitions_mineral_wool_insulation,mineral_wool_insulation,mineral wool insulation,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_internal_partitions_intumescent_sealant,intumescent_sealant,intumescent sealant,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_rack_mounting_floor_reinforcement_plate,floor_reinforcement_plate,floor reinforcement plate,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_rack_mounting_rack_mounting_rail,rack_mounting_rail,rack mounting rail,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_rack_mounting_vibration_isolator,vibration_isolator,vibration isolator,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_rack_mounting_anchor_bolt_set,anchor_bolt_set,anchor bolt set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_cable_penetration_sealing_gland_plate_assembly,gland_plate_assembly,gland plate assembly,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_cable_penetration_sealing_firestop_collar_set,firestop_collar_set,firestop collar set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_cable_penetration_sealing_emc_cable_gland,emc_cable_gland,EMC cable gland,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_cable_penetration_sealing_rain_drip_shield,rain_drip_shield,rain drip shield,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
structure_containment_cable_penetration_sealing_penetration_schedule_label,penetration_schedule_label,penetration schedule label,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_electrical_measurement_dc_voltage_transducer,dc_voltage_transducer,DC voltage transducer,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_electrical_measurement_hall_current_sensor,hall_current_sensor,Hall current sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_electrical_measurement_insulation_monitoring_device,insulation_monitoring_device,insulation monitoring device,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_electrical_measurement_auxiliary_metering_transducer,auxiliary_metering_transducer,auxiliary metering transducer,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_environmental_sensors_temperature_humidity_sensor,temperature_humidity_sensor,temperature humidity sensor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_environmental_sensors_hydrogen_detector,hydrogen_detector,hydrogen detector,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_environmental_sensors_smoke_aspirating_detector,smoke_aspirating_detector,smoke aspirating detector,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_environmental_sensors_door_position_switch,door_position_switch,door position switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_thermal_sensors_coolant_inlet_thermistor,coolant_inlet_thermistor,coolant inlet thermistor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_thermal_sensors_coolant_outlet_thermistor,coolant_outlet_thermistor,coolant outlet thermistor,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_thermal_sensors_flow_meter,flow_meter,flow meter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_thermal_sensors_pressure_transducer,pressure_transducer,pressure transducer,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_event_recording_fault_recorder_module,fault_recorder_module,fault recorder module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_event_recording_event_timestamp_logger,event_timestamp_logger,event timestamp logger,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_event_recording_digital_input_card,digital_input_card,digital input card,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_event_recording_local_historian_buffer,local_historian_buffer,local historian buffer,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
sensing_instrumentation_event_recording_calibration_certificate_holder,calibration_certificate_holder,calibration certificate holder,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_bms_master_bms_master_controller,bms_master_controller,BMS master controller,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
control_compute_communication_bms_master_isolation_interface,isolation_interface,isolation interface,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_bms_master_contactor_driver_output,contactor_driver_output,contactor driver output,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_bms_master_soc_estimation_firmware,soc_estimation_firmware,SOC estimation firmware,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_ems_controller_industrial_controller,industrial_controller,industrial controller,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_ems_controller_i_o_expansion_module,i_o_expansion_module,I/O expansion module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_ems_controller_network_switch,network_switch,network switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_ems_controller_cellular_router,cellular_router,cellular router,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_communications_gateway_modbus_tcp_gateway,modbus_tcp_gateway,Modbus TCP gateway,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_communications_gateway_scada_protocol_adapter,scada_protocol_adapter,SCADA protocol adapter,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_communications_gateway_time_synchronisation_module,time_synchronisation_module,time synchronisation module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_communications_gateway_cybersecurity_firewall,cybersecurity_firewall,cybersecurity firewall,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_cybersecurity_monitoring_vpn_access_appliance,vpn_access_appliance,VPN access appliance,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_cybersecurity_monitoring_syslog_collector,syslog_collector,syslog collector,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_cybersecurity_monitoring_account_key_switch,account_key_switch,account key switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_cybersecurity_monitoring_firmware_escrow_tag,firmware_escrow_tag,firmware escrow tag,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
control_compute_communication_cybersecurity_monitoring_configuration_backup_module,configuration_backup_module,configuration backup module,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_fire_suppression_fire_detection_suppression,fire_detection_suppression,Fire detection/suppression,1,,unique_allocation,critical,critical_unpriced,1,candidate,,,,,,,assumption,,,,,Collect admissible supplier/manufacturer/MPN/unit-cost evidence before BoM can pass.
safety_protection_fire_suppression_clean_agent_cylinder,clean_agent_cylinder,clean-agent cylinder,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_fire_suppression_release_solenoid,release_solenoid,release solenoid,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_fire_suppression_nozzle_pipework,nozzle_pipework,nozzle pipework,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_fire_suppression_pressure_switch,pressure_switch,pressure switch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_emergency_stop_e_stop_mushroom_button,e_stop_mushroom_button,E-stop mushroom button,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_emergency_stop_safety_relay,safety_relay,safety relay,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_emergency_stop_dc_shunt_trip_output,dc_shunt_trip_output,DC shunt trip output,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_emergency_stop_ac_breaker_trip_coil,ac_breaker_trip_coil,AC breaker trip coil,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_surge_fault_protection_dc_surge_protection_device,dc_surge_protection_device,DC surge protection device,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_surge_fault_protection_ac_surge_protection_device,ac_surge_protection_device,AC surge protection device,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_surge_fault_protection_arc_flash_label_set,arc_flash_label_set,arc flash label set,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_surge_fault_protection_protective_earth_bonding_kit,protective_earth_bonding_kit,protective earth bonding kit,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_deflagration_venting_pressure_relief_vent_panel,pressure_relief_vent_panel,pressure relief vent panel,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_deflagration_venting_vent_microswitch,vent_microswitch,vent microswitch,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_deflagration_venting_flame_arrestor_mesh,flame_arrestor_mesh,flame arrestor mesh,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_deflagration_venting_vent_weather_hood,vent_weather_hood,vent weather hood,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
safety_protection_deflagration_venting_post_event_inspection_tag,post_event_inspection_tag,post-event inspection tag,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_hvac_unit_container_hvac_unit,container_hvac_unit,container HVAC unit,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_hvac_unit_air_filter_element,air_filter_element,air filter element,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_hvac_unit_condensate_drain_kit,condensate_drain_kit,condensate drain kit,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_hvac_unit_hvac_controller,hvac_controller,HVAC controller,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_ventilation_path_intake_louvre,intake_louvre,intake louvre,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_ventilation_path_exhaust_louvre,exhaust_louvre,exhaust louvre,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_ventilation_path_ec_fan_assembly,ec_fan_assembly,EC fan assembly,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
environmental_interface_ventilation_path_airflow_baffle,airflow_baffle,airflow baffle,1,,unique_allocation,candidate,candidate_unpriced,1,candidate,,,,,,,assumption,,,,,Source after critical lines or when detailed procurement planning starts.
